,BOND,ANGLE,DIHED,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Interaction entropy
62,2.9665159217984183e-13,4.973799150320701e-14,2.8421709430404007e-13,-35.49030000000047,-181.44539999999822,195.54549999999983,-4.346874719999976,-216.93570000000034,191.19862527999908,-25.73707472000048,25.487910162126433
63,-6.341593916658894e-13,-1.5631940186722204e-13,-9.876544027065393e-13,-33.77479999999963,-180.73639999999529,196.73179999999923,-4.8610951200000265,-214.51110000000205,191.87070487999978,-22.640395120002722,25.478210447784
64,-3.623767952376511e-13,-1.0658141036401503e-13,-5.364597654988756e-13,-28.362100000000353,-181.54840000000155,193.11520000000084,-4.452660000000024,-209.9106000000012,188.6625400000001,-21.248060000000393,25.468661122683834
65,-0.00010000000108334461,-8.242295734817162e-13,-1.4566126083082054e-13,-33.75699999999999,-179.8912999999984,197.5530999999997,-4.337343359999978,-213.64830000000828,193.21575664000022,-20.432543360008623,25.45925759451266
66,-5.1514348342607263e-14,2.6290081223123707e-13,9.999999901566525e-05,-30.90279999999985,-200.74240000000404,212.25660000000016,-4.238157600000037,-231.64510000001047,208.0184424000006,-23.626657600010347,25.44999547815045
67,-2.2293278334473143e-12,2.6290081223123707e-13,-2.3447910280083306e-13,-31.92780000000019,-181.95669999999623,197.16410000000013,-4.646820240000038,-213.88459999999813,192.51727976000046,-21.367320239997994,25.44087058338427
68,0.00010000000020937705,1.4210854715202004e-14,-1.0302869668521453e-12,-35.541100000000164,-180.36010000000223,195.69039999999882,-4.47316056000003,-215.90100000000444,191.2172394399981,-24.683760560005652,25.431878903527505
69,1.298516849601583e-12,-0.00010000000029464218,-2.4158453015843406e-13,-34.437199999999834,-183.18429999999697,197.2523999999994,-4.099940640000039,-217.62159999998778,193.15245935999948,-24.46914063998841,25.423016604856223
70,1.2807532812075806e-12,-0.00010000000067122983,-9.999999981502583e-05,-25.877599999999315,-173.19309999999993,184.2620000000008,-3.6920246400000245,-199.07089999999187,180.56997536000122,-18.500924639991098,25.41431343674663
71,-1.227462576025573e-12,-3.055333763768431e-13,1.7053025658242404e-12,-32.588200000000306,-179.3129000000041,194.17389999999926,-4.504800240000006,-211.901100000002,189.66909975999891,-22.232000240002748,25.405699042740125
72,1.4566126083082054e-13,0.00010000000023069333,-1.2079226507921703e-13,-36.005400000000364,-197.40290000000542,212.3622,-4.7983586400000116,-233.4083000000045,207.56384135999957,-25.844458640004447,25.397203471755322
