,time,rhoeq_decoy
15619,31238.0,993.801453
15620,31240.0,993.480591
15621,31242.0,993.63092
15622,31244.0,994.077332
15623,31246.0,994.447937
15624,31248.0,994.387817
15625,31250.0,993.823975
15626,31252.0,993.084473
15627,31254.0,992.848877
15628,31256.0,992.9505
15629,31258.0,993.590881
15630,31260.0,994.287476
15631,31262.0,994.785889
15632,31264.0,995.158508
15633,31266.0,995.462158
15634,31268.0,995.495544
15635,31270.0,995.182312
15636,31272.0,994.549194
15637,31274.0,993.444397
15638,31276.0,992.278381
15639,31278.0,991.885498
15640,31280.0,992.236206
15641,31282.0,992.93689
15642,31284.0,993.744446
15643,31286.0,994.583191
15644,31288.0,994.978943
15645,31290.0,995.050476
15646,31292.0,995.013
15647,31294.0,994.653809
15648,31296.0,993.928772
15649,31298.0,993.085449
15650,31300.0,992.614136
15651,31302.0,992.634277
15652,31304.0,992.748413
15653,31306.0,993.094849
15654,31308.0,993.582275
15655,31310.0,994.038818
15656,31312.0,994.391907
15657,31314.0,994.500305
15658,31316.0,994.401245
15659,31318.0,994.067932
15660,31320.0,993.576538
15661,31322.0,993.290649
15662,31324.0,993.452393
15663,31326.0,993.93689
15664,31328.0,994.483215
15665,31330.0,994.860291
15666,31332.0,994.823364
15667,31334.0,994.686401
15668,31336.0,994.28479
15669,31338.0,994.230896
15670,31340.0,994.042358
15671,31342.0,993.594849
15672,31344.0,993.30365
15673,31346.0,993.084839
15674,31348.0,993.130676
15675,31350.0,993.398621
15676,31352.0,993.555664
15677,31354.0,993.429749
15678,31356.0,993.20874
15679,31358.0,993.254639
15680,31360.0,993.390076
15681,31362.0,993.776306
15682,31364.0,994.141724
15683,31366.0,994.427307
15684,31368.0,994.901428
15685,31370.0,995.276184
15686,31372.0,995.363098
15687,31374.0,994.879822
15688,31376.0,994.389893
15689,31378.0,993.87738
15690,31380.0,993.476013
15691,31382.0,992.836853
15692,31384.0,992.565186
15693,31386.0,992.85907
15694,31388.0,993.671936
15695,31390.0,994.792175
15696,31392.0,995.486511
15697,31394.0,995.597107
15698,31396.0,995.372803
15699,31398.0,995.120789
15700,31400.0,994.585327
15701,31402.0,993.890381
15702,31404.0,993.238037
15703,31406.0,992.827515
15704,31408.0,992.735718
15705,31410.0,993.106506
15706,31412.0,993.742798
15707,31414.0,994.464172
15708,31416.0,995.035217
15709,31418.0,995.363281
15710,31420.0,995.631714
15711,31422.0,995.542419
15712,31424.0,994.927917
15713,31426.0,993.968323
15714,31428.0,992.894104
15715,31430.0,992.239014
15716,31432.0,992.272339
15717,31434.0,993.035645
15718,31436.0,993.86908
15719,31438.0,994.356934
15720,31440.0,994.63623
15721,31442.0,994.679382
15722,31444.0,994.711548
15723,31446.0,994.505432
15724,31448.0,993.748108
15725,31450.0,992.925049
15726,31452.0,992.373535
15727,31454.0,992.755676
15728,31456.0,993.72876
15729,31458.0,994.379211
15730,31460.0,994.814209
15731,31462.0,994.826965
15732,31464.0,994.830383
15733,31466.0,994.840881
15734,31468.0,994.527527
15735,31470.0,994.234253
15736,31472.0,994.019409
15737,31474.0,993.830627
15738,31476.0,993.571899
15739,31478.0,993.367737
15740,31480.0,993.383667
15741,31482.0,993.409546
15742,31484.0,993.410095
15743,31486.0,993.809814
15744,31488.0,994.503479
15745,31490.0,994.990295
15746,31492.0,994.956238
15747,31494.0,994.737549
15748,31496.0,994.641235
15749,31498.0,994.372681
15750,31500.0,993.786926
15751,31502.0,993.114319
15752,31504.0,992.768616
15753,31506.0,992.737183
15754,31508.0,993.253906
15755,31510.0,994.018555
15756,31512.0,994.662964
15757,31514.0,994.911316
15758,31516.0,994.808594
15759,31518.0,994.689453
15760,31520.0,994.328857
15761,31522.0,994.089172
15762,31524.0,993.981323
15763,31526.0,993.87793
15764,31528.0,993.933167
15765,31530.0,993.900452
15766,31532.0,993.973206
15767,31534.0,994.257385
15768,31536.0,994.285461
15769,31538.0,994.153442
15770,31540.0,994.239624
15771,31542.0,994.50885
15772,31544.0,994.50885
15773,31546.0,994.301819
15774,31548.0,993.897034
15775,31550.0,993.58606
15776,31552.0,993.656128
15777,31554.0,993.640808
15778,31556.0,993.520142
15779,31558.0,993.519592
15780,31560.0,993.822754
15781,31562.0,994.282959
15782,31564.0,994.655396
15783,31566.0,994.686646
15784,31568.0,994.31311
15785,31570.0,993.759399
15786,31572.0,993.309509
15787,31574.0,993.242737
15788,31576.0,993.178162
15789,31578.0,993.321106
15790,31580.0,993.759766
15791,31582.0,994.294739
15792,31584.0,994.84552
15793,31586.0,995.519775
15794,31588.0,995.974976
15795,31590.0,996.075195
15796,31592.0,995.803467
15797,31594.0,995.011719
15798,31596.0,994.18042
15799,31598.0,993.661682
15800,31600.0,993.546631
15801,31602.0,993.612854
15802,31604.0,993.76709
15803,31606.0,994.179443
15804,31608.0,994.222778
15805,31610.0,994.323853
15806,31612.0,994.497009
15807,31614.0,994.553345
15808,31616.0,994.373291
15809,31618.0,993.965332
15810,31620.0,993.72937
15811,31622.0,993.684692
15812,31624.0,993.888733
15813,31626.0,994.207703
15814,31628.0,994.208008
15815,31630.0,994.134644
15816,31632.0,994.057739
15817,31634.0,994.192566
15818,31636.0,994.637085
15819,31638.0,995.000671
15820,31640.0,994.839966
15821,31642.0,994.416626
15822,31644.0,993.818909
15823,31646.0,993.671753
15824,31648.0,993.849304
15825,31650.0,993.934204
15826,31652.0,993.888916
15827,31654.0,993.883484
15828,31656.0,994.193115
15829,31658.0,994.5979
15830,31660.0,994.623901
15831,31662.0,994.201416
15832,31664.0,993.760681
15833,31666.0,993.575439
15834,31668.0,993.777344
15835,31670.0,994.021545
15836,31672.0,994.037537
15837,31674.0,994.105347
15838,31676.0,994.167053
15839,31678.0,994.367004
15840,31680.0,994.544067
15841,31682.0,994.524902
15842,31684.0,994.642517
15843,31686.0,994.286194
15844,31688.0,993.903625
15845,31690.0,993.697876
15846,31692.0,993.753662
15847,31694.0,993.862244
15848,31696.0,994.028625
15849,31698.0,994.165649
15850,31700.0,994.077942
15851,31702.0,994.14624
15852,31704.0,994.474243
15853,31706.0,994.810974
15854,31708.0,994.931519
15855,31710.0,994.615479
15856,31712.0,994.214722
15857,31714.0,993.965088
15858,31716.0,994.173706
15859,31718.0,994.481628
15860,31720.0,994.653625
15861,31722.0,994.348267
15862,31724.0,994.060364
15863,31726.0,993.71167
15864,31728.0,993.472839
15865,31730.0,993.255249
15866,31732.0,993.268433
15867,31734.0,993.488098
15868,31736.0,993.911865
15869,31738.0,994.515381
15870,31740.0,995.023376
15871,31742.0,994.945007
15872,31744.0,994.421509
15873,31746.0,993.410339
15874,31748.0,992.910583
15875,31750.0,992.941772
15876,31752.0,993.359436
15877,31754.0,993.774719
15878,31756.0,994.063965
15879,31758.0,994.628174
15880,31760.0,994.994019
15881,31762.0,994.857056
15882,31764.0,994.297424
15883,31766.0,993.416016
15884,31768.0,992.784729
15885,31770.0,992.442444
15886,31772.0,992.62677
15887,31774.0,993.361816
15888,31776.0,994.109314
15889,31778.0,994.545166
15890,31780.0,994.684998
15891,31782.0,994.869385
15892,31784.0,994.790344
15893,31786.0,994.682251
15894,31788.0,994.681702
15895,31790.0,994.513733
15896,31792.0,994.289917
15897,31794.0,994.340027
15898,31796.0,994.311829
15899,31798.0,994.328674
15900,31800.0,994.19812
15901,31802.0,994.212585
15902,31804.0,993.929321
15903,31806.0,993.81842
15904,31808.0,993.772705
15905,31810.0,993.76825
15906,31812.0,993.964233
15907,31814.0,994.188965
15908,31816.0,994.536865
15909,31818.0,994.76239
15910,31820.0,994.687439
15911,31822.0,994.410767
15912,31824.0,993.906738
15913,31826.0,993.29834
15914,31828.0,992.557983
15915,31830.0,991.970459
15916,31832.0,991.928284
15917,31834.0,992.260071
15918,31836.0,992.844727
15919,31838.0,993.740723
15920,31840.0,995.062378
15921,31842.0,996.296204
15922,31844.0,996.857605
15923,31846.0,996.524475
15924,31848.0,995.39978
15925,31850.0,994.064331
15926,31852.0,992.728516
15927,31854.0,991.779297
15928,31856.0,991.321411
15929,31858.0,991.215576
15930,31860.0,991.898438
15931,31862.0,992.964233
15932,31864.0,994.694702
15933,31866.0,996.32489
15934,31868.0,997.204041
15935,31870.0,996.98291
15936,31872.0,996.048462
15937,31874.0,994.880005
15938,31876.0,993.640991
15939,31878.0,992.551819
15940,31880.0,991.687927
15941,31882.0,991.279419
15942,31884.0,991.545044
15943,31886.0,992.454712
15944,31888.0,993.662048
15945,31890.0,994.958618
15946,31892.0,995.707397
15947,31894.0,995.915344
15948,31896.0,995.680115
15949,31898.0,994.84552
15950,31900.0,993.663879
15951,31902.0,992.437866
15952,31904.0,991.701965
15953,31906.0,991.789856
15954,31908.0,992.281006
15955,31910.0,993.120972
15956,31912.0,994.334961
15957,31914.0,995.596008
15958,31916.0,996.622375
15959,31918.0,996.925049
15960,31920.0,996.629883
15961,31922.0,995.718323
15962,31924.0,994.457886
15963,31926.0,993.142273
15964,31928.0,992.472473
15965,31930.0,992.344543
15966,31932.0,992.722717
15967,31934.0,993.568054
15968,31936.0,994.861328
15969,31938.0,996.02655
15970,31940.0,996.454529
15971,31942.0,996.077026
15972,31944.0,994.978943
15973,31946.0,993.768372
15974,31948.0,992.614136
15975,31950.0,991.859558
15976,31952.0,991.598206
15977,31954.0,991.969116
15978,31956.0,993.161499
15979,31958.0,994.647461
15980,31960.0,995.945007
15981,31962.0,997.14801
15982,31964.0,997.329224
15983,31966.0,996.306519
15984,31968.0,994.704529
15985,31970.0,993.188721
15986,31972.0,992.166077
15987,31974.0,991.708923
15988,31976.0,991.574646
15989,31978.0,991.927368
15990,31980.0,993.096741
15991,31982.0,994.712036
15992,31984.0,996.151978
15993,31986.0,996.68573
15994,31988.0,996.31958
15995,31990.0,995.612671
15996,31992.0,994.641907
15997,31994.0,993.39801
15998,31996.0,992.481445
15999,31998.0,991.882935
16000,32000.0,991.749573
16001,32002.0,992.336792
16002,32004.0,993.576172
16003,32006.0,995.01947
16004,32008.0,996.414856
16005,32010.0,997.090942
16006,32012.0,996.93103
16007,32014.0,996.175354
16008,32016.0,994.81604
16009,32018.0,993.465271
16010,32020.0,992.354126
16011,32022.0,991.342957
16012,32024.0,990.921753
16013,32026.0,991.385498
16014,32028.0,992.730408
16015,32030.0,994.300171
16016,32032.0,995.879211
16017,32034.0,997.100525
16018,32036.0,997.145691
16019,32038.0,996.294006
16020,32040.0,994.969849
16021,32042.0,993.492432
16022,32044.0,992.443481
16023,32046.0,991.786316
16024,32048.0,991.898804
16025,32050.0,992.766541
16026,32052.0,993.823975
16027,32054.0,994.661987
16028,32056.0,995.474915
16029,32058.0,996.134705
16030,32060.0,996.104431
16031,32062.0,995.556946
16032,32064.0,994.797485
16033,32066.0,993.97821
16034,32068.0,992.963074
16035,32070.0,992.334229
16036,32072.0,992.336792
16037,32074.0,992.675293
16038,32076.0,993.49707
16039,32078.0,994.451355
16040,32080.0,995.186096
16041,32082.0,995.40155
16042,32084.0,994.747314
16043,32086.0,994.086975
16044,32088.0,993.624634
16045,32090.0,993.320007
16046,32092.0,993.268066
16047,32094.0,993.33374
16048,32096.0,993.721375
16049,32098.0,994.318176
16050,32100.0,994.715271
16051,32102.0,994.551025
16052,32104.0,994.014404
16053,32106.0,993.557251
16054,32108.0,993.480164
16055,32110.0,993.633789
16056,32112.0,994.056091
16057,32114.0,994.256042
16058,32116.0,994.195862
16059,32118.0,994.049438
16060,32120.0,994.300537
16061,32122.0,994.423645
16062,32124.0,994.581909
16063,32126.0,994.602112
16064,32128.0,994.662781
16065,32130.0,994.75061
16066,32132.0,994.851135
16067,32134.0,994.920105
16068,32136.0,994.435364
16069,32138.0,993.698425
16070,32140.0,993.139709
16071,32142.0,992.952759
16072,32144.0,992.893066
16073,32146.0,993.224304
16074,32148.0,993.649048
16075,32150.0,993.764099
16076,32152.0,994.181335
16077,32154.0,994.594604
16078,32156.0,994.973267
16079,32158.0,994.970093
16080,32160.0,994.758667
16081,32162.0,994.13623
16082,32164.0,993.481445
16083,32166.0,993.170044
16084,32168.0,993.025024
16085,32170.0,993.196716
16086,32172.0,993.523804
16087,32174.0,993.899841
16088,32176.0,994.422546
16089,32178.0,994.814758
16090,32180.0,995.005493
16091,32182.0,995.00885
16092,32184.0,994.529907
16093,32186.0,994.042969
16094,32188.0,993.382874
16095,32190.0,992.841248
16096,32192.0,992.712524
16097,32194.0,993.019714
16098,32196.0,993.423096
16099,32198.0,993.856689
16100,32200.0,994.331055
16101,32202.0,994.824402
16102,32204.0,995.014099
16103,32206.0,994.8078
16104,32208.0,994.276306
16105,32210.0,993.47699
16106,32212.0,992.930115
16107,32214.0,992.651428
16108,32216.0,992.641602
16109,32218.0,992.95105
16110,32220.0,993.615356
16111,32222.0,994.235535
16112,32224.0,994.433411
16113,32226.0,994.319702
16114,32228.0,994.09259
16115,32230.0,993.921448
16116,32232.0,993.864563
16117,32234.0,993.938354
16118,32236.0,993.708069
16119,32238.0,993.562988
16120,32240.0,993.731628
16121,32242.0,993.933167
16122,32244.0,994.27301
16123,32246.0,994.588135
16124,32248.0,994.659485
16125,32250.0,994.439819
16126,32252.0,994.194214
16127,32254.0,994.077087
16128,32256.0,994.030334
16129,32258.0,993.860657
16130,32260.0,993.590515
16131,32262.0,993.310791
16132,32264.0,993.339172
16133,32266.0,993.437439
16134,32268.0,993.671204
16135,32270.0,994.072937
16136,32272.0,994.44574
16137,32274.0,994.706848
16138,32276.0,994.496643
16139,32278.0,993.686707
16140,32280.0,993.254944
16141,32282.0,993.197449
16142,32284.0,993.263794
16143,32286.0,993.21814
16144,32288.0,992.986694
16145,32290.0,993.107849
16146,32292.0,993.955261
16147,32294.0,995.046814
16148,32296.0,995.523682
16149,32298.0,994.996033
16150,32300.0,994.128662
16151,32302.0,993.431885
16152,32304.0,993.316467
16153,32306.0,993.416443
16154,32308.0,993.7099
16155,32310.0,994.002869
16156,32312.0,994.637085
16157,32314.0,995.136475
16158,32316.0,995.451477
16159,32318.0,995.232788
16160,32320.0,994.846436
16161,32322.0,994.042725
16162,32324.0,993.164612
16163,32326.0,992.595764
16164,32328.0,992.432129
16165,32330.0,992.753784
16166,32332.0,993.288086
16167,32334.0,994.063416
16168,32336.0,994.789429
16169,32338.0,995.221008
16170,32340.0,995.392151
16171,32342.0,995.140442
16172,32344.0,994.79126
16173,32346.0,994.125732
16174,32348.0,993.632324
16175,32350.0,993.381775
16176,32352.0,993.421814
16177,32354.0,993.528687
16178,32356.0,993.937073
16179,32358.0,994.639587
16180,32360.0,995.274963
16181,32362.0,995.540833
16182,32364.0,995.248108
16183,32366.0,994.737915
16184,32368.0,994.262817
16185,32370.0,993.643311
16186,32372.0,992.995728
16187,32374.0,992.539673
16188,32376.0,992.334229
16189,32378.0,992.797668
16190,32380.0,993.597107
16191,32382.0,994.235535
16192,32384.0,994.349854
16193,32386.0,994.06543
16194,32388.0,993.875244
16195,32390.0,993.598511
16196,32392.0,993.059265
16197,32394.0,992.805481
16198,32396.0,993.003723
16199,32398.0,993.563232
16200,32400.0,994.378662
16201,32402.0,995.274963
16202,32404.0,995.835144
16203,32406.0,995.808167
16204,32408.0,995.524048
16205,32410.0,994.854492
16206,32412.0,993.933472
16207,32414.0,992.698608
16208,32416.0,991.773254
16209,32418.0,991.66156
16210,32420.0,992.513489
16211,32422.0,993.81134
16212,32424.0,995.04541
16213,32426.0,996.183716
16214,32428.0,996.854065
16215,32430.0,996.803101
16216,32432.0,995.865967
16217,32434.0,994.477478
16218,32436.0,993.289185
16219,32438.0,992.430847
16220,32440.0,992.385803
16221,32442.0,993.066467
16222,32444.0,994.192932
16223,32446.0,995.224731
16224,32448.0,995.999451
16225,32450.0,996.04187
16226,32452.0,995.307861
16227,32454.0,994.235168
16228,32456.0,993.423096
16229,32458.0,992.908936
16230,32460.0,992.377686
16231,32462.0,992.067078
16232,32464.0,992.358643
16233,32466.0,993.31842
16234,32468.0,994.465332
16235,32470.0,995.514038
16236,32472.0,996.440796
16237,32474.0,996.866577
16238,32476.0,996.672485
16239,32478.0,995.980713
16240,32480.0,994.928162
16241,32482.0,993.361511
16242,32484.0,991.910522
16243,32486.0,991.37262
16244,32488.0,991.724487
16245,32490.0,992.567566
16246,32492.0,993.65033
16247,32494.0,994.907715
16248,32496.0,995.931824
16249,32498.0,996.420166
16250,32500.0,996.20813
16251,32502.0,995.473633
16252,32504.0,994.339539
16253,32506.0,992.879395
16254,32508.0,991.567993
16255,32510.0,990.916077
16256,32512.0,991.039673
16257,32514.0,991.799744
16258,32516.0,992.654602
16259,32518.0,993.503052
16260,32520.0,994.353699
16261,32522.0,994.895142
16262,32524.0,995.065979
16263,32526.0,994.618469
16264,32528.0,993.919128
16265,32530.0,993.258728
16266,32532.0,992.778015
16267,32534.0,992.464294
16268,32536.0,992.595215
16269,32538.0,992.832886
16270,32540.0,992.945007
16271,32542.0,993.354309
16272,32544.0,994.065796
16273,32546.0,994.852783
16274,32548.0,995.50592
16275,32550.0,995.380859
16276,32552.0,994.745178
16277,32554.0,994.144836
16278,32556.0,993.793701
16279,32558.0,993.386536
16280,32560.0,993.137024
16281,32562.0,993.261841
16282,32564.0,993.901489
16283,32566.0,994.481262
16284,32568.0,994.565002
16285,32570.0,994.650208
16286,32572.0,994.788574
16287,32574.0,994.547852
16288,32576.0,994.133728
16289,32578.0,993.683594
16290,32580.0,993.396912
16291,32582.0,993.350952
16292,32584.0,993.14856
16293,32586.0,992.939148
16294,32588.0,993.31781
16295,32590.0,994.11084
16296,32592.0,995.084961
16297,32594.0,995.577759
16298,32596.0,995.525452
16299,32598.0,994.974915
16300,32600.0,994.393188
16301,32602.0,993.759521
16302,32604.0,993.161499
16303,32606.0,992.864319
16304,32608.0,992.607117
16305,32610.0,992.839844
16306,32612.0,993.848267
16307,32614.0,994.966309
16308,32616.0,995.569214
16309,32618.0,995.41333
16310,32620.0,994.660095
16311,32622.0,993.977478
16312,32624.0,993.509949
16313,32626.0,993.552246
16314,32628.0,993.776306
16315,32630.0,993.808289
16316,32632.0,993.918579
16317,32634.0,994.338074
16318,32636.0,994.740417
16319,32638.0,995.144165
16320,32640.0,995.3349
16321,32642.0,995.043396
16322,32644.0,994.337891
16323,32646.0,993.540894
16324,32648.0,992.9375
16325,32650.0,992.610962
16326,32652.0,992.450745
16327,32654.0,992.445862
16328,32656.0,992.637085
16329,32658.0,993.102051
16330,32660.0,994.263672
16331,32662.0,995.606506
16332,32664.0,996.01886
16333,32666.0,995.657654
16334,32668.0,994.93335
16335,32670.0,994.131531
16336,32672.0,993.732727
16337,32674.0,993.226074
16338,32676.0,992.582947
16339,32678.0,992.406982
16340,32680.0,992.944885
16341,32682.0,993.821228
16342,32684.0,994.850525
16343,32686.0,995.342529
16344,32688.0,995.3927
16345,32690.0,995.001221
16346,32692.0,994.464539
16347,32694.0,993.81665
16348,32696.0,993.325745
16349,32698.0,993.100586
16350,32700.0,993.155457
16351,32702.0,993.596497
16352,32704.0,994.153625
16353,32706.0,994.484436
16354,32708.0,994.410767
16355,32710.0,994.308472
16356,32712.0,994.289368
16357,32714.0,994.208984
16358,32716.0,993.947998
16359,32718.0,993.498169
16360,32720.0,993.051575
16361,32722.0,992.855347
16362,32724.0,993.201172
16363,32726.0,993.796082
16364,32728.0,994.636719
16365,32730.0,995.524048
16366,32732.0,996.007996
16367,32734.0,996.083374
16368,32736.0,995.871704
16369,32738.0,995.208679
16370,32740.0,994.133728
16371,32742.0,993.065735
16372,32744.0,992.510437
16373,32746.0,992.446594
16374,32748.0,992.63562
16375,32750.0,992.863464
16376,32752.0,993.06897
16377,32754.0,993.80835
16378,32756.0,994.635986
16379,32758.0,994.871765
16380,32760.0,994.871521
16381,32762.0,994.693176
16382,32764.0,994.569641
16383,32766.0,994.407166
16384,32768.0,994.108582
16385,32770.0,993.882202
16386,32772.0,993.785889
16387,32774.0,993.918335
16388,32776.0,994.230896
16389,32778.0,994.29303
16390,32780.0,994.339905
16391,32782.0,994.413574
16392,32784.0,994.512634
16393,32786.0,994.35498
16394,32788.0,994.086975
16395,32790.0,994.009399
16396,32792.0,994.134644
16397,32794.0,994.345093
16398,32796.0,994.759705
16399,32798.0,994.738281
16400,32800.0,994.601135
16401,32802.0,994.452942
16402,32804.0,994.063599
16403,32806.0,993.552002
16404,32808.0,993.224792
16405,32810.0,993.016174
16406,32812.0,993.247681
16407,32814.0,993.974976
16408,32816.0,994.857239
16409,32818.0,995.737122
16410,32820.0,996.157166
16411,32822.0,996.047363
16412,32824.0,995.630981
16413,32826.0,994.984863
16414,32828.0,993.897644
16415,32830.0,992.742065
16416,32832.0,992.122986
16417,32834.0,992.028137
16418,32836.0,992.490906
16419,32838.0,993.6026
16420,32840.0,994.787842
16421,32842.0,995.614929
16422,32844.0,995.943909
16423,32846.0,995.498108
16424,32848.0,994.704041
16425,32850.0,994.028198
16426,32852.0,993.20874
16427,32854.0,992.336548
16428,32856.0,991.750488
16429,32858.0,991.629456
16430,32860.0,992.106506
16431,32862.0,993.286438
16432,32864.0,994.867798
16433,32866.0,996.162537
16434,32868.0,996.741211
16435,32870.0,996.599182
16436,32872.0,995.91748
16437,32874.0,994.917419
16438,32876.0,993.655029
16439,32878.0,992.5448
16440,32880.0,992.223633
16441,32882.0,992.341614
16442,32884.0,992.973511
16443,32886.0,994.074707
16444,32888.0,995.032654
16445,32890.0,995.854187
16446,32892.0,996.244019
16447,32894.0,996.032898
16448,32896.0,995.298584
16449,32898.0,994.110474
16450,32900.0,993.13324
16451,32902.0,992.535583
16452,32904.0,992.230225
16453,32906.0,992.258057
16454,32908.0,992.510193
16455,32910.0,992.81543
16456,32912.0,993.387268
16457,32914.0,993.918884
16458,32916.0,994.367676
16459,32918.0,994.702332
16460,32920.0,994.667908
16461,32922.0,994.243469
16462,32924.0,993.719849
16463,32926.0,993.31427
16464,32928.0,993.15033
16465,32930.0,993.302551
16466,32932.0,993.614502
16467,32934.0,994.027832
16468,32936.0,994.43158
16469,32938.0,994.674561
16470,32940.0,994.442871
16471,32942.0,994.076538
16472,32944.0,993.911743
16473,32946.0,993.809814
16474,32948.0,993.694275
16475,32950.0,993.879395
16476,32952.0,994.184326
16477,32954.0,994.444275
16478,32956.0,994.843079
16479,32958.0,995.074951
16480,32960.0,994.949768
16481,32962.0,994.732178
16482,32964.0,994.226929
16483,32966.0,993.771301
16484,32968.0,993.52124
16485,32970.0,993.439148
16486,32972.0,993.46051
16487,32974.0,993.436035
16488,32976.0,993.621155
16489,32978.0,994.069885
16490,32980.0,994.417053
16491,32982.0,994.725464
16492,32984.0,994.978943
16493,32986.0,994.682495
16494,32988.0,994.116577
16495,32990.0,993.560364
16496,32992.0,992.949768
16497,32994.0,992.624146
16498,32996.0,992.708679
16499,32998.0,992.945007
16500,33000.0,993.562622
16501,33002.0,994.303284
16502,33004.0,995.172668
16503,33006.0,995.838989
16504,33008.0,995.711548
16505,33010.0,994.818481
16506,33012.0,993.602234
16507,33014.0,992.424011
16508,33016.0,991.488586
16509,33018.0,991.223267
16510,33020.0,991.660461
16511,33022.0,992.575256
16512,33024.0,994.232178
16513,33026.0,996.002258
16514,33028.0,997.263855
16515,33030.0,997.726196
16516,33032.0,997.188965
16517,33034.0,995.635315
16518,33036.0,993.98584
16519,33038.0,992.784058
16520,33040.0,991.924622
16521,33042.0,991.555054
16522,33044.0,991.952698
16523,33046.0,992.984375
16524,33048.0,994.303711
16525,33050.0,995.342529
16526,33052.0,995.796692
16527,33054.0,995.612061
16528,33056.0,995.01001
16529,33058.0,994.043823
16530,33060.0,992.938171
16531,33062.0,992.122131
16532,33064.0,991.854858
16533,33066.0,992.159546
16534,33068.0,993.195251
16535,33070.0,994.700073
16536,33072.0,995.987244
16537,33074.0,996.26416
16538,33076.0,995.680298
16539,33078.0,994.643005
16540,33080.0,993.774536
16541,33082.0,993.470093
16542,33084.0,993.496521
16543,33086.0,993.697632
16544,33088.0,994.161316
16545,33090.0,994.6427
16546,33092.0,995.21637
16547,33094.0,995.324341
16548,33096.0,994.718323
16549,33098.0,993.579773
16550,33100.0,992.482361
16551,33102.0,991.777283
16552,33104.0,991.930481
16553,33106.0,992.755676
16554,33108.0,993.605286
16555,33110.0,994.369629
16556,33112.0,995.192932
16557,33114.0,995.757935
16558,33116.0,995.578125
16559,33118.0,995.084778
16560,33120.0,994.489319
16561,33122.0,993.762634
16562,33124.0,993.254944
16563,33126.0,992.932556
16564,33128.0,992.885071
16565,33130.0,993.242371
16566,33132.0,993.816101
16567,33134.0,994.191772
16568,33136.0,994.381531
16569,33138.0,994.38562
16570,33140.0,994.294128
16571,33142.0,994.111389
16572,33144.0,993.863403
16573,33146.0,993.351501
16574,33148.0,993.00946
16575,33150.0,993.088867
16576,33152.0,993.369934
16577,33154.0,993.976257
16578,33156.0,994.573242
16579,33158.0,994.798767
16580,33160.0,994.714417
16581,33162.0,994.220093
16582,33164.0,993.781555
16583,33166.0,993.401306
16584,33168.0,993.156677
16585,33170.0,993.088013
16586,33172.0,993.376648
16587,33174.0,993.863586
16588,33176.0,994.577454
16589,33178.0,995.346191
16590,33180.0,995.580688
16591,33182.0,995.448608
16592,33184.0,995.174133
16593,33186.0,994.50885
16594,33188.0,993.84021
16595,33190.0,993.315552
16596,33192.0,992.909363
16597,33194.0,992.603455
16598,33196.0,992.361755
16599,33198.0,992.634644
16600,33200.0,993.384033
16601,33202.0,994.305542
16602,33204.0,995.295898
16603,33206.0,995.915161
16604,33208.0,996.173645
16605,33210.0,995.862
16606,33212.0,994.993164
16607,33214.0,993.882385
16608,33216.0,992.672668
16609,33218.0,991.739441
16610,33220.0,991.488586
16611,33222.0,991.969604
16612,33224.0,992.877197
16613,33226.0,994.212402
16614,33228.0,995.538452
16615,33230.0,996.356812
16616,33232.0,996.441345
16617,33234.0,995.802551
16618,33236.0,995.050842
16619,33238.0,994.288269
16620,33240.0,993.27356
16621,33242.0,992.288635
16622,33244.0,991.863342
16623,33246.0,992.213501
16624,33248.0,993.12384
16625,33250.0,994.235352
16626,33252.0,995.206848
16627,33254.0,995.55365
16628,33256.0,995.421021
16629,33258.0,994.703491
16630,33260.0,994.029785
16631,33262.0,993.690674
16632,33264.0,993.685486
16633,33266.0,993.569153
16634,33268.0,993.490784
16635,33270.0,993.40509
16636,33272.0,993.163574
16637,33274.0,993.402893
16638,33276.0,993.826721
16639,33278.0,994.35022
16640,33280.0,994.992249
16641,33282.0,995.584229
16642,33284.0,995.947449
16643,33286.0,995.510376
16644,33288.0,994.56311
16645,33290.0,993.547729
16646,33292.0,992.653931
16647,33294.0,992.176208
16648,33296.0,992.418335
16649,33298.0,993.124084
16650,33300.0,994.165894
16651,33302.0,995.095947
16652,33304.0,995.755066
16653,33306.0,996.22937
16654,33308.0,996.208923
16655,33310.0,995.494385
16656,33312.0,994.330566
16657,33314.0,992.917419
16658,33316.0,991.659912
16659,33318.0,991.149048
16660,33320.0,991.523682
16661,33322.0,992.209778
16662,33324.0,993.175049
16663,33326.0,994.221375
16664,33328.0,995.199158
16665,33330.0,995.926819
16666,33332.0,996.185303
16667,33334.0,995.969849
16668,33336.0,994.882141
16669,33338.0,993.201172
16670,33340.0,991.710693
16671,33342.0,990.861389
16672,33344.0,991.138916
16673,33346.0,992.401062
16674,33348.0,993.736938
16675,33350.0,994.996216
16676,33352.0,996.087524
16677,33354.0,996.216248
16678,33356.0,995.510071
16679,33358.0,994.40387
16680,33360.0,993.359802
16681,33362.0,992.566406
16682,33364.0,991.892761
16683,33366.0,991.826111
16684,33368.0,992.353943
16685,33370.0,993.404724
16686,33372.0,994.534546
16687,33374.0,995.165344
16688,33376.0,995.285583
16689,33378.0,995.066223
16690,33380.0,994.445435
16691,33382.0,993.82843
16692,33384.0,993.413513
16693,33386.0,993.101135
16694,33388.0,993.00769
