Ligand,affinity_(kcal/mol),rmsd_lb,rmsd_ub
Lig53,-4.8,3.848,8.069
Lig53,-4.8,3.186,7.107
Lig53,-4.8,3.080,5.175
Lig53,-4.7,1.999,3.435
Lig53,-4.7,2.581,3.927
Lig53,-4.6,1.469,1.654
Lig53,-4.6,2.767,4.548
Lig53,-4.6,4.077,6.318
Lig53,-4.5,4.153,5.776
Lig53,-4.4,2.562,4.261
Lig54,-5.9,0.000,0.000
Lig54,-4.9,1.994,2.577
Lig54,-4.9,3.337,5.726
Lig54,-4.8,3.016,4.020
Lig54,-4.7,6.843,8.951
Lig54,-4.6,1.976,5.175
Lig54,-4.6,7.297,9.176
Lig54,-4.6,4.241,5.993
Lig54,-4.6,3.458,5.411
Lig54,-4.5,2.639,5.179
Lig54,-4.5,5.708,7.982
Lig54,-4.4,2.516,3.985
Lig54,-4.3,3.737,5.163
Lig54,-4.2,7.039,8.872
Lig54,-4.2,2.813,5.085
Lig54,-4.2,3.975,6.043
Lig54,-4.2,2.729,3.955
Lig54,-4.2,3.687,5.620
Lig54,-4.2,2.623,5.550
Lig54,-4.1,5.489,7.890
Lig55,-5.5,0.000,0.000
Lig55,-5.5,2.871,4.646
Lig55,-5.4,2.277,5.223
Lig55,-5.4,2.559,5.817
Lig55,-5.3,4.132,6.246
Lig55,-5.3,2.667,4.558
Lig55,-5.3,2.924,4.480
Lig55,-5.2,2.167,5.110
Lig55,-5.2,2.917,5.103
Lig55,-5.2,4.454,6.611
Lig55,-5.2,2.279,3.485
Lig55,-5.1,3.095,5.073
Lig55,-5.1,2.638,3.778
Lig55,-4.9,5.782,8.431
Lig55,-4.9,5.707,7.315
Lig55,-4.9,2.860,4.767
Lig55,-4.8,3.119,5.248
Lig55,-4.8,2.609,4.530
Lig55,-4.8,7.108,8.847
Lig55,-4.7,3.720,6.505
Lig56,-5.7,0.000,0.000
Lig56,-5.3,3.190,5.703
Lig56,-5.3,8.602,10.040
Lig56,-5.2,3.911,6.557
Lig56,-5.1,5.096,7.962
Lig56,-5.0,3.949,6.302
Lig56,-4.9,3.610,5.477
Lig56,-4.9,3.593,5.515
Lig56,-4.9,3.729,5.322
Lig56,-4.9,8.711,10.309
Lig56,-4.7,3.463,4.721
Lig56,-4.7,3.205,5.993
Lig56,-4.7,3.728,5.946
Lig56,-4.7,8.309,10.547
Lig56,-4.5,3.574,4.427
Lig56,-4.4,4.040,6.423
Lig56,-4.4,4.887,7.303
Lig56,-4.3,8.663,10.137
Lig56,-4.3,9.426,11.207
Lig56,-4.3,4.881,5.737
Lig57,-7.0,0.000,0.000
Lig57,-6.0,1.655,1.994
Lig57,-5.8,2.847,6.016
Lig57,-5.7,3.490,7.250
Lig57,-5.7,2.747,4.481
Lig57,-5.7,1.340,2.565
Lig57,-5.7,3.990,6.979
Lig57,-5.7,4.446,6.887
Lig57,-5.5,3.819,6.926
Lig57,-5.2,3.070,6.658
Lig57,-5.1,5.229,8.860
Lig57,-5.1,8.263,9.029
Lig57,-5.0,6.324,8.933
Lig57,-5.0,3.897,7.002
Lig57,-5.0,3.507,6.787
Lig57,-4.9,3.913,7.468
Lig57,-4.9,5.288,8.249
Lig57,-4.8,7.307,8.721
Lig57,-4.7,3.381,5.736
Lig57,-4.6,2.357,4.026
Lig58,-6.7,0.000,0.000
Lig58,-5.8,2.945,6.302
Lig58,-5.7,2.901,4.795
Lig58,-5.6,3.601,7.093
Lig58,-5.5,3.222,6.407
Lig58,-5.5,7.562,8.690
Lig58,-5.5,3.364,6.384
Lig58,-5.4,3.850,6.711
Lig58,-5.3,4.091,6.639
Lig58,-5.2,4.942,7.233
Lig58,-5.2,2.377,3.611
Lig58,-5.1,2.279,3.871
Lig58,-5.0,4.426,7.051
Lig58,-5.0,8.005,9.168
Lig58,-4.9,3.983,7.435
Lig58,-4.8,8.857,11.063
Lig58,-4.8,3.616,7.175
Lig58,-4.8,3.488,5.825
Lig58,-4.7,7.656,8.942
Lig58,-4.7,4.394,5.861
Lig59,-5.7,0.000,0.000
Lig59,-5.2,1.386,1.847
Lig59,-5.2,2.471,5.741
Lig59,-5.2,4.613,8.217
Lig59,-5.0,1.741,2.111
Lig59,-5.0,4.846,7.386
Lig59,-4.9,2.478,5.694
Lig59,-4.9,3.370,4.599
Lig59,-4.9,2.004,4.892
Lig59,-4.8,1.840,4.786
Lig59,-4.8,2.283,4.760
Lig59,-4.7,4.016,5.019
Lig59,-4.7,2.882,5.032
Lig59,-4.6,3.603,4.782
Lig59,-4.6,3.880,6.199
Lig59,-4.6,5.423,8.012
Lig59,-4.6,6.324,9.340
Lig59,-4.5,3.340,5.318
Lig59,-4.4,5.076,6.877
Lig5,-8.1,0.000,0.000
Lig5,-8.1,3.502,5.533
Lig5,-7.9,1.754,2.151
Lig5,-7.9,1.697,2.051
Lig5,-7.9,3.769,5.761
Lig5,-7.8,3.351,5.509
Lig5,-7.7,2.109,2.886
Lig5,-7.6,1.612,2.626
Lig5,-7.4,3.231,4.101
Lig5,-7.4,3.276,4.373
Lig5,-7.4,5.666,11.872
Lig5,-7.3,2.512,4.109
Lig5,-7.3,2.649,3.664
Lig5,-7.3,3.677,5.667
Lig5,-7.2,4.009,6.655
Lig5,-7.0,2.150,2.840
Lig5,-7.0,2.222,3.280
Lig5,-6.9,1.960,2.798
Lig5,-6.9,3.394,4.610
Lig5,-6.8,5.580,9.872
Lig60,-5.4,0.000,0.000
Lig60,-5.3,2.327,4.440
Lig60,-5.3,2.304,4.808
Lig60,-5.1,7.992,9.347
Lig60,-5.1,1.438,1.683
Lig60,-5.1,7.158,8.959
Lig60,-5.1,3.352,5.617
Lig60,-5.0,1.438,1.922
Lig60,-4.9,6.397,8.346
Lig60,-4.8,2.511,5.164
Lig60,-4.8,2.342,4.252
Lig60,-4.8,2.230,4.741
Lig60,-4.7,3.127,4.935
Lig60,-4.6,2.583,5.852
Lig60,-4.6,6.506,8.824
Lig60,-4.5,3.684,6.933
Lig60,-4.5,3.076,4.581
Lig60,-4.4,2.386,4.754
Lig60,-4.4,4.133,6.571
Lig60,-4.3,7.164,9.297
Lig61,-6.5,0.000,0.000
Lig61,-6.1,5.825,8.453
Lig61,-5.6,5.308,8.249
Lig61,-5.5,1.780,2.699
Lig61,-5.5,3.499,5.206
Lig61,-5.4,5.182,7.716
Lig61,-5.4,2.141,2.293
Lig61,-5.3,6.352,8.516
Lig61,-5.3,3.040,6.973
Lig61,-5.2,5.141,7.992
Lig61,-5.1,5.913,8.430
Lig61,-5.1,2.878,6.816
Lig61,-5.0,4.897,6.905
Lig61,-4.8,5.091,7.113
Lig61,-4.7,4.222,6.259
Lig61,-4.7,6.266,9.275
Lig61,-4.7,5.594,7.900
Lig61,-4.6,6.989,10.079
Lig61,-4.5,2.936,3.569
Lig61,-4.4,8.288,11.512
Lig62,-5.3,0.000,0.000
Lig62,-5.2,4.994,7.801
Lig62,-5.2,3.822,6.283
Lig62,-5.1,2.185,3.355
Lig62,-5.1,2.716,6.021
Lig62,-5.1,7.585,9.365
Lig62,-4.9,6.505,9.587
Lig62,-4.8,8.122,10.156
Lig62,-4.8,2.108,3.459
Lig62,-4.8,7.376,9.387
Lig62,-4.7,1.637,2.009
Lig62,-4.6,2.489,3.352
Lig62,-4.6,5.099,8.024
Lig62,-4.5,2.520,3.298
Lig62,-4.4,4.540,7.552
Lig62,-4.4,2.350,3.359
Lig62,-4.4,3.031,3.873
Lig62,-4.3,4.573,6.374
Lig62,-4.3,1.840,2.977
Lig62,-2.5,9.031,10.825
Lig63,-5.7,0.000,0.000
Lig63,-5.4,1.343,2.022
Lig63,-5.2,4.333,7.141
Lig63,-5.2,3.098,5.579
Lig63,-5.2,2.993,5.322
Lig63,-4.9,2.567,4.583
Lig63,-4.9,3.309,5.340
Lig63,-4.9,2.996,4.882
Lig63,-4.9,2.581,5.516
Lig63,-4.8,3.450,4.709
Lig63,-4.8,3.176,4.770
Lig63,-4.7,2.823,6.305
Lig63,-4.7,3.774,4.689
Lig63,-4.7,5.221,7.644
Lig63,-4.6,5.747,7.527
Lig63,-4.5,3.496,5.577
Lig63,-4.5,5.154,7.298
Lig63,-4.4,3.245,5.777
Lig63,-4.4,2.369,5.925
Lig63,-4.3,5.056,7.023
Lig64,-5.7,0.000,0.000
Lig64,-5.7,4.482,7.625
Lig64,-5.7,3.791,7.456
Lig64,-5.7,4.544,7.602
Lig64,-5.7,6.309,10.718
Lig64,-5.5,2.517,3.844
Lig64,-5.5,1.543,4.488
Lig64,-5.4,6.691,8.830
Lig64,-5.4,2.611,5.633
Lig64,-5.4,4.301,7.557
Lig64,-5.2,3.479,5.879
Lig64,-5.1,6.881,10.746
Lig64,-4.9,5.585,7.756
Lig64,-4.9,6.894,10.634
Lig64,-4.8,10.043,12.062
Lig64,-4.8,1.401,1.884
Lig64,-4.7,2.275,2.810
Lig64,-4.7,3.059,5.743
Lig64,-4.7,8.012,11.288
Lig65,-5.5,0.000,0.000
Lig65,-5.4,6.819,9.126
Lig65,-5.3,7.615,9.687
Lig65,-5.2,7.864,9.733
Lig65,-5.2,8.853,10.324
Lig65,-5.2,10.387,12.421
Lig65,-5.0,9.068,11.304
Lig65,-5.0,6.876,9.229
Lig65,-4.7,6.213,8.297
Lig65,-4.7,8.797,10.523
Lig65,-4.6,8.080,10.137
Lig65,-4.6,3.083,6.648
Lig65,-4.6,11.155,12.978
Lig65,-4.5,8.876,11.306
Lig65,-4.5,6.374,8.693
Lig65,-4.4,7.940,9.490
Lig65,-4.3,6.404,8.699
Lig65,-4.3,9.338,11.647
Lig65,-4.3,9.464,11.214
Lig65,-4.3,10.909,12.985
Lig66,-5.1,0.000,0.000
Lig66,-4.9,2.239,3.506
Lig66,-4.9,5.840,7.997
Lig66,-4.9,2.709,4.128
Lig66,-4.8,4.174,5.866
Lig66,-4.7,2.861,4.796
Lig66,-4.6,2.408,4.029
Lig66,-4.6,2.019,2.524
Lig66,-4.6,4.398,7.034
Lig66,-4.5,3.665,5.487
Lig66,-4.5,2.424,3.739
Lig66,-4.4,4.746,7.514
Lig66,-4.3,8.253,9.917
Lig66,-4.3,4.199,6.017
Lig66,-4.1,2.160,2.922
Lig66,-4.1,6.357,8.351
Lig66,-4.1,3.105,4.738
Lig66,-4.1,4.315,5.402
Lig66,-4.0,3.622,4.962
Lig66,-4.0,3.844,5.334
Lig67,-5.5,0.000,0.000
Lig67,-5.5,2.806,5.519
Lig67,-5.4,1.764,2.750
Lig67,-5.3,2.244,3.447
Lig67,-5.3,1.938,4.639
Lig67,-5.2,2.059,4.825
Lig67,-5.2,2.239,4.564
Lig67,-5.1,7.308,10.070
Lig67,-4.9,2.317,5.200
Lig67,-4.8,7.223,10.942
Lig67,-4.7,2.007,4.523
Lig67,-4.6,2.834,4.201
Lig67,-4.5,2.192,5.186
Lig67,-4.5,2.807,5.757
Lig67,-4.4,2.310,5.042
Lig67,-4.4,2.178,5.430
Lig67,-4.4,2.527,4.573
Lig67,-4.4,8.084,10.542
Lig67,-4.3,6.483,9.989
Lig67,-4.2,3.533,6.599
Lig68,-5.5,0.000,0.000
Lig68,-5.3,1.856,4.001
Lig68,-5.2,1.807,4.755
Lig68,-5.2,2.192,4.698
Lig68,-5.1,1.710,4.446
Lig68,-5.1,1.824,5.357
Lig68,-4.9,2.206,4.696
Lig68,-4.8,2.270,3.610
Lig68,-4.7,2.002,5.119
Lig68,-4.7,1.722,5.101
Lig68,-4.6,2.171,4.377
Lig68,-4.6,3.469,5.895
Lig68,-4.5,3.440,7.375
Lig68,-4.5,2.219,4.002
Lig68,-4.5,2.245,4.769
Lig68,-4.4,3.475,5.982
Lig68,-4.4,5.861,8.678
Lig68,-4.3,3.088,5.380
Lig68,-4.3,6.019,8.071
Lig68,-4.2,2.849,6.099
Lig69,-5.5,0.000,0.000
Lig69,-5.5,2.353,3.445
Lig69,-5.5,2.666,4.947
Lig69,-5.4,2.070,4.266
Lig69,-5.3,2.319,4.412
Lig69,-5.3,1.467,2.080
Lig69,-5.1,2.800,5.717
Lig69,-5.1,2.131,4.599
Lig69,-5.0,1.992,4.407
Lig69,-5.0,1.904,4.543
Lig69,-4.9,2.331,4.747
Lig69,-4.9,2.036,3.016
Lig69,-4.9,2.048,3.050
Lig69,-4.8,2.140,4.386
Lig69,-4.8,2.506,4.568
Lig69,-4.8,2.155,4.528
Lig69,-4.8,2.104,2.665
Lig69,-4.7,7.083,9.132
Lig69,-4.5,1.918,2.407
Lig69,-4.4,3.153,4.271
Lig6,-8.0,0.000,0.000
Lig6,-7.2,1.436,2.325
Lig6,-7.2,2.800,5.124
Lig6,-7.0,3.317,5.599
Lig6,-6.9,1.559,2.175
Lig6,-6.8,4.001,6.881
Lig6,-6.7,2.169,3.764
Lig6,-6.7,3.208,5.347
Lig6,-6.7,4.866,10.033
Lig6,-6.7,4.917,10.065
Lig6,-6.7,3.644,6.386
Lig6,-6.6,6.750,10.448
Lig6,-6.6,5.216,7.189
Lig6,-6.5,5.027,10.141
Lig6,-6.5,1.960,3.176
Lig6,-6.4,2.997,4.273
Lig6,-6.4,2.971,3.942
Lig6,-6.4,2.785,4.355
Lig6,-6.4,3.138,4.721
Lig6,-6.3,6.663,10.182
Lig70,-5.4,0.000,0.000
Lig70,-5.3,1.749,2.682
Lig70,-5.2,1.754,5.112
Lig70,-5.2,2.027,4.071
Lig70,-5.0,2.095,4.377
Lig70,-5.0,2.075,3.909
Lig70,-4.9,2.003,4.764
Lig70,-4.9,2.042,4.541
Lig70,-4.8,7.875,9.493
Lig70,-4.8,2.259,6.074
Lig70,-4.8,1.749,5.080
Lig70,-4.8,5.917,9.817
Lig70,-4.8,5.633,8.665
Lig70,-4.7,1.886,5.885
Lig70,-4.5,9.145,10.114
Lig70,-4.4,1.734,5.590
Lig70,-4.4,2.374,6.261
Lig70,-4.4,6.107,7.802
Lig70,-4.4,2.246,5.002
Lig70,-4.3,2.714,5.145
Lig71,-6.7,0.000,0.000
Lig71,-6.2,10.179,11.307
Lig71,-6.2,5.681,8.566
Lig71,-5.9,2.241,2.844
Lig71,-5.7,5.812,8.836
Lig71,-5.4,6.318,8.433
Lig71,-5.3,3.991,7.355
Lig71,-5.3,3.500,4.143
Lig71,-5.3,10.862,11.947
Lig71,-5.1,11.283,13.063
Lig71,-5.0,2.117,2.432
Lig71,-5.0,3.818,4.885
Lig71,-5.0,4.646,5.756
Lig71,-5.0,3.250,6.775
Lig71,-5.0,4.339,5.157
Lig71,-5.0,3.867,6.959
Lig71,-4.9,11.017,12.781
Lig71,-4.9,10.222,11.970
Lig71,-4.7,5.977,7.204
Lig72,-6.7,0.000,0.000
Lig72,-6.2,10.338,11.560
Lig72,-6.1,5.803,8.725
Lig72,-5.7,2.396,2.997
Lig72,-5.6,3.074,3.745
Lig72,-5.6,3.274,4.928
Lig72,-5.4,6.439,8.672
Lig72,-5.4,4.370,7.543
Lig72,-5.1,4.022,4.728
Lig72,-5.1,3.560,4.697
Lig72,-5.0,4.422,7.475
Lig72,-5.0,10.771,11.933
Lig72,-4.8,10.211,11.467
Lig72,-4.8,2.147,2.903
Lig72,-4.7,4.916,7.059
Lig72,-4.7,10.407,12.053
Lig72,-4.7,6.581,8.395
Lig72,-4.7,5.324,6.238
Lig72,-4.6,10.974,12.206
Lig72,-4.6,4.078,4.872
Lig73,-5.7,0.000,0.000
Lig73,-5.4,1.857,3.345
Lig73,-5.3,1.830,3.047
Lig73,-5.1,1.955,4.015
Lig73,-5.0,2.186,3.364
Lig73,-4.9,1.626,2.220
Lig73,-4.6,2.175,3.612
Lig73,-4.6,2.354,3.662
Lig73,-4.5,2.487,4.059
Lig73,-4.5,9.041,9.719
Lig73,-4.5,3.272,5.284
Lig73,-4.5,2.163,4.248
Lig73,-4.2,2.955,4.790
Lig73,-4.2,2.292,4.033
Lig73,-4.2,2.295,3.512
Lig73,-4.1,3.054,4.343
Lig73,-4.1,3.826,5.441
Lig73,-4.0,6.168,7.654
Lig73,-4.0,2.608,3.375
Lig73,-3.7,3.854,4.928
Lig74,-5.8,0.000,0.000
Lig74,-5.5,1.795,3.371
Lig74,-5.3,1.852,3.066
Lig74,-5.0,2.220,3.417
Lig74,-4.9,1.696,2.227
Lig74,-4.7,1.990,4.025
Lig74,-4.7,1.878,3.241
Lig74,-4.5,2.404,3.745
Lig74,-4.5,2.156,4.185
Lig74,-4.3,2.994,4.826
Lig74,-4.2,2.452,3.237
Lig74,-4.1,3.288,4.908
Lig74,-4.0,5.993,7.760
Lig74,-3.8,3.175,4.541
Lig74,-3.8,2.729,3.363
Lig74,-3.8,3.661,5.130
Lig74,-3.8,6.499,8.145
Lig74,-3.7,4.306,5.724
Lig74,-3.7,4.548,5.972
Lig74,-3.6,3.560,5.118
Lig75,-6.0,0.000,0.000
Lig75,-5.8,1.791,4.924
Lig75,-5.4,2.119,4.760
Lig75,-5.3,2.806,4.331
Lig75,-4.8,3.016,5.490
Lig75,-4.8,1.971,2.959
Lig75,-4.7,6.817,9.113
Lig75,-4.6,3.551,5.417
Lig75,-4.5,2.933,4.004
Lig75,-4.3,2.626,4.648
Lig75,-4.3,7.122,9.088
Lig75,-4.3,3.503,5.353
Lig75,-4.2,3.027,4.482
Lig75,-4.2,3.360,6.352
Lig75,-4.1,4.250,6.395
Lig75,-4.1,5.088,7.995
Lig75,-4.0,2.916,4.426
Lig75,-3.9,3.399,4.336
Lig75,-3.9,3.438,5.069
Lig75,-3.9,5.720,7.855
Lig76,-5.8,0.000,0.000
Lig76,-5.7,1.836,4.746
Lig76,-5.1,3.721,6.594
Lig76,-5.0,2.082,4.729
Lig76,-4.8,2.793,4.433
Lig76,-4.8,6.030,8.742
Lig76,-4.7,1.986,3.081
Lig76,-4.6,7.119,9.214
Lig76,-4.5,2.875,4.198
Lig76,-4.5,2.311,5.119
Lig76,-4.4,8.142,9.886
Lig76,-4.4,6.704,9.105
Lig76,-4.4,3.057,5.523
Lig76,-4.3,7.896,9.704
Lig76,-4.3,3.424,5.685
Lig76,-4.2,2.992,4.727
Lig76,-4.2,2.787,4.686
Lig76,-4.1,6.743,8.748
Lig76,-4.0,3.176,5.888
Lig76,-4.0,3.462,4.453
Lig77,-5.6,0.000,0.000
Lig77,-5.2,2.738,4.280
Lig77,-5.1,2.096,2.814
Lig77,-5.1,5.423,8.000
Lig77,-4.7,2.870,4.639
Lig77,-4.7,2.916,4.159
Lig77,-4.7,8.306,10.204
Lig77,-4.6,2.542,3.258
Lig77,-4.6,7.833,9.622
Lig77,-4.6,7.022,9.222
Lig77,-4.5,6.124,8.440
Lig77,-4.4,6.767,8.852
Lig77,-4.4,8.075,9.839
Lig77,-4.3,7.393,10.460
Lig77,-4.3,8.151,9.816
Lig77,-4.3,2.219,5.253
Lig77,-4.3,2.950,5.242
Lig77,-4.2,8.740,9.958
Lig77,-4.2,4.063,6.127
Lig77,-4.2,3.483,4.062
Lig78,-5.5,0.000,0.000
Lig78,-4.8,2.516,4.570
Lig78,-4.8,2.479,3.275
Lig78,-4.5,3.019,4.420
Lig78,-4.5,6.815,10.286
Lig78,-4.5,7.997,9.856
Lig78,-4.5,8.455,10.256
Lig78,-4.5,3.055,5.052
Lig78,-4.4,3.543,5.031
Lig78,-4.4,3.816,5.862
Lig78,-4.3,3.985,6.143
Lig78,-4.2,9.817,11.874
Lig78,-4.2,7.897,9.823
Lig78,-4.2,3.511,5.555
Lig78,-4.1,9.057,10.172
Lig78,-4.1,3.457,4.852
Lig78,-4.1,3.158,3.860
Lig78,-4.0,3.896,5.008
Lig78,-4.0,5.808,8.143
Lig78,-3.9,3.895,5.735
Lig79,-5.5,0.000,0.000
Lig79,-5.2,2.830,4.183
Lig79,-5.2,3.193,5.084
Lig79,-5.2,2.801,4.650
Lig79,-5.2,2.272,4.538
Lig79,-5.0,2.501,5.816
Lig79,-5.0,2.002,3.237
Lig79,-5.0,2.473,4.684
Lig79,-4.9,2.396,3.719
Lig79,-4.8,2.289,3.014
Lig79,-4.8,4.200,6.492
Lig79,-4.8,2.243,3.940
Lig79,-4.8,2.302,4.809
Lig79,-4.7,4.168,6.165
Lig79,-4.7,2.420,3.976
Lig79,-4.7,2.231,3.034
Lig79,-4.6,3.163,4.939
Lig79,-4.6,2.530,4.554
Lig79,-4.5,2.063,2.796
Lig79,-4.4,5.227,7.157
Lig7,-6.3,0.000,0.000
Lig7,-5.9,3.377,7.145
Lig7,-5.8,5.655,7.862
Lig7,-5.8,2.303,3.153
Lig7,-5.7,3.640,7.768
Lig7,-5.4,4.251,6.748
Lig7,-5.3,1.978,2.391
Lig7,-5.0,4.267,7.153
Lig7,-5.0,3.657,6.682
Lig7,-4.9,5.901,8.006
Lig7,-4.9,3.512,6.351
Lig7,-4.9,2.532,3.578
Lig7,-4.8,3.049,4.028
Lig7,-4.7,4.043,7.760
Lig7,-4.6,2.472,3.063
Lig7,-4.6,6.779,8.903
Lig7,-4.5,4.483,6.873
Lig7,-4.5,5.363,8.249
Lig7,-4.4,3.188,6.453
Lig7,-4.4,4.798,7.990
Lig80,-4.7,0.000,0.000
Lig80,-4.6,2.454,4.294
Lig80,-4.5,2.176,3.350
Lig80,-4.4,7.887,9.641
Lig80,-4.3,2.171,2.968
Lig80,-4.2,2.292,4.903
Lig80,-4.2,6.904,8.637
Lig80,-4.2,2.258,3.464
Lig80,-4.1,6.755,8.102
Lig80,-4.1,7.455,9.259
Lig80,-4.1,6.776,8.476
Lig80,-4.1,2.222,3.578
Lig80,-3.9,7.938,9.963
Lig80,-3.9,7.469,9.202
Lig80,-3.9,2.694,5.381
Lig80,-3.8,6.756,8.898
Lig80,-3.8,7.645,9.581
Lig80,-3.8,8.421,10.233
Lig80,-3.6,6.065,8.272
Lig80,-3.6,7.591,9.705
Lig81,-6.3,0.000,0.000
Lig81,-5.9,4.443,7.644
Lig81,-5.9,4.297,7.171
Lig81,-5.8,4.454,7.728
Lig81,-5.5,2.991,3.647
Lig81,-5.4,2.602,6.323
Lig81,-5.4,2.172,2.885
Lig81,-5.0,3.223,4.430
Lig81,-4.9,2.147,6.335
Lig81,-4.9,3.317,4.280
Lig81,-4.8,4.122,5.731
Lig81,-4.7,1.850,2.414
Lig81,-4.7,2.472,5.890
Lig81,-4.6,4.253,6.246
Lig81,-4.6,4.317,7.375
Lig81,-4.6,10.377,11.738
Lig81,-4.5,3.332,6.802
Lig81,-4.5,3.471,4.040
Lig81,-4.5,2.882,4.328
Lig81,-4.3,8.535,10.163
Lig82,-6.3,0.000,0.000
Lig82,-5.7,4.418,6.921
Lig82,-5.5,1.720,2.952
Lig82,-5.5,4.337,6.798
Lig82,-5.4,4.605,7.221
Lig82,-5.2,3.546,5.599
Lig82,-4.9,4.954,7.810
Lig82,-4.9,2.199,6.500
Lig82,-4.8,1.853,2.972
Lig82,-4.8,2.661,6.178
Lig82,-4.8,11.503,13.404
Lig82,-4.7,1.794,2.494
Lig82,-4.7,4.078,6.230
Lig82,-4.6,4.083,6.442
Lig82,-4.5,5.720,7.969
Lig82,-4.5,4.322,6.984
Lig82,-4.5,4.267,6.406
Lig82,-4.5,2.462,6.463
Lig82,-4.5,3.596,4.722
Lig82,-4.5,6.113,9.268
Lig83,-5.9,0.000,0.000
Lig83,-5.8,1.744,2.251
Lig83,-5.8,2.164,2.753
Lig83,-5.4,1.289,1.318
Lig83,-5.0,1.917,4.936
Lig83,-5.0,2.290,4.194
Lig83,-4.9,2.891,5.108
Lig83,-4.9,8.997,10.287
Lig83,-4.8,4.897,6.995
Lig83,-4.8,2.838,4.631
Lig83,-4.8,2.862,4.051
Lig83,-4.8,2.356,4.821
Lig83,-4.6,10.039,11.663
Lig83,-4.6,1.982,3.161
Lig83,-4.5,9.197,10.410
Lig83,-4.4,2.548,3.311
Lig83,-4.4,2.195,5.290
Lig83,-4.4,2.289,2.856
Lig83,-4.3,4.254,6.071
Lig83,-4.3,10.034,11.401
Lig84,-5.2,0.000,0.000
Lig84,-5.0,1.933,4.582
Lig84,-4.9,3.486,7.203
Lig84,-4.8,1.648,4.602
Lig84,-4.7,2.820,6.533
Lig84,-4.5,5.148,7.127
Lig84,-4.5,6.292,8.023
Lig84,-4.5,2.920,5.107
Lig84,-4.4,2.950,4.525
Lig84,-4.3,5.176,7.465
Lig84,-4.3,3.399,5.428
Lig84,-4.2,4.993,7.113
Lig84,-4.2,3.234,6.753
Lig84,-4.2,5.579,7.397
Lig84,-4.1,1.866,4.687
Lig84,-4.1,3.674,5.236
Lig84,-4.1,4.965,8.268
Lig84,-4.0,6.673,7.624
Lig84,-4.0,3.868,6.063
Lig84,-4.0,3.865,5.809
Lig85,-5.8,0.000,0.000
Lig85,-5.5,1.913,2.476
Lig85,-5.5,4.680,7.079
Lig85,-5.4,5.299,7.202
Lig85,-5.2,2.668,5.837
Lig85,-5.2,3.706,6.250
Lig85,-5.1,8.977,10.225
Lig85,-5.0,5.204,7.404
Lig85,-5.0,8.783,11.203
Lig85,-4.9,2.669,4.079
Lig85,-4.8,8.708,10.813
Lig85,-4.8,5.052,7.708
Lig85,-4.8,3.037,6.357
Lig85,-4.8,2.325,3.046
Lig85,-4.8,3.003,3.958
Lig85,-4.7,3.067,5.822
Lig85,-4.7,9.481,10.584
Lig85,-4.7,2.606,4.235
Lig85,-4.7,3.095,4.127
Lig85,-4.7,2.299,6.018
Lig86,-5.5,0.000,0.000
Lig86,-5.5,2.431,3.051
Lig86,-5.4,2.328,5.582
Lig86,-5.4,4.075,5.932
Lig86,-5.4,3.582,6.285
Lig86,-5.3,8.392,9.937
Lig86,-4.8,7.303,9.268
Lig86,-4.8,2.480,5.747
Lig86,-4.8,5.395,7.471
Lig86,-4.7,3.391,4.381
Lig86,-4.7,2.138,2.832
Lig86,-4.6,5.769,7.655
Lig86,-4.5,2.489,5.720
Lig86,-4.5,2.508,5.997
Lig86,-4.5,3.495,5.768
Lig86,-4.5,9.166,10.477
Lig86,-4.4,4.888,6.034
Lig86,-4.3,8.158,9.581
Lig86,-4.2,3.076,5.292
Lig86,-4.1,2.808,4.401
Lig87,-6.3,0.000,0.000
Lig87,-6.0,7.487,10.125
Lig87,-5.7,3.868,6.828
Lig87,-5.5,3.486,6.194
Lig87,-5.2,4.310,6.642
Lig87,-5.0,3.853,5.821
Lig87,-5.0,4.269,5.694
Lig87,-4.9,3.941,6.214
Lig87,-4.8,11.128,12.610
Lig87,-4.7,9.573,11.516
Lig87,-4.6,4.950,6.663
Lig87,-4.6,9.348,11.638
Lig87,-4.5,10.598,11.890
Lig87,-4.5,4.334,6.091
Lig87,-4.4,4.879,6.380
Lig87,-4.4,10.215,12.776
Lig87,-4.3,4.109,5.135
Lig87,-4.3,2.771,4.644
Lig87,-4.3,12.003,13.625
Lig87,-4.2,11.834,13.094
Lig88,-5.8,0.000,0.000
Lig88,-5.7,2.281,2.443
Lig88,-5.6,5.353,7.447
Lig88,-5.5,2.603,5.037
Lig88,-5.4,3.645,4.861
Lig88,-5.3,7.758,9.614
Lig88,-5.2,7.115,9.226
Lig88,-5.2,2.385,2.640
Lig88,-5.2,2.409,3.872
Lig88,-5.0,3.357,5.874
Lig88,-5.0,2.464,6.073
Lig88,-4.8,5.221,7.081
Lig88,-4.8,4.451,6.281
Lig88,-4.7,4.956,7.129
Lig88,-4.6,8.726,10.050
Lig88,-4.6,1.511,3.133
Lig88,-4.5,2.541,6.045
Lig88,-4.5,7.101,8.896
Lig88,-4.4,2.820,5.630
Lig88,-4.3,8.408,10.281
Lig89,-5.9,0.000,0.000
Lig89,-5.7,2.238,4.066
Lig89,-5.7,1.922,4.604
Lig89,-5.5,2.214,4.761
Lig89,-5.4,2.341,3.438
Lig89,-5.4,2.612,4.813
Lig89,-5.3,2.042,4.090
Lig89,-5.2,1.872,4.720
