,Ligand,affinity_(kcal/mol),rmsd_lb,rmsd_ub
635,Lig129,-4.3,2.041,3.2119999999999997
636,Lig129,-4.2,5.534,7.301
637,Lig129,-4.1,2.467,4.4110000000000005
638,Lig129,-4.0,2.464,4.843999999999999
639,Lig12,-7.5,0.0,0.0
640,Lig12,-7.3,1.156,1.8940000000000001
641,Lig12,-7.2,2.5069999999999997,4.446000000000001
642,Lig12,-7.2,5.113,10.564
643,Lig12,-7.2,2.571,4.428
644,Lig12,-7.1,4.665,7.225
645,Lig12,-7.0,4.611000000000001,7.172000000000001
646,Lig12,-7.0,4.499,6.68
647,Lig12,-6.9,1.645,2.14
648,Lig12,-6.9,5.026,10.003
649,Lig12,-6.9,5.071000000000001,9.697000000000001
650,Lig12,-6.7,3.534,5.846
651,Lig12,-6.7,5.1610000000000005,9.75
652,Lig12,-6.7,4.495,6.693
653,Lig12,-6.6,4.0969999999999995,6.296
654,Lig12,-6.6,5.2010000000000005,10.465
655,Lig12,-6.5,3.322,4.797
656,Lig12,-6.5,4.944,9.959
657,Lig12,-6.5,2.41,3.366
658,Lig12,-6.4,4.2589999999999995,6.301
659,Lig130,-5.1,0.0,0.0
660,Lig130,-4.9,2.218,3.6289999999999996
661,Lig130,-4.7,1.7630000000000001,3.324
662,Lig130,-4.5,1.774,3.326
663,Lig130,-4.2,5.05,6.393
664,Lig130,-4.2,9.276,10.527999999999999
665,Lig130,-4.1,1.702,2.185
666,Lig130,-3.9,1.974,3.389
667,Lig130,-3.9,1.811,2.43
668,Lig130,-3.8,2.659,4.38
669,Lig130,-3.7,2.559,4.148
670,Lig130,-3.6,7.223,8.753
671,Lig130,-3.6,3.202,4.961
672,Lig130,-3.6,2.46,3.97
673,Lig130,-3.6,8.311,9.633
674,Lig130,-3.6,3.596,5.164
675,Lig130,-3.6,8.499,9.846
676,Lig130,-3.5,3.8710000000000004,5.479
677,Lig130,-3.5,3.443,4.36
678,Lig130,-3.4,6.485,7.728
679,Lig131,-5.5,0.0,0.0
680,Lig131,-5.2,2.6719999999999997,4.263999999999999
681,Lig131,-5.1,2.1109999999999998,2.835
682,Lig131,-4.8,2.863,4.156000000000001
683,Lig131,-4.7,1.537,4.897
684,Lig131,-4.7,8.291,9.91
685,Lig131,-4.7,8.256,10.249
686,Lig131,-4.5,6.106,8.431000000000001
687,Lig131,-4.4,2.906,5.023
688,Lig131,-4.4,2.189,5.334
689,Lig131,-4.3,6.9079999999999995,8.961
690,Lig131,-4.3,3.323,4.019
691,Lig131,-4.3,2.748,5.587000000000001
692,Lig131,-4.1,3.92,5.297000000000001
693,Lig131,-4.1,7.362,9.101
694,Lig131,-4.1,4.2860000000000005,6.4639999999999995
695,Lig131,-4.1,5.827000000000001,8.181000000000001
696,Lig131,-4.0,3.516,5.667000000000001
697,Lig131,-3.9,8.314,9.72
698,Lig131,-3.9,3.6719999999999997,4.687
699,Lig132,-6.2,0.0,0.0
700,Lig132,-5.1,2.4730000000000003,3.859
701,Lig132,-5.1,4.2989999999999995,6.711
702,Lig132,-4.9,2.7710000000000004,3.823
703,Lig132,-4.9,5.131,7.678
704,Lig132,-4.8,2.503,3.34
705,Lig132,-4.5,2.032,5.135
706,Lig132,-4.5,2.313,3.924
707,Lig132,-4.4,9.724,11.599
708,Lig132,-4.4,7.622999999999999,9.374
709,Lig132,-4.3,3.2689999999999997,5.937
710,Lig132,-4.2,3.023,5.077
711,Lig132,-4.2,3.298,4.843
712,Lig132,-4.2,2.843,4.025
713,Lig132,-4.1,3.367,5.51
714,Lig132,-4.1,3.15,3.839
715,Lig132,-4.1,5.608,8.151
716,Lig132,-4.0,3.8139999999999996,5.672999999999999
717,Lig132,-4.0,4.1930000000000005,6.685
718,Lig132,-4.0,6.447,9.18
719,Lig133,-5.6,0.0,0.0
720,Lig133,-5.3,2.016,4.3180000000000005
721,Lig133,-5.2,1.2890000000000001,3.0260000000000002
722,Lig133,-5.1,2.545,4.407
723,Lig133,-5.1,1.9069999999999998,2.5469999999999997
724,Lig133,-5.0,1.39,1.641
725,Lig133,-4.8,1.8419999999999999,2.668
726,Lig133,-4.8,2.419,3.68
727,Lig133,-4.7,2.675,4.31
728,Lig133,-4.6,2.128,3.778
729,Lig133,-4.6,2.484,3.813
730,Lig133,-4.5,1.972,3.895
731,Lig133,-4.5,2.202,3.32
732,Lig133,-4.5,2.54,3.67
733,Lig133,-4.4,2.298,2.9010000000000002
734,Lig133,-4.4,7.599,8.924
735,Lig133,-4.3,3.002,4.34
736,Lig133,-4.2,2.9019999999999997,4.277
737,Lig133,-4.1,6.485,8.327
738,Lig133,-4.1,6.7620000000000005,8.2
739,Lig134,-5.6,0.0,0.0
740,Lig134,-5.3,1.9909999999999999,4.302
741,Lig134,-5.3,1.379,3.072
742,Lig134,-5.1,1.9169999999999998,2.543
743,Lig134,-4.9,2.291,3.635
744,Lig134,-4.9,2.0269999999999997,3.7510000000000003
745,Lig134,-4.8,1.857,2.59
746,Lig134,-4.6,2.4459999999999997,3.801
747,Lig134,-4.6,2.258,3.469
748,Lig134,-4.4,2.56,4.543
749,Lig134,-4.4,2.358,3.39
750,Lig134,-4.4,2.294,2.8489999999999998
751,Lig134,-4.3,2.912,4.428
752,Lig134,-4.3,1.83,1.942
753,Lig134,-4.2,3.056,4.295
754,Lig134,-4.2,6.195,8.091000000000001
755,Lig134,-4.1,7.945,8.891
756,Lig134,-4.0,2.4419999999999997,3.278
757,Lig134,-3.9,2.693,5.47
758,Lig134,-3.7,3.705,5.071000000000001
759,Lig135,-6.4,0.0,0.0
760,Lig135,-5.7,2.915,5.434
761,Lig135,-5.5,2.7260000000000004,5.417999999999999
762,Lig135,-5.4,2.448,3.8280000000000003
763,Lig135,-5.0,1.847,2.211
764,Lig135,-4.9,4.81,7.414
765,Lig135,-4.9,2.6519999999999997,3.946
766,Lig135,-4.9,2.812,5.313
767,Lig135,-4.8,2.026,5.394
768,Lig135,-4.6,7.877000000000001,9.221
769,Lig135,-4.6,7.693,9.729
770,Lig135,-4.6,2.526,5.928999999999999
771,Lig135,-4.6,2.885,4.38
772,Lig135,-4.6,3.22,3.95
773,Lig135,-4.6,2.189,2.892
774,Lig135,-4.6,3.3360000000000003,4.723
775,Lig135,-4.5,3.3169999999999997,5.997000000000001
776,Lig135,-4.4,6.587999999999999,8.564
777,Lig135,-4.3,6.593,9.607000000000001
778,Lig135,-4.3,8.396,9.645
779,Lig136,-5.7,0.0,0.0
780,Lig136,-5.5,2.401,3.565
781,Lig136,-4.9,5.361000000000001,7.337999999999999
782,Lig136,-4.8,4.73,7.357
783,Lig136,-4.7,2.1,4.78
784,Lig136,-4.6,4.581,5.687
785,Lig136,-4.4,2.795,5.012
786,Lig136,-4.4,7.0889999999999995,8.71
787,Lig136,-4.3,3.573,5.561
788,Lig136,-4.3,4.803999999999999,6.356
789,Lig136,-4.2,2.608,3.69
790,Lig136,-4.1,3.7910000000000004,6.1579999999999995
791,Lig136,-4.1,7.9670000000000005,9.258
792,Lig136,-4.1,3.73,5.933
793,Lig136,-4.1,3.548,5.861000000000001
794,Lig136,-4.0,2.667,5.875
795,Lig136,-4.0,7.05,9.021
796,Lig136,-3.9,2.7289999999999996,3.9339999999999997
797,Lig136,-3.9,3.573,6.104
798,Lig136,-3.8,3.156,5.905
799,Lig137,-5.6,0.0,0.0
800,Lig137,-5.2,3.2430000000000003,5.388999999999999
801,Lig137,-5.1,1.9509999999999998,5.102
802,Lig137,-5.0,3.0,4.747
803,Lig137,-4.8,2.6689999999999996,5.026
804,Lig137,-4.8,2.7119999999999997,3.6439999999999997
805,Lig137,-4.7,2.35,5.167000000000001
806,Lig137,-4.7,2.764,3.589
807,Lig137,-4.6,2.036,2.489
808,Lig137,-4.6,10.344000000000001,11.58
809,Lig137,-4.6,2.059,2.8339999999999996
810,Lig137,-4.6,4.617,6.31
811,Lig137,-4.5,2.294,3.228
812,Lig137,-4.5,3.3360000000000003,4.111000000000001
813,Lig137,-4.4,2.733,4.185
814,Lig137,-4.4,2.9419999999999997,3.648
815,Lig137,-4.4,3.0410000000000004,4.876
816,Lig137,-4.2,3.1839999999999997,4.263
817,Lig137,-4.2,2.26,3.465
818,Lig137,-4.1,2.327,2.866
819,Lig138,-4.8,0.0,0.0
820,Lig138,-4.8,7.749,9.63
821,Lig138,-4.5,6.84,8.252
822,Lig138,-4.5,6.722,8.67
823,Lig138,-4.5,3.2119999999999997,4.428999999999999
824,Lig138,-4.5,2.78,5.218
825,Lig138,-4.4,2.574,5.063
826,Lig138,-4.4,7.599,9.455
827,Lig138,-4.2,5.155,7.483
828,Lig138,-4.1,4.357,6.665
829,Lig138,-4.1,7.497999999999999,8.877
830,Lig138,-4.0,2.8689999999999998,5.516
831,Lig138,-4.0,2.543,5.2620000000000005
832,Lig138,-3.9,2.935,5.641
833,Lig138,-3.9,3.8089999999999997,5.37
834,Lig138,-3.9,7.627000000000001,9.246
835,Lig138,-3.9,3.6210000000000004,5.29
836,Lig138,-3.8,4.41,6.791
837,Lig138,-3.8,4.226,6.6579999999999995
838,Lig138,-3.8,6.857,8.288
839,Lig139,-5.4,0.0,0.0
840,Lig139,-5.3,4.535,7.001
841,Lig139,-5.3,3.653,6.859
842,Lig139,-5.3,1.814,4.467
843,Lig139,-5.1,3.813,7.3839999999999995
844,Lig139,-5.0,3.4960000000000004,6.715
845,Lig139,-5.0,3.55,6.742999999999999
846,Lig139,-5.0,4.492,7.3229999999999995
847,Lig139,-5.0,2.164,4.782
848,Lig139,-5.0,1.8619999999999999,5.412999999999999
849,Lig139,-4.8,4.665,8.506
850,Lig139,-4.8,3.165,5.9510000000000005
851,Lig139,-4.7,5.606,8.192
852,Lig139,-4.6,3.82,5.835
853,Lig139,-4.5,4.752,7.332000000000001
854,Lig139,-4.5,3.47,6.478
855,Lig139,-4.4,3.4760000000000004,5.396
856,Lig139,-4.4,3.0260000000000002,5.211
857,Lig139,-4.2,2.3209999999999997,4.569
858,Lig139,-4.2,6.306,8.011000000000001
859,Lig13,-5.1,0.0,0.0
860,Lig13,-4.8,4.435,6.091
861,Lig13,-4.7,7.877999999999999,9.854
862,Lig13,-4.7,7.818,9.372
863,Lig13,-4.7,2.16,4.5360000000000005
864,Lig13,-4.6,1.585,4.636
865,Lig13,-4.6,3.181,5.516
866,Lig13,-4.5,2.67,5.626
867,Lig13,-4.4,2.801,5.274
868,Lig13,-4.4,2.719,4.085
869,Lig13,-4.4,3.1510000000000002,4.071000000000001
870,Lig13,-4.4,2.1430000000000002,4.819
871,Lig13,-4.4,3.24,5.294
872,Lig13,-4.3,3.298,4.881
873,Lig13,-4.3,7.766,9.684
874,Lig13,-4.3,2.4219999999999997,5.292999999999999
875,Lig13,-4.2,6.2139999999999995,8.482999999999999
876,Lig13,-4.1,10.005,11.672
877,Lig13,-4.0,6.995,8.32
878,Lig13,-4.0,7.51,9.033999999999999
879,Lig140,-5.4,0.0,0.0
880,Lig140,-5.3,2.3409999999999997,5.992000000000001
881,Lig140,-5.2,1.854,2.187
882,Lig140,-5.1,6.506,9.607999999999999
883,Lig140,-5.0,2.222,5.989
884,Lig140,-5.0,3.1180000000000003,6.119
885,Lig140,-4.9,7.431,11.401
886,Lig140,-4.9,2.76,5.767
887,Lig140,-4.8,1.95,5.301
888,Lig140,-4.8,9.054,11.812999999999999
889,Lig140,-4.8,2.273,6.081
890,Lig140,-4.7,2.1390000000000002,5.507999999999999
891,Lig140,-4.7,2.1919999999999997,5.932
892,Lig140,-4.7,1.965,2.454
893,Lig140,-4.7,3.0439999999999996,4.7589999999999995
894,Lig140,-4.7,2.5869999999999997,4.881
895,Lig140,-4.6,2.8989999999999996,7.029
896,Lig140,-4.6,1.598,1.973
897,Lig140,-4.6,2.5789999999999997,5.327000000000001
898,Lig140,-4.6,2.06,2.332
899,Lig141,-5.9,0.0,0.0
900,Lig141,-5.8,7.997999999999999,11.142000000000001
901,Lig141,-5.6,1.921,5.568
902,Lig141,-5.5,8.589,11.286
903,Lig141,-5.5,7.431,10.872
904,Lig141,-5.4,1.9040000000000001,2.447
905,Lig141,-5.3,2.255,4.5169999999999995
906,Lig141,-5.2,2.467,6.138999999999999
907,Lig141,-5.2,2.367,5.816
908,Lig141,-5.0,8.618,12.017999999999999
909,Lig141,-5.0,2.387,4.6
910,Lig141,-5.0,2.256,6.111000000000001
911,Lig141,-4.8,2.367,5.9
912,Lig141,-4.8,8.919,11.790999999999999
913,Lig141,-4.7,2.582,5.999
914,Lig141,-4.7,2.185,6.311
915,Lig141,-4.7,2.031,5.545
916,Lig141,-4.7,1.8840000000000001,6.474
917,Lig141,-4.6,4.743,6.315
918,Lig141,-4.6,2.068,4.982
919,Lig142,-5.9,0.0,0.0
920,Lig142,-5.7,3.312,8.171
921,Lig142,-5.4,2.115,7.292999999999999
922,Lig142,-5.3,2.059,5.894
923,Lig142,-5.2,4.355,7.636
924,Lig142,-5.1,2.019,5.345
925,Lig142,-5.0,2.6180000000000003,6.0329999999999995
926,Lig142,-5.0,3.696,8.994
927,Lig142,-5.0,7.245,9.425
928,Lig142,-5.0,7.742999999999999,9.767999999999999
929,Lig142,-5.0,3.9019999999999997,7.624
930,Lig142,-5.0,2.753,5.322
931,Lig142,-4.9,3.096,6.416
932,Lig142,-4.9,3.898,7.15
933,Lig142,-4.9,2.926,5.082
934,Lig142,-4.9,1.829,5.584
935,Lig142,-4.8,1.91,5.39
936,Lig142,-4.8,2.596,5.3870000000000005
937,Lig142,-4.7,4.224,7.619
938,Lig142,-4.7,1.892,2.685
939,Lig143,-5.4,0.0,0.0
940,Lig143,-5.4,1.425,1.662
941,Lig143,-4.9,2.521,4.172
942,Lig143,-4.7,7.861000000000001,9.596
943,Lig143,-4.6,6.257000000000001,8.032
944,Lig143,-4.6,2.048,2.4930000000000003
945,Lig143,-4.5,7.065,9.193
946,Lig143,-4.4,3.003,4.757
947,Lig143,-4.3,2.115,4.146
948,Lig143,-4.3,2.438,5.277
949,Lig143,-4.1,9.166,11.299000000000001
950,Lig143,-4.1,2.2319999999999998,3.1510000000000002
951,Lig143,-4.0,7.806,9.36
952,Lig143,-4.0,7.3229999999999995,9.203
953,Lig143,-4.0,2.716,5.247000000000001
954,Lig143,-3.9,8.134,9.405
955,Lig143,-3.9,1.6909999999999998,2.3680000000000003
956,Lig143,-3.8,7.926,9.458
957,Lig143,-3.8,1.855,2.387
958,Lig143,-3.7,3.3480000000000003,5.235
959,Lig144,-5.4,0.0,0.0
960,Lig144,-5.1,8.705,10.68
961,Lig144,-5.0,5.756,8.235
962,Lig144,-4.9,6.172000000000001,8.253
963,Lig144,-4.9,2.6010000000000004,4.218
964,Lig144,-4.8,7.138,9.488
965,Lig144,-4.7,9.491,10.885
966,Lig144,-4.7,9.125,11.140999999999998
967,Lig144,-4.6,2.197,5.072
968,Lig144,-4.6,7.992000000000001,9.984
969,Lig144,-4.4,8.567,10.425999999999998
970,Lig144,-4.3,2.7680000000000002,4.763
971,Lig144,-4.3,2.178,4.1339999999999995
972,Lig144,-4.3,9.351,10.967
973,Lig144,-4.3,2.727,4.971
974,Lig144,-4.3,9.006,10.644
975,Lig144,-4.2,2.866,5.245
976,Lig144,-4.2,7.1770000000000005,9.023
977,Lig144,-4.2,8.446,10.485999999999999
978,Lig144,-4.1,2.33,4.8919999999999995
979,Lig145,-5.5,0.0,0.0
980,Lig145,-5.3,4.061,5.898
981,Lig145,-5.3,3.4789999999999996,7.16
982,Lig145,-5.2,2.225,6.611000000000001
983,Lig145,-5.1,1.976,5.119
984,Lig145,-5.1,2.795,6.077999999999999
985,Lig145,-5.1,3.062,5.829
986,Lig145,-4.9,1.9509999999999998,4.671
987,Lig145,-4.9,2.158,5.521
988,Lig145,-4.9,2.762,7.222
989,Lig145,-4.7,2.053,5.79
990,Lig145,-4.6,1.8880000000000001,5.197
991,Lig145,-4.5,3.105,6.432
992,Lig145,-4.5,2.167,6.836
993,Lig145,-4.5,3.6689999999999996,7.544
994,Lig145,-4.5,2.116,6.607
995,Lig145,-4.4,1.735,2.6439999999999997
996,Lig145,-4.4,3.165,7.03
997,Lig145,-4.3,2.847,6.596
998,Lig145,-4.3,2.9419999999999997,7.178999999999999
999,Lig146,-5.3,0.0,0.0
1000,Lig146,-5.3,3.6839999999999997,7.334
1001,Lig146,-5.3,4.015,7.0520000000000005
1002,Lig146,-5.2,1.631,5.233
1003,Lig146,-5.2,1.3659999999999999,1.7919999999999998
1004,Lig146,-5.1,3.234,6.941
1005,Lig146,-5.1,4.748,8.443
1006,Lig146,-4.9,1.839,4.636
1007,Lig146,-4.9,2.248,6.752999999999999
1008,Lig146,-4.8,2.87,4.227
1009,Lig146,-4.8,3.281,6.143
1010,Lig146,-4.8,4.22,7.522
1011,Lig146,-4.7,4.5169999999999995,8.128
1012,Lig146,-4.7,4.352,7.371
1013,Lig146,-4.7,2.907,7.013999999999999
1014,Lig146,-4.6,2.123,5.707999999999999
1015,Lig146,-4.5,1.594,2.167
1016,Lig146,-4.5,2.2680000000000002,6.7379999999999995
1017,Lig146,-4.5,3.5610000000000004,7.7410000000000005
1018,Lig146,-4.5,2.244,5.081
1019,Lig147,-5.4,0.0,0.0
1020,Lig147,-5.4,2.509,3.318
1021,Lig147,-5.2,2.778,6.251
1022,Lig147,-5.0,4.1739999999999995,6.327999999999999
1023,Lig147,-4.9,1.9169999999999998,2.105
1024,Lig147,-4.8,3.2319999999999998,5.9479999999999995
1025,Lig147,-4.8,4.199,7.32
1026,Lig147,-4.8,2.765,5.5920000000000005
1027,Lig147,-4.8,5.584,7.919
1028,Lig147,-4.7,4.905,7.7170000000000005
1029,Lig147,-4.7,9.908,11.734000000000002
1030,Lig147,-4.7,6.725,9.52
1031,Lig147,-4.6,3.465,6.121
1032,Lig147,-4.6,2.9939999999999998,5.941
1033,Lig147,-4.5,2.635,4.159
1034,Lig147,-4.4,4.691,7.885
1035,Lig147,-4.4,3.86,6.891
1036,Lig147,-4.4,3.0989999999999998,4.775
1037,Lig147,-4.4,2.3890000000000002,4.631
1038,Lig147,-4.2,10.962,12.225999999999999
1039,Lig148,-5.6,0.0,0.0
1040,Lig148,-5.4,7.977,11.591
1041,Lig148,-5.3,7.941,11.630999999999998
1042,Lig148,-5.1,7.9110000000000005,11.788
1043,Lig148,-5.0,7.506,10.752
1044,Lig148,-5.0,2.21,5.5
1045,Lig148,-4.9,10.344000000000001,13.363
1046,Lig148,-4.9,9.799,12.949000000000002
1047,Lig148,-4.9,3.388,6.6370000000000005
1048,Lig148,-4.9,8.923,12.25
1049,Lig148,-4.8,9.729,13.492
1050,Lig148,-4.7,7.266,9.946
1051,Lig148,-4.7,1.83,5.627000000000001
1052,Lig148,-4.6,5.545,8.337
1053,Lig148,-4.5,9.831,14.255999999999998
1054,Lig148,-4.5,9.749,13.530999999999999
1055,Lig148,-4.5,10.695,14.277999999999999
1056,Lig148,-4.5,10.517000000000001,13.495999999999999
1057,Lig148,-4.4,7.019,11.13
1058,Lig148,-4.4,10.959000000000001,15.147
1059,Lig149,-5.5,0.0,0.0
1060,Lig149,-5.5,2.463,5.502000000000001
1061,Lig149,-5.3,2.915,6.266
1062,Lig149,-5.1,3.072,6.066
1063,Lig149,-5.1,2.927,5.809
1064,Lig149,-5.1,3.97,5.625
1065,Lig149,-5.0,1.942,2.218
1066,Lig149,-4.9,2.253,5.403
1067,Lig149,-4.9,3.404,6.2860000000000005
1068,Lig149,-4.9,3.221,6.332000000000001
1069,Lig149,-4.9,2.946,5.8260000000000005
1070,Lig149,-4.7,3.042,6.321000000000001
1071,Lig149,-4.7,3.367,6.886
1072,Lig149,-4.6,2.989,5.249
1073,Lig149,-4.6,4.415,8.85
1074,Lig149,-4.6,1.828,2.245
1075,Lig149,-4.5,2.9739999999999998,6.6129999999999995
1076,Lig149,-4.5,10.379000000000001,13.235
1077,Lig149,-4.4,11.640999999999998,13.283
1078,Lig149,-4.4,2.823,5.504
1079,Lig14,-5.7,0.0,0.0
1080,Lig14,-5.4,1.112,1.148
1081,Lig14,-5.3,2.838,3.76
1082,Lig14,-5.1,2.9419999999999997,4.8260000000000005
1083,Lig14,-4.9,4.533,6.966
1084,Lig14,-4.9,5.7,7.36
1085,Lig14,-4.7,2.441,5.249
1086,Lig14,-4.7,2.145,5.596
1087,Lig14,-4.6,5.877000000000001,7.4510000000000005
1088,Lig14,-4.6,2.8930000000000002,5.222
1089,Lig14,-4.5,2.146,5.346
1090,Lig14,-4.4,6.226,7.949
1091,Lig14,-4.4,7.285,8.31
1092,Lig14,-4.4,4.742,6.877999999999999
1093,Lig14,-4.4,2.351,3.9760000000000004
1094,Lig14,-4.2,1.982,2.779
1095,Lig14,-4.2,3.103,5.747999999999999
1096,Lig14,-4.2,5.278,6.272
1097,Lig14,-4.2,2.04,3.509
1098,Lig14,-4.1,3.153,5.305
1099,Lig150,-5.4,0.0,0.0
1100,Lig150,-5.4,2.042,5.601
1101,Lig150,-5.3,3.117,5.027
1102,Lig150,-5.2,1.9680000000000002,5.162000000000001
1103,Lig150,-5.0,5.575,9.512
1104,Lig150,-5.0,2.875,4.272
1105,Lig150,-4.9,2.362,3.04
1106,Lig150,-4.9,2.435,3.37
1107,Lig150,-4.9,3.435,7.071000000000001
1108,Lig150,-4.9,1.954,2.6889999999999996
1109,Lig150,-4.8,2.984,5.593
1110,Lig150,-4.8,3.032,6.337999999999999
1111,Lig150,-4.7,7.162000000000001,10.915999999999999
1112,Lig150,-4.7,2.792,6.132000000000001
1113,Lig150,-4.7,2.61,5.449
1114,Lig150,-4.7,3.4360000000000004,5.058
1115,Lig150,-4.6,6.276,10.024
1116,Lig150,-4.6,2.8760000000000003,6.025
1117,Lig150,-4.5,2.412,5.818
1118,Lig150,-4.5,2.802,4.85
1119,Lig151,-6.0,0.0,0.0
1120,Lig151,-5.8,2.677,3.0589999999999997
1121,Lig151,-5.8,2.813,4.013
1122,Lig151,-5.7,4.288,6.281000000000001
1123,Lig151,-5.5,1.8730000000000002,1.9169999999999998
1124,Lig151,-5.3,3.051,5.784
1125,Lig151,-5.2,3.069,5.439
1126,Lig151,-5.1,2.66,3.87
1127,Lig151,-5.1,4.25,5.982
1128,Lig151,-5.0,3.292,4.918
1129,Lig151,-5.0,3.102,4.61
1130,Lig151,-5.0,3.483,5.83
1131,Lig151,-4.9,3.805,6.059
1132,Lig151,-4.9,3.5189999999999997,5.9270000000000005
1133,Lig151,-4.8,3.389,4.617
1134,Lig151,-4.8,2.67,3.742
1135,Lig151,-4.7,3.58,5.831
1136,Lig151,-4.7,3.858,5.479
1137,Lig151,-4.7,3.8089999999999997,5.518
1138,Lig151,-4.6,7.912000000000001,8.985
1139,Lig152,-5.8,0.0,0.0
1140,Lig152,-5.2,5.154,6.587000000000001
1141,Lig152,-5.2,3.1639999999999997,5.672999999999999
1142,Lig152,-5.1,2.695,6.11
1143,Lig152,-4.8,6.058,7.228
1144,Lig152,-4.7,5.4879999999999995,7.167000000000001
1145,Lig152,-4.7,4.748,6.515
1146,Lig152,-4.6,1.867,3.0789999999999997
1147,Lig152,-4.5,6.832999999999999,9.035
1148,Lig152,-4.5,3.853,5.022
1149,Lig152,-4.3,3.62,5.837000000000001
1150,Lig152,-4.2,3.7960000000000003,4.96
1151,Lig152,-4.2,5.871,7.994
1152,Lig152,-4.2,4.706,6.314
1153,Lig152,-4.1,6.436,9.042
1154,Lig152,-4.0,3.588,5.257999999999999
1155,Lig152,-3.8,6.492000000000001,7.437
1156,Lig152,-3.8,4.367,6.152
1157,Lig152,-3.7,3.3139999999999996,3.951
1158,Lig152,-3.7,7.142,9.417
1159,Lig153,-5.8,0.0,0.0
1160,Lig153,-5.4,2.948,6.461
1161,Lig153,-5.4,3.338,7.16
1162,Lig153,-5.4,2.747,6.0
1163,Lig153,-5.4,3.6519999999999997,8.001
1164,Lig153,-5.4,2.501,5.829
1165,Lig153,-5.3,2.4,7.797999999999999
1166,Lig153,-5.3,2.261,5.574
1167,Lig153,-5.3,2.7539999999999996,6.056
1168,Lig153,-5.3,3.3169999999999997,7.662000000000001
1169,Lig153,-5.2,2.958,8.109
1170,Lig153,-5.2,2.675,6.313
1171,Lig153,-5.2,3.633,7.337999999999999
1172,Lig153,-5.2,3.852,8.227
1173,Lig153,-5.2,3.554,5.445
1174,Lig153,-5.1,3.0660000000000003,6.926
1175,Lig153,-5.1,1.76,5.295
1176,Lig153,-5.1,2.822,5.845
1177,Lig153,-5.1,4.035,6.768
1178,Lig153,-5.0,3.3710000000000004,7.075
1179,Lig154,-5.9,0.0,0.0
1180,Lig154,-5.5,2.425,7.563
1181,Lig154,-5.4,2.7230000000000003,6.2989999999999995
1182,Lig154,-5.4,3.345,7.2
1183,Lig154,-5.4,2.546,5.718
1184,Lig154,-5.2,2.214,2.469
1185,Lig154,-5.2,1.9909999999999999,5.353
1186,Lig154,-5.1,3.0010000000000003,6.822
1187,Lig154,-5.1,2.8930000000000002,8.236
1188,Lig154,-5.1,3.514,7.402
1189,Lig154,-5.0,9.841000000000001,11.880999999999998
1190,Lig154,-5.0,1.986,4.71
1191,Lig154,-5.0,3.659,6.331
1192,Lig154,-5.0,3.761,7.459
1193,Lig154,-5.0,3.145,6.095
1194,Lig154,-4.9,2.675,5.62
1195,Lig154,-4.9,2.137,5.7410000000000005
1196,Lig154,-4.8,9.238999999999999,12.88
1197,Lig154,-4.8,2.6289999999999996,5.847
1198,Lig154,-4.8,2.122,2.93
1199,Lig155,-5.7,0.0,0.0
1200,Lig155,-5.6,7.239,11.404000000000002
1201,Lig155,-5.4,2.149,5.23
1202,Lig155,-5.4,2.4530000000000003,5.581
1203,Lig155,-5.3,1.9580000000000002,4.53
1204,Lig155,-5.3,1.662,5.81
1205,Lig155,-5.2,5.968999999999999,9.615
1206,Lig155,-5.1,7.632999999999999,11.065
1207,Lig155,-5.0,7.051,11.116
1208,Lig155,-5.0,7.0889999999999995,10.654000000000002
1209,Lig155,-4.9,8.55,12.344000000000001
1210,Lig155,-4.9,2.3,6.085
1211,Lig155,-4.8,2.573,6.185
1212,Lig155,-4.8,7.856,11.798
1213,Lig155,-4.8,2.803,7.696000000000001
1214,Lig155,-4.8,2.182,6.196000000000001
1215,Lig155,-4.7,2.31,5.19
1216,Lig155,-4.7,1.901,5.254
1217,Lig155,-4.7,2.71,6.065
1218,Lig155,-4.6,8.03,12.345
1219,Lig156,-5.5,0.0,0.0
1220,Lig156,-5.5,7.803999999999999,11.413
1221,Lig156,-5.4,1.632,5.172999999999999
1222,Lig156,-5.4,3.083,6.511
1223,Lig156,-5.3,7.935,11.923
1224,Lig156,-5.2,2.336,6.046
1225,Lig156,-5.1,10.549000000000001,13.029000000000002
1226,Lig156,-5.0,3.449,7.812
1227,Lig156,-5.0,2.4090000000000003,6.099
1228,Lig156,-5.0,9.511000000000001,12.100999999999999
1229,Lig156,-4.9,8.693,11.408
1230,Lig156,-4.9,2.353,4.255
1231,Lig156,-4.9,3.679,7.562
1232,Lig156,-4.9,2.404,6.1160000000000005
1233,Lig156,-4.8,1.8090000000000002,5.03
1234,Lig156,-4.7,4.444,8.68
1235,Lig156,-4.7,1.985,5.3
1236,Lig156,-4.6,6.072,9.559
1237,Lig156,-4.6,2.688,4.9
1238,Lig156,-4.6,2.418,5.614
1239,Lig157,-6.2,0.0,0.0
1240,Lig157,-6.1,2.5660000000000003,4.131
1241,Lig157,-5.9,2.738,5.66
1242,Lig157,-5.9,2.438,5.587999999999999
1243,Lig157,-5.8,1.599,2.366
1244,Lig157,-5.7,5.03,8.538
1245,Lig157,-5.7,2.421,5.785
1246,Lig157,-5.7,5.026,8.249
1247,Lig157,-5.7,4.03,7.034
1248,Lig157,-5.6,2.217,6.431
1249,Lig157,-5.5,5.205,8.862
