Ligand,affinity_(kcal/mol),rmsd_lb,rmsd_ub
Lig355,-5.3,6.868,10.459
Lig355,-5.3,2.455,6.651
Lig355,-5.2,2.484,6.726
Lig355,-5.0,6.313,9.434
Lig355,-5.0,5.832,8.705
Lig355,-4.9,2.092,6.439
Lig355,-4.9,2.884,6.611
Lig355,-4.8,7.754,11.028
Lig355,-4.7,8.904,11.311
Lig355,-4.7,7.812,10.843
Lig355,-4.6,7.127,10.752
Lig355,-4.6,8.853,10.974
Lig355,-4.2,4.808,7.349
Lig356,-6.2,0.000,0.000
Lig356,-6.1,2.373,2.953
Lig356,-6.1,1.883,2.391
Lig356,-6.0,4.035,8.726
Lig356,-6.0,4.733,7.562
Lig356,-5.9,4.643,9.615
Lig356,-5.9,10.439,12.633
Lig356,-5.6,5.857,7.436
Lig356,-5.6,3.741,7.681
Lig356,-5.4,3.013,3.919
Lig356,-5.3,2.924,7.346
Lig356,-5.3,4.584,5.544
Lig356,-5.3,3.371,7.845
Lig356,-5.2,3.118,4.281
Lig356,-5.1,3.624,4.601
Lig356,-5.0,2.659,3.555
Lig356,-5.0,10.642,12.480
Lig356,-5.0,4.616,6.248
Lig356,-5.0,6.034,8.006
Lig356,-4.9,2.440,3.520
Lig357,-5.6,0.000,0.000
Lig357,-5.6,2.327,6.931
Lig357,-5.5,1.855,7.232
Lig357,-5.5,3.228,7.645
Lig357,-5.4,4.505,8.080
Lig357,-5.2,5.727,9.144
Lig357,-5.2,2.038,7.174
Lig357,-5.0,6.250,10.378
Lig357,-5.0,5.477,7.239
Lig357,-4.9,6.805,11.171
Lig357,-4.9,4.770,6.556
Lig357,-4.8,2.206,7.498
Lig357,-4.8,6.209,9.600
Lig357,-4.7,3.889,5.705
Lig357,-4.4,7.042,10.013
Lig357,-4.4,3.992,6.503
Lig357,-4.4,3.333,5.044
Lig357,-4.4,3.813,6.273
Lig357,-4.4,3.952,6.788
Lig357,-4.3,4.221,8.514
Lig358,-6.7,0.000,0.000
Lig358,-6.6,6.492,10.110
Lig358,-6.4,1.804,7.041
Lig358,-6.3,8.477,10.995
Lig358,-6.2,6.494,10.407
Lig358,-6.1,8.001,10.469
Lig358,-6.1,2.380,6.385
Lig358,-6.0,7.348,10.177
Lig358,-5.9,7.641,10.130
Lig358,-5.9,4.150,6.784
Lig358,-5.8,5.495,7.713
Lig358,-5.8,9.018,11.635
Lig358,-5.8,4.902,9.470
Lig358,-5.8,5.381,10.136
Lig358,-5.8,4.833,8.648
Lig358,-5.7,4.863,7.901
Lig358,-5.7,4.328,8.562
Lig358,-5.7,2.451,5.486
Lig358,-5.6,3.313,6.142
Lig358,-5.5,3.717,6.204
Lig359,-6.8,0.000,0.000
Lig359,-6.7,6.516,10.135
Lig359,-6.5,9.100,11.920
Lig359,-6.5,7.003,10.195
Lig359,-6.2,4.514,8.629
Lig359,-6.2,8.847,11.547
Lig359,-5.9,8.873,13.255
Lig359,-5.8,7.733,10.178
Lig359,-5.8,1.657,7.373
Lig359,-5.7,8.425,12.516
Lig359,-5.6,2.034,2.547
Lig359,-5.6,7.795,12.268
Lig359,-5.6,3.784,6.287
Lig359,-5.6,2.424,5.480
Lig359,-5.6,6.720,10.072
Lig359,-5.5,6.668,11.013
Lig359,-5.4,3.959,8.145
Lig359,-5.3,3.548,6.470
Lig359,-5.3,8.396,12.078
Lig359,-5.2,11.305,14.364
Lig35,-7.4,0.000,0.000
Lig35,-7.2,2.238,3.332
Lig35,-7.1,2.177,5.643
Lig35,-7.1,2.248,5.610
Lig35,-7.1,6.887,10.963
Lig35,-7.0,1.591,2.041
Lig35,-6.9,2.529,4.374
Lig35,-6.8,2.445,3.918
Lig35,-6.7,2.606,5.154
Lig35,-6.7,2.203,8.915
Lig35,-6.6,2.659,4.675
Lig35,-6.6,1.797,2.515
Lig35,-6.4,3.347,5.758
Lig35,-6.3,4.552,6.386
Lig35,-6.3,4.777,9.672
Lig35,-6.2,3.086,6.850
Lig35,-6.1,2.320,3.897
Lig35,-6.1,2.646,3.965
Lig35,-6.0,5.008,9.796
Lig35,-5.9,3.853,9.084
Lig360,-6.7,0.000,0.000
Lig360,-6.5,6.435,10.047
Lig360,-6.3,1.732,7.053
Lig360,-6.2,6.478,10.485
Lig360,-6.2,8.611,11.146
Lig360,-6.1,7.418,11.524
Lig360,-6.1,2.867,7.485
Lig360,-6.0,5.460,9.992
Lig360,-6.0,6.108,10.018
Lig360,-5.9,3.970,7.752
Lig360,-5.9,8.808,13.068
Lig360,-5.8,1.422,7.288
Lig360,-5.8,3.678,5.960
Lig360,-5.8,5.523,7.946
Lig360,-5.8,4.107,6.726
Lig360,-5.8,10.742,13.300
Lig360,-5.8,7.691,10.390
Lig360,-5.7,4.248,8.533
Lig360,-5.7,6.197,9.508
Lig360,-5.6,7.554,11.745
Lig361,-6.3,0.000,0.000
Lig361,-6.2,1.722,3.078
Lig361,-5.8,1.255,1.480
Lig361,-5.8,1.955,2.773
Lig361,-5.7,3.541,8.234
Lig361,-5.7,2.315,3.407
Lig361,-5.7,3.339,7.443
Lig361,-5.7,3.509,7.131
Lig361,-5.7,3.957,6.008
Lig361,-5.6,5.296,7.755
Lig361,-5.6,3.050,4.375
Lig361,-5.5,2.623,4.286
Lig361,-5.5,2.801,4.297
Lig361,-5.5,2.812,3.676
Lig361,-5.5,2.767,6.695
Lig361,-5.4,3.467,7.093
Lig361,-5.3,5.585,8.795
Lig361,-5.3,3.496,7.553
Lig361,-5.3,6.077,8.920
Lig361,-5.2,5.332,8.202
Lig362,-6.3,0.000,0.000
Lig362,-5.8,3.544,8.248
Lig362,-5.8,3.377,7.484
Lig362,-5.8,3.567,7.343
Lig362,-5.5,3.042,7.513
Lig362,-5.5,1.866,2.841
Lig362,-5.5,1.353,1.903
Lig362,-5.4,2.508,4.080
Lig362,-5.4,4.114,7.248
Lig362,-5.3,3.021,4.097
Lig362,-5.3,3.543,7.619
Lig362,-5.3,3.035,6.630
Lig362,-5.3,5.670,8.908
Lig362,-5.3,2.111,2.673
Lig362,-5.3,2.627,3.841
Lig362,-5.2,2.857,6.605
Lig362,-5.2,2.590,4.273
Lig362,-5.0,4.756,8.518
Lig362,-5.0,2.293,3.034
Lig362,-4.9,3.236,6.515
Lig363,-5.9,0.000,0.000
Lig363,-5.9,3.629,7.496
Lig363,-5.8,3.015,6.980
Lig363,-5.8,2.193,5.970
Lig363,-5.8,4.918,8.139
Lig363,-5.7,7.518,9.332
Lig363,-5.7,3.351,6.230
Lig363,-5.7,4.529,7.161
Lig363,-5.7,3.987,8.380
Lig363,-5.6,7.785,9.238
Lig363,-5.6,2.617,4.333
Lig363,-5.5,2.948,4.879
Lig363,-5.5,2.476,5.778
Lig363,-5.4,3.689,6.006
Lig363,-5.4,3.808,7.926
Lig363,-5.3,4.582,7.067
Lig363,-5.3,4.528,7.082
Lig363,-5.2,6.790,8.738
Lig363,-5.2,5.272,7.919
Lig363,-5.1,1.894,3.145
Lig364,-5.3,0.000,0.000
Lig364,-5.3,1.823,2.169
Lig364,-5.2,2.444,4.680
Lig364,-5.1,2.636,4.949
Lig364,-5.1,1.956,4.114
Lig364,-5.0,2.136,2.702
Lig364,-4.9,3.243,5.275
Lig364,-4.7,2.122,4.275
Lig364,-4.7,4.380,6.520
Lig364,-4.6,6.257,8.471
Lig364,-4.4,2.092,4.818
Lig364,-4.4,1.906,2.286
Lig364,-4.4,2.244,4.444
Lig364,-4.3,1.834,5.050
Lig364,-4.3,5.409,7.056
Lig364,-4.2,1.933,5.282
Lig364,-4.2,1.890,4.605
Lig364,-4.2,2.127,4.952
Lig364,-4.1,5.917,7.624
Lig364,-4.1,1.805,2.423
Lig365,-5.7,0.000,0.000
Lig365,-5.4,2.886,5.284
Lig365,-5.3,2.499,4.703
Lig365,-5.2,2.177,3.315
Lig365,-5.1,2.347,4.111
Lig365,-5.1,1.967,4.680
Lig365,-4.9,3.161,5.782
Lig365,-4.8,2.088,4.825
Lig365,-4.8,3.190,4.806
Lig365,-4.7,3.013,5.519
Lig365,-4.6,7.281,9.347
Lig365,-4.6,3.086,4.920
Lig365,-4.6,2.102,5.410
Lig365,-4.6,2.039,4.819
Lig365,-4.5,2.103,2.920
Lig365,-4.5,5.514,8.180
Lig365,-4.4,6.235,7.571
Lig365,-4.4,2.915,5.049
Lig365,-4.3,4.284,7.569
Lig365,-4.3,2.187,5.192
Lig366,-5.9,0.000,0.000
Lig366,-5.4,2.944,5.408
Lig366,-5.2,2.366,4.204
Lig366,-5.2,2.039,3.262
Lig366,-5.0,2.227,5.680
Lig366,-4.9,1.670,2.638
Lig366,-4.8,3.482,7.836
Lig366,-4.6,2.986,3.953
Lig366,-4.6,1.898,4.037
Lig366,-4.6,3.818,6.617
Lig366,-4.6,4.255,7.457
Lig366,-4.5,6.108,7.848
Lig366,-4.5,2.420,4.704
Lig366,-4.4,4.046,5.642
Lig366,-4.3,2.747,4.708
Lig366,-4.2,4.225,7.012
Lig366,-4.2,1.966,2.466
Lig366,-4.2,6.967,8.933
Lig366,-4.2,6.359,9.518
Lig366,-4.2,5.457,8.800
Lig367,-7.0,0.000,0.000
Lig367,-6.9,3.663,9.027
Lig367,-6.9,3.438,8.449
Lig367,-6.8,2.744,4.581
Lig367,-6.8,1.455,2.069
Lig367,-6.8,3.330,8.400
Lig367,-6.8,3.264,8.134
Lig367,-6.7,3.799,6.444
Lig367,-6.7,3.435,6.089
Lig367,-6.7,3.455,8.898
Lig367,-6.6,2.167,3.047
Lig367,-6.6,2.243,4.946
Lig367,-6.6,1.992,2.658
Lig367,-6.6,2.410,3.765
Lig367,-6.6,1.845,2.591
Lig367,-6.6,4.970,8.442
Lig367,-6.6,1.917,2.801
Lig367,-6.4,3.713,8.364
Lig367,-6.3,2.592,8.156
Lig367,-6.3,3.285,7.834
Lig368,-6.6,0.000,0.000
Lig368,-6.4,1.043,1.778
Lig368,-6.2,1.202,2.088
Lig368,-6.0,2.644,3.713
Lig368,-5.9,6.514,9.171
Lig368,-5.9,6.368,9.529
Lig368,-5.9,2.967,4.760
Lig368,-5.8,3.492,5.115
Lig368,-5.8,4.404,7.658
Lig368,-5.8,2.380,4.374
Lig368,-5.8,4.167,8.424
Lig368,-5.8,4.661,8.435
Lig368,-5.7,3.930,8.121
Lig368,-5.6,2.909,3.974
Lig368,-5.6,3.773,6.598
Lig368,-5.5,4.810,8.985
Lig368,-5.5,2.828,4.667
Lig368,-5.4,3.703,5.993
Lig368,-5.4,1.912,3.695
Lig368,-5.4,4.175,7.194
Lig369,-6.8,0.000,0.000
Lig369,-6.7,3.599,8.908
Lig369,-6.6,4.650,8.654
Lig369,-6.6,1.973,2.950
Lig369,-6.5,5.627,11.018
Lig369,-6.5,3.819,9.003
Lig369,-6.5,1.952,2.759
Lig369,-6.3,3.237,7.994
Lig369,-6.3,2.548,7.859
Lig369,-6.3,2.432,7.053
Lig369,-6.3,6.432,8.781
Lig369,-6.2,5.981,10.261
Lig369,-6.2,3.451,8.257
Lig369,-6.2,6.001,10.304
Lig369,-6.0,4.233,6.221
Lig369,-6.0,4.264,7.305
Lig369,-5.9,6.163,11.318
Lig369,-5.9,4.103,8.997
Lig369,-5.8,5.351,7.981
Lig369,-5.7,4.881,8.924
Lig36,-7.2,0.000,0.000
Lig36,-7.2,2.268,5.890
Lig36,-6.7,2.345,5.913
Lig36,-6.7,3.550,7.064
Lig36,-6.7,3.915,7.855
Lig36,-6.5,3.453,8.660
Lig36,-6.5,2.827,7.241
Lig36,-6.4,3.122,8.397
Lig36,-6.3,5.082,9.166
Lig36,-6.2,4.439,9.484
Lig36,-6.2,3.410,8.293
Lig36,-6.2,3.975,7.685
Lig36,-6.1,9.629,14.166
Lig36,-6.0,4.570,9.001
Lig36,-6.0,4.131,9.349
Lig36,-6.0,9.771,14.283
Lig36,-5.9,4.292,7.560
Lig36,-5.9,3.939,7.401
Lig36,-5.9,3.130,6.619
Lig36,-5.7,5.136,9.023
Lig370,-6.0,0.000,0.000
Lig370,-5.7,2.593,3.156
Lig370,-5.5,2.385,3.434
Lig370,-5.5,2.985,5.366
Lig370,-5.4,1.760,4.553
Lig370,-5.3,4.134,8.499
Lig370,-5.2,3.498,5.825
Lig370,-5.1,3.211,5.628
Lig370,-5.1,2.757,5.259
Lig370,-5.0,2.857,5.083
Lig370,-4.9,7.750,9.260
Lig370,-4.9,1.781,2.040
Lig370,-4.9,1.774,2.150
Lig370,-4.9,2.133,4.424
Lig370,-4.8,2.946,3.253
Lig370,-4.7,7.946,9.443
Lig370,-4.7,4.212,6.791
Lig370,-4.6,2.461,3.504
Lig370,-4.6,4.906,7.766
Lig370,-4.6,4.482,7.702
Lig371,-5.4,0.000,0.000
Lig371,-5.3,3.452,5.079
Lig371,-5.1,1.854,2.420
Lig371,-5.0,4.117,5.499
Lig371,-5.0,2.288,3.924
Lig371,-5.0,3.585,4.427
Lig371,-4.9,7.914,10.485
Lig371,-4.9,4.460,6.564
Lig371,-4.9,5.143,7.318
Lig371,-4.7,1.985,2.433
Lig371,-4.7,2.891,5.009
Lig371,-4.7,2.344,4.330
Lig371,-4.6,4.643,6.344
Lig371,-4.5,1.558,1.647
Lig371,-4.5,4.663,6.912
Lig371,-4.5,3.211,4.000
Lig371,-4.4,3.390,5.325
Lig371,-4.4,3.460,6.051
Lig371,-4.3,3.314,5.492
Lig371,-4.1,3.108,4.551
Lig372,-5.9,0.000,0.000
Lig372,-5.9,2.233,5.393
Lig372,-5.5,2.482,2.913
Lig372,-5.3,2.785,5.138
Lig372,-5.3,3.854,7.919
Lig372,-5.3,2.880,4.998
Lig372,-5.1,6.817,9.090
Lig372,-5.0,3.812,6.067
Lig372,-4.9,4.675,7.016
Lig372,-4.9,2.147,2.699
Lig372,-4.8,2.767,3.648
Lig372,-4.8,4.391,7.321
Lig372,-4.7,4.529,7.034
Lig372,-4.6,3.775,6.304
Lig372,-4.5,4.786,7.863
Lig372,-4.5,2.222,5.375
Lig372,-4.5,2.550,5.494
Lig372,-4.4,2.896,5.975
Lig372,-4.4,3.397,6.187
Lig372,-4.2,3.730,6.804
Lig373,-5.7,0.000,0.000
Lig373,-5.3,3.229,5.741
Lig373,-5.1,2.150,4.819
Lig373,-5.1,2.434,5.014
Lig373,-5.1,7.152,8.915
Lig373,-5.1,2.013,4.292
Lig373,-5.0,2.534,4.079
Lig373,-5.0,1.929,4.621
Lig373,-4.8,3.463,6.097
Lig373,-4.7,1.902,5.188
Lig373,-4.7,4.745,7.593
Lig373,-4.7,3.211,5.249
Lig373,-4.5,4.213,6.584
Lig373,-4.5,2.552,3.729
Lig373,-4.5,3.011,5.448
Lig373,-4.4,2.100,4.937
Lig373,-4.4,5.962,7.702
Lig373,-4.4,2.234,5.836
Lig373,-4.3,2.633,3.971
Lig373,-4.3,4.400,7.001
Lig374,-5.1,0.000,0.000
Lig374,-5.0,1.833,5.011
Lig374,-4.9,2.799,5.157
Lig374,-4.9,2.912,5.249
Lig374,-4.8,2.340,3.501
Lig374,-4.8,7.192,8.889
Lig374,-4.7,3.735,6.214
Lig374,-4.7,3.357,6.276
Lig374,-4.6,3.162,5.147
Lig374,-4.6,3.525,5.461
Lig374,-4.5,2.387,5.780
Lig374,-4.5,2.072,4.673
Lig374,-4.5,4.162,7.060
Lig374,-4.5,2.061,4.735
Lig374,-4.4,2.761,3.680
Lig374,-4.4,2.398,5.892
Lig374,-4.4,6.932,10.385
Lig374,-4.3,4.450,7.599
Lig374,-4.3,3.867,6.669
Lig374,-4.2,6.465,7.590
Lig375,-5.3,0.000,0.000
Lig375,-5.3,1.633,2.109
Lig375,-5.2,2.012,4.739
Lig375,-5.1,2.697,5.121
Lig375,-5.1,2.580,4.849
Lig375,-5.0,2.027,5.712
Lig375,-4.9,2.208,4.682
Lig375,-4.9,2.129,2.591
Lig375,-4.9,3.109,5.059
Lig375,-4.8,2.209,4.473
Lig375,-4.8,3.221,5.871
Lig375,-4.7,1.879,4.250
Lig375,-4.7,2.986,6.004
Lig375,-4.6,1.900,4.589
Lig375,-4.6,3.018,5.953
Lig375,-4.5,3.245,5.585
Lig375,-4.5,3.393,6.208
Lig375,-4.5,4.957,7.389
Lig375,-4.5,6.896,7.976
Lig375,-4.4,5.466,8.171
Lig376,-6.4,0.000,0.000
Lig376,-6.0,3.018,4.333
Lig376,-6.0,3.112,4.277
Lig376,-6.0,2.507,2.998
Lig376,-6.0,2.482,4.565
Lig376,-5.9,1.435,1.788
Lig376,-5.9,5.230,7.463
Lig376,-5.8,4.460,6.046
Lig376,-5.6,1.990,4.757
Lig376,-5.6,4.082,5.944
Lig376,-5.6,6.043,8.736
Lig376,-5.5,3.486,6.219
Lig376,-5.4,8.792,9.923
Lig376,-5.4,2.053,2.633
Lig376,-5.3,3.202,5.511
Lig376,-5.1,3.051,4.758
Lig376,-5.1,6.344,8.725
Lig376,-5.0,7.106,8.690
Lig376,-5.0,6.135,8.630
Lig376,-4.9,3.659,6.504
Lig377,-6.2,0.000,0.000
Lig377,-6.1,3.481,6.623
Lig377,-6.1,2.339,4.726
Lig377,-6.1,3.504,5.865
Lig377,-6.0,3.614,6.131
Lig377,-6.0,1.898,2.427
Lig377,-5.9,2.695,3.669
Lig377,-5.8,4.629,7.217
Lig377,-5.7,5.243,8.648
Lig377,-5.7,3.104,4.975
Lig377,-5.6,3.269,5.673
Lig377,-5.6,3.796,5.587
Lig377,-5.6,1.639,4.326
Lig377,-5.5,1.721,2.271
Lig377,-5.5,6.269,8.884
Lig377,-5.5,5.140,8.576
Lig377,-5.4,5.569,7.690
Lig377,-5.3,5.193,7.194
Lig377,-5.2,6.737,9.521
Lig377,-5.2,4.202,6.910
Lig378,-6.1,0.000,0.000
Lig378,-6.1,1.481,1.771
Lig378,-6.0,3.753,6.693
Lig378,-5.9,3.156,5.267
Lig378,-5.9,2.581,3.646
Lig378,-5.8,3.126,5.157
Lig378,-5.8,4.786,7.452
Lig378,-5.7,2.823,4.700
Lig378,-5.7,3.193,3.997
Lig378,-5.5,2.776,5.333
Lig378,-5.4,2.487,3.097
Lig378,-5.3,4.867,8.035
Lig378,-5.1,5.548,7.727
Lig378,-5.0,6.088,8.718
Lig378,-5.0,6.145,7.586
Lig378,-5.0,3.880,5.952
Lig378,-5.0,1.865,2.400
Lig378,-5.0,3.506,5.223
Lig378,-5.0,4.497,6.630
Lig378,-4.9,5.410,6.732
Lig379,-4.9,0.000,0.000
Lig379,-4.8,2.126,3.530
Lig379,-4.7,8.966,10.048
Lig379,-4.7,3.614,5.595
Lig379,-4.7,1.640,2.927
Lig379,-4.6,1.908,3.762
Lig379,-4.5,2.962,5.023
Lig379,-4.4,2.361,3.953
Lig379,-4.3,2.010,2.538
Lig379,-4.3,3.366,4.876
Lig379,-4.2,2.832,4.927
Lig379,-4.1,5.957,8.128
Lig379,-4.0,6.823,8.691
Lig379,-3.9,8.654,9.775
Lig379,-3.9,5.394,6.868
Lig379,-3.9,6.283,8.015
Lig379,-3.9,6.978,8.782
Lig379,-3.8,2.672,3.897
Lig379,-3.8,7.433,8.872
Lig379,-3.8,7.163,8.658
Lig37,-7.2,0.000,0.000
Lig37,-7.2,7.770,11.605
Lig37,-7.2,0.717,1.653
Lig37,-7.1,2.558,6.055
Lig37,-7.1,2.543,4.707
Lig37,-7.0,2.585,6.230
Lig37,-7.0,2.647,3.653
Lig37,-6.8,2.131,5.979
Lig37,-6.7,2.608,6.946
Lig37,-6.7,3.102,6.173
Lig37,-6.3,2.309,8.020
Lig37,-6.3,3.900,7.461
Lig37,-6.3,2.456,8.305
Lig37,-6.2,3.670,7.600
Lig37,-6.2,3.097,5.810
Lig37,-6.1,9.303,13.041
Lig37,-6.1,3.701,7.730
Lig37,-6.1,2.607,6.476
Lig37,-6.0,2.581,6.538
Lig37,-6.0,10.559,14.635
Lig380,-5.1,0.000,0.000
Lig380,-4.9,2.034,4.242
Lig380,-4.7,10.078,11.327
Lig380,-4.6,3.203,4.867
Lig380,-4.5,1.721,1.857
Lig380,-4.3,6.496,8.370
Lig380,-4.3,1.935,2.430
Lig380,-4.3,2.051,3.680
Lig380,-4.2,7.179,8.697
Lig380,-4.1,7.400,8.534
Lig380,-4.1,9.426,10.720
Lig380,-4.1,1.758,3.616
Lig380,-4.1,2.505,4.489
Lig380,-4.0,9.096,10.133
Lig380,-3.9,9.500,10.726
Lig380,-3.9,1.892,4.467
Lig380,-3.7,2.091,4.444
Lig380,-3.7,8.396,10.221
Lig380,-3.6,8.088,9.434
Lig381,-5.1,0.000,0.000
Lig381,-4.7,10.138,11.374
Lig381,-4.6,2.106,3.999
Lig381,-4.5,1.596,3.406
Lig381,-4.5,9.760,10.984
Lig381,-4.2,7.930,9.794
Lig381,-4.2,1.956,3.605
Lig381,-4.2,1.710,4.199
Lig381,-4.2,7.288,8.855
Lig381,-4.1,2.484,4.209
Lig381,-4.0,2.358,4.309
Lig381,-4.0,8.826,10.364
Lig381,-4.0,1.937,3.750
Lig381,-3.9,7.141,8.865
Lig381,-3.9,7.153,8.016
Lig381,-3.8,2.200,3.054
Lig381,-3.8,7.717,9.521
Lig381,-3.7,6.742,8.244
Lig381,-3.7,7.243,8.839
Lig381,-3.6,7.640,9.448
Lig382,-5.6,0.000,0.000
Lig382,-5.5,0.380,1.382
Lig382,-5.4,3.160,5.668
Lig382,-5.2,2.018,4.622
Lig382,-5.1,2.521,4.421
Lig382,-5.1,2.096,4.538
Lig382,-5.0,3.332,6.127
Lig382,-4.9,2.516,3.770
Lig382,-4.9,5.511,9.057
Lig382,-4.9,3.237,5.108
Lig382,-4.8,2.660,5.196
Lig382,-4.8,2.116,4.708
Lig382,-4.7,2.970,4.405
Lig382,-4.7,1.337,1.764
Lig382,-4.6,1.740,2.264
Lig382,-4.5,1.894,2.428
Lig382,-4.4,6.398,9.056
Lig382,-4.1,7.766,11.116
Lig382,-4.0,6.623,9.324
Lig382,-4.0,2.243,5.200
Lig383,-5.7,0.000,0.000
Lig383,-5.7,2.652,5.216
Lig383,-5.7,2.724,5.241
Lig383,-5.5,3.251,7.179
Lig383,-5.5,2.141,5.685
Lig383,-5.4,2.210,4.340
Lig383,-5.3,2.287,4.762
Lig383,-5.2,1.975,4.235
Lig383,-5.2,1.934,4.780
Lig383,-5.2,2.065,5.405
Lig383,-5.2,2.300,4.165
Lig383,-5.1,2.120,5.260
Lig383,-5.0,2.306,6.037
Lig383,-5.0,2.553,6.466
Lig383,-5.0,1.954,5.069
Lig383,-4.9,3.192,5.894
Lig383,-4.8,2.148,5.871
Lig383,-4.7,3.620,7.040
Lig383,-4.7,2.667,6.444
Lig383,-4.7,7.787,10.409
Lig384,-5.8,0.000,0.000
Lig384,-5.7,0.359,1.270
Lig384,-5.4,2.436,4.476
Lig384,-5.2,2.157,4.582
Lig384,-5.0,2.153,4.441
Lig384,-5.0,2.926,5.405
Lig384,-5.0,2.435,5.281
Lig384,-4.9,2.125,3.445
Lig384,-4.7,3.083,5.184
Lig384,-4.7,7.457,9.176
Lig384,-4.7,4.354,6.084
Lig384,-4.7,2.623,5.088
Lig384,-4.7,5.354,8.942
Lig384,-4.6,3.694,6.400
Lig384,-4.6,4.125,6.233
Lig384,-4.6,6.126,7.988
Lig384,-4.6,4.049,7.054
Lig384,-4.4,3.799,6.697
Lig384,-4.3,2.772,4.898
Lig384,-4.2,5.241,7.632
Lig385,-6.4,0.000,0.000
Lig385,-6.1,3.309,3.991
Lig385,-6.0,4.667,6.570
Lig385,-6.0,2.441,4.521
Lig385,-6.0,2.478,3.062
Lig385,-6.0,4.267,6.144
Lig385,-5.8,5.950,8.662
Lig385,-5.7,1.978,4.809
Lig385,-5.7,1.417,1.873
Lig385,-5.7,4.372,6.350
Lig385,-5.6,4.952,8.467
Lig385,-5.6,3.119,5.118
Lig385,-5.5,3.169,5.203
Lig385,-5.5,2.865,4.507
Lig385,-5.5,3.032,5.128
Lig385,-5.5,3.092,5.547
Lig385,-5.4,2.798,4.979
Lig385,-5.3,2.687,4.776
Lig385,-5.3,3.551,5.777
Lig385,-5.2,5.104,7.535
Lig386,-6.1,0.000,0.000
Lig386,-6.0,1.400,1.698
Lig386,-5.9,3.733,6.745
Lig386,-5.8,3.043,5.136
Lig386,-5.8,3.544,5.970
Lig386,-5.7,3.888,6.535
Lig386,-5.7,3.038,4.332
Lig386,-5.6,5.654,7.815
Lig386,-5.5,2.613,2.781
Lig386,-5.5,3.664,6.702
Lig386,-5.5,2.734,4.840
Lig386,-5.4,2.508,3.036
Lig386,-5.4,4.042,6.275
Lig386,-5.4,2.640,5.142
Lig386,-5.3,2.705,5.156
Lig386,-5.3,4.281,7.344
Lig386,-5.3,1.880,4.234
Lig386,-5.2,3.107,5.635
Lig386,-5.1,3.982,6.329
Lig386,-5.1,3.266,5.843
Lig387,-5.9,0.000,0.000
Lig387,-5.8,2.387,3.699
Lig387,-5.8,3.732,7.202
Lig387,-5.7,3.361,5.838
Lig387,-5.7,3.343,6.429
Lig387,-5.7,2.969,4.220
Lig387,-5.6,3.324,6.774
Lig387,-5.6,4.909,6.992
Lig387,-5.6,3.038,5.647
Lig387,-5.5,6.111,9.646
Lig387,-5.5,3.310,6.441
Lig387,-5.3,3.849,6.179
Lig387,-5.3,4.024,5.766
Lig387,-5.2,3.622,7.049
Lig387,-5.2,2.649,4.800
Lig387,-5.2,2.318,4.104
Lig387,-5.2,5.616,7.946
Lig387,-5.1,3.380,6.785
Lig387,-5.1,2.886,4.647
Lig387,-5.0,7.441,9.964
Lig388,-6.2,0.000,0.000
Lig388,-6.1,0.846,1.926
Lig388,-6.1,2.440,4.557
Lig388,-5.9,2.490,3.498
Lig388,-5.9,2.292,3.034
Lig388,-5.9,2.206,4.187
Lig388,-5.8,2.010,2.206
Lig388,-5.8,2.122,5.146
Lig388,-5.7,3.917,6.940
Lig388,-5.7,8.871,9.999
Lig388,-5.6,3.894,6.163
Lig388,-5.6,4.087,6.460
Lig388,-5.5,2.208,4.573
Lig388,-5.5,2.797,5.082
Lig388,-5.5,2.326,3.754
Lig388,-5.2,3.598,5.679
Lig388,-5.2,6.125,9.202
Lig388,-5.1,6.428,8.889
Lig388,-5.0,6.361,8.908
Lig388,-4.9,2.934,5.117
Lig389,-6.4,0.000,0.000
Lig389,-6.3,2.294,4.466
Lig389,-6.2,2.346,4.639
Lig389,-6.1,0.890,1.898
Lig389,-5.9,3.214,5.481
Lig389,-5.9,2.671,5.208
Lig389,-5.8,2.174,4.800
Lig389,-5.8,2.382,5.536
Lig389,-5.7,4.552,8.362
Lig389,-5.7,2.997,5.278
Lig389,-5.6,5.047,8.907
Lig389,-5.6,2.909,5.357
Lig389,-5.5,3.173,4.948
Lig389,-5.5,1.714,2.330
Lig389,-5.4,2.177,5.292
Lig389,-5.4,3.287,6.388
Lig389,-5.4,6.259,8.560
Lig389,-5.4,1.737,2.716
Lig389,-5.4,2.604,3.641
Lig389,-5.3,2.125,5.184
Lig38,-7.4,0.000,0.000
Lig38,-7.2,2.502,3.367
Lig38,-7.1,7.789,11.516
Lig38,-7.1,7.481,11.318
Lig38,-7.1,2.725,4.768
Lig38,-7.1,2.769,6.162
Lig38,-7.0,2.590,6.068
Lig38,-7.0,2.382,6.192
Lig38,-6.9,2.136,8.435
Lig38,-6.9,2.395,5.150
Lig38,-6.8,3.412,6.651
Lig38,-6.7,3.977,7.621
Lig38,-6.6,3.061,8.142
Lig38,-6.5,3.564,7.189
Lig38,-6.5,4.185,6.890
Lig38,-6.5,3.071,7.585
Lig38,-6.4,7.022,11.002
Lig38,-6.4,3.705,7.703
Lig38,-6.4,3.357,7.690
Lig38,-6.2,8.185,11.915
Lig390,-6.1,0.000,0.000
Lig390,-5.9,0.843,1.911
Lig390,-5.8,2.617,5.222
