Number,Molecule,Affinity
19964,Lig49,-4.67306328
19965,Lig49,-4.55989456
19966,Lig49,-4.43113375
19967,Lig49,-4.42083168
19968,Lig49,-4.41461372
19969,Lig49,-4.32114315
19970,Lig49,-4.139391900000001
19971,Lig49,-4.048186299999999
19972,Lig49,-4.0380187
19973,Lig49,-3.92850256
19974,Lig49,-3.90518689
19975,Lig49,-3.87775373
19976,Lig49,-3.77316284
19977,Lig49,-3.74465942
19978,Lig49,-3.68336487
19979,Lig49,-3.61283422
19980,Lig49,-3.57653666
19981,Lig49,-3.52755189
19982,Lig49,-3.5274352999999996
19983,Lig49,-3.51126599
19984,Lig49,-3.50179577
19985,Lig49,-3.4435451
19986,Lig49,-3.37395215
19987,Lig49,-3.37137389
19988,Lig49,-3.36228299
19989,Lig49,-3.34143829
19990,Lig49,-3.30274343
19991,Lig49,-3.28165269
19992,Lig49,-3.23464513
19993,Lig49,-3.23346829
19994,Lig49,-3.22362351
19995,Lig49,-3.20188046
19996,Lig49,-3.19522309
19997,Lig49,-3.18203235
19998,Lig49,-3.1651516
19999,Lig49,-3.16487217
20000,Lig49,-3.15996552
20001,Lig49,-3.11897802
20002,Lig49,-3.11021304
20003,Lig49,-3.06157923
20004,Lig4,-5.78987598
20005,Lig4,-5.69589472
20006,Lig4,-5.2267704
20007,Lig4,-5.0164547
20008,Lig4,-4.767066000000001
20009,Lig4,-4.74092484
20010,Lig4,-4.64191771
20011,Lig4,-4.61988115
20012,Lig4,-4.58506918
20013,Lig4,-4.43483591
20014,Lig4,-4.43267965
20015,Lig4,-4.30930948
20016,Lig4,-4.3046279
20017,Lig4,-4.29880476
20018,Lig4,-4.28379297
20019,Lig4,-4.08066511
20020,Lig4,-4.03639078
20021,Lig4,-4.02625704
20022,Lig4,-3.99272585
20023,Lig4,-3.91761541
20024,Lig4,-3.84270358
20025,Lig4,-3.82311726
20026,Lig4,-3.81470227
20027,Lig4,-3.80965328
20028,Lig4,-3.75695848
20029,Lig4,-3.75565863
20030,Lig4,-3.73873663
20031,Lig4,-3.73634195
20032,Lig4,-3.72044611
20033,Lig4,-3.70878601
20034,Lig4,-3.68782473
20035,Lig4,-3.64136219
20036,Lig4,-3.63255143
20037,Lig4,-3.62908578
20038,Lig4,-3.6092732000000005
20039,Lig4,-3.5594902000000004
20040,Lig4,-3.55420637
20041,Lig4,-3.53630424
20042,Lig4,-3.52810764
20043,Lig4,-3.44126534
20044,Lig4,-3.43597198
20045,Lig4,-3.34648418
20046,Lig4,-3.34454894
20047,Lig4,-3.28106046
20048,Lig4,-3.27898932
20049,Lig4,-3.23485327
20050,Lig4,-3.23474216
20051,Lig4,-3.17911673
20052,Lig4,-3.14613271
20053,Lig4,-3.07234764
20054,Lig50,-5.81669235
20055,Lig50,-5.77677298
20056,Lig50,-5.70246077
20057,Lig50,-4.99264479
20058,Lig50,-4.94530678
20059,Lig50,-4.93661356
20060,Lig50,-4.66946268
20061,Lig50,-4.56335592
20062,Lig50,-4.46896601
20063,Lig50,-4.35718298
20064,Lig50,-4.3202734000000005
20065,Lig50,-4.29847145
20066,Lig50,-4.26250029
20067,Lig50,-4.16103125
20068,Lig50,-4.15193319
20069,Lig50,-3.99439716
20070,Lig50,-3.96526361
20071,Lig50,-3.92271447
20072,Lig50,-3.87978482
20073,Lig50,-3.87555981
20074,Lig50,-3.81468511
20075,Lig50,-3.76527786
20076,Lig50,-3.74911332
20077,Lig50,-3.73727822
20078,Lig50,-3.65407705
20079,Lig50,-3.64376497
20080,Lig50,-3.62743545
20081,Lig50,-3.62287951
20082,Lig50,-3.60220194
20083,Lig50,-3.58207631
20084,Lig50,-3.57530618
20085,Lig50,-3.56759334
20086,Lig50,-3.55397677
20087,Lig50,-3.52596688
20088,Lig50,-3.49863648
20089,Lig50,-3.48729229
20090,Lig50,-3.46876502
20091,Lig50,-3.45765758
20092,Lig50,-3.36318111
20093,Lig50,-3.35745502
20094,Lig50,-3.34921336
20095,Lig50,-3.31562424
20096,Lig50,-3.30385327
20097,Lig50,-3.28365183
20098,Lig50,-3.24164081
20099,Lig50,-3.23994613
20100,Lig50,-3.21760201
20101,Lig50,-3.14844561
20102,Lig50,-3.1376791
20103,Lig50,-3.05412555
20104,Lig51,-5.448141099999999
20105,Lig51,-5.34131908
20106,Lig51,-5.3314209
20107,Lig51,-5.15989304
20108,Lig51,-5.02516842
20109,Lig51,-4.74593639
20110,Lig51,-4.52362871
20111,Lig51,-4.50026655
20112,Lig51,-4.49658966
20113,Lig51,-4.44642735
20114,Lig51,-4.43277264
20115,Lig51,-4.32456732
20116,Lig51,-4.30809355
20117,Lig51,-4.26533127
20118,Lig51,-4.24992085
20119,Lig51,-4.22657919
20120,Lig51,-4.16787148
20121,Lig51,-4.16337347
20122,Lig51,-4.15315676
20123,Lig51,-3.91476846
20124,Lig51,-3.902596
20125,Lig51,-3.87982965
20126,Lig51,-3.84549713
20127,Lig51,-3.80636716
20128,Lig51,-3.75341678
20129,Lig51,-3.65182471
20130,Lig51,-3.64639592
20131,Lig51,-3.64319253
20132,Lig51,-3.63596153
20133,Lig51,-3.60953474
20134,Lig51,-3.56113505
20135,Lig51,-3.55909324
20136,Lig51,-3.55239177
20137,Lig51,-3.52921081
20138,Lig51,-3.48916483
20139,Lig51,-3.48017073
20140,Lig51,-3.46659064
20141,Lig51,-3.45533061
20142,Lig51,-3.4453826000000003
20143,Lig51,-3.41024971
20144,Lig51,-3.40790844
20145,Lig51,-3.40299487
20146,Lig51,-3.36085629
20147,Lig51,-3.30431747
20148,Lig51,-3.30238008
20149,Lig51,-3.24135709
20150,Lig51,-3.20749903
20151,Lig51,-3.19000816
20152,Lig51,-3.18604159
20153,Lig52,-5.25935841
20154,Lig52,-5.25357389
20155,Lig52,-5.159657
20156,Lig52,-4.90984344
20157,Lig52,-4.8658247
20158,Lig52,-4.41894102
20159,Lig52,-4.32956362
20160,Lig52,-4.30765247
20161,Lig52,-4.22766399
20162,Lig52,-4.224958900000001
20163,Lig52,-4.18097019
20164,Lig52,-4.17056513
20165,Lig52,-4.09903145
20166,Lig52,-4.02450752
20167,Lig52,-3.84443808
20168,Lig52,-3.83997774
20169,Lig52,-3.80939746
20170,Lig52,-3.76949835
20171,Lig52,-3.67334104
20172,Lig52,-3.67002583
20173,Lig52,-3.64386582
20174,Lig52,-3.64170265
20175,Lig52,-3.61471677
20176,Lig52,-3.61257052
20177,Lig52,-3.58908916
20178,Lig52,-3.52250743
20179,Lig52,-3.48434067
20180,Lig52,-3.46663475
20181,Lig52,-3.45416474
20182,Lig52,-3.44940114
20183,Lig52,-3.40716147
20184,Lig52,-3.39392471
20185,Lig52,-3.34456992
20186,Lig52,-3.32084775
20187,Lig52,-3.31594348
20188,Lig52,-3.3092289
20189,Lig52,-3.27459335
20190,Lig52,-3.27145457
20191,Lig52,-3.25215578
20192,Lig52,-3.22389197
20193,Lig52,-3.16571617
20194,Lig52,-3.15832043
20195,Lig52,-3.13088155
20196,Lig52,-3.10916233
20197,Lig52,-3.1046567000000005
20198,Lig52,-3.09724975
20199,Lig52,-3.08360004
20200,Lig52,-3.02379298
20201,Lig52,-3.01949859
20202,Lig52,-2.97155237
20203,Lig53,-4.61629868
20204,Lig53,-4.59792376
20205,Lig53,-4.59260511
20206,Lig53,-4.50781155
20207,Lig53,-4.49229908
20208,Lig53,-4.48787451
20209,Lig53,-4.44001055
20210,Lig53,-4.38368034
20211,Lig53,-4.31202316
20212,Lig53,-4.25833893
20213,Lig53,-4.22562695
20214,Lig53,-4.21793842
20215,Lig53,-4.19756222
20216,Lig53,-4.13295794
20217,Lig53,-4.06873465
20218,Lig53,-4.04189444
20219,Lig53,-3.87841845
20220,Lig53,-3.78859925
20221,Lig53,-3.75101638
20222,Lig53,-3.70380449
20223,Lig53,-3.68657184
20224,Lig53,-3.66555262
20225,Lig53,-3.6580267
20226,Lig53,-3.63927555
20227,Lig53,-3.54311848
20228,Lig53,-3.50053811
20229,Lig53,-3.49288893
20230,Lig53,-3.46087289
20231,Lig53,-3.44644094
20232,Lig53,-3.42856956
20233,Lig53,-3.38727903
20234,Lig53,-3.38098741
20235,Lig53,-3.35046935
20236,Lig53,-3.32958364
20237,Lig53,-3.28703165
20238,Lig53,-3.25427675
20239,Lig53,-3.21365356
20240,Lig53,-3.20449805
20241,Lig53,-3.18340158
20242,Lig53,-3.15357924
20243,Lig53,-3.14146066
20244,Lig53,-3.13724256
20245,Lig53,-3.1287992
20246,Lig53,-3.08836412
20247,Lig53,-3.02764773
20248,Lig53,-3.02263308
20249,Lig53,-3.02090478
20250,Lig53,-2.99050951
20251,Lig53,-2.9417150000000003
20252,Lig53,-2.87559319
20253,Lig54,-5.13088608
20254,Lig54,-5.06055832
20255,Lig54,-5.04536629
20256,Lig54,-4.86593723
20257,Lig54,-4.66507483
20258,Lig54,-4.4523797
20259,Lig54,-4.42624474
20260,Lig54,-4.363916400000001
20261,Lig54,-4.26480055
20262,Lig54,-4.25926876
20263,Lig54,-4.12585497
20264,Lig54,-4.10579491
20265,Lig54,-4.08137178
20266,Lig54,-4.05224371
20267,Lig54,-3.97128749
20268,Lig54,-3.94765306
20269,Lig54,-3.90857482
20270,Lig54,-3.84774542
20271,Lig54,-3.82219219
20272,Lig54,-3.81287956
20273,Lig54,-3.78869224
20274,Lig54,-3.78725338
20275,Lig54,-3.74969268
20276,Lig54,-3.73709273
20277,Lig54,-3.71443224
20278,Lig54,-3.68738985
20279,Lig54,-3.65558696
20280,Lig54,-3.65076065
20281,Lig54,-3.64338088
20282,Lig54,-3.6368022000000004
20283,Lig54,-3.63627887
20284,Lig54,-3.59866214
20285,Lig54,-3.59625506
20286,Lig54,-3.52050877
20287,Lig54,-3.50527644
20288,Lig54,-3.49357343
20289,Lig54,-3.48534393
20290,Lig54,-3.48253441
20291,Lig54,-3.46267772
20292,Lig54,-3.44149017
20293,Lig54,-3.42999983
20294,Lig54,-3.42947388
20295,Lig54,-3.40178537
20296,Lig54,-3.3668622999999998
20297,Lig54,-3.3520657999999997
20298,Lig54,-3.33497572
20299,Lig54,-3.33158922
20300,Lig54,-3.26061726
20301,Lig54,-3.21694756
20302,Lig54,-3.14065719
20303,Lig55,-4.80623865
20304,Lig55,-4.73403645
20305,Lig55,-4.68387842
20306,Lig55,-4.61387396
20307,Lig55,-4.39878416
20308,Lig55,-4.31098175
20309,Lig55,-4.21180105
20310,Lig55,-4.15945435
20311,Lig55,-4.13634682
20312,Lig55,-4.07000065
20313,Lig55,-4.02973223
20314,Lig55,-3.9640317000000005
20315,Lig55,-3.87524509
20316,Lig55,-3.7153883000000003
20317,Lig55,-3.70561576
20318,Lig55,-3.59935999
20319,Lig55,-3.58819079
20320,Lig55,-3.48431373
20321,Lig55,-3.41249442
20322,Lig55,-3.3579545
20323,Lig55,-3.35470033
20324,Lig55,-3.35351157
20325,Lig55,-3.33047938
20326,Lig55,-3.29761815
20327,Lig55,-3.27974463
20328,Lig55,-3.27929592
20329,Lig55,-3.27730298
20330,Lig55,-3.27698088
20331,Lig55,-3.24603343
20332,Lig55,-3.23875022
20333,Lig55,-3.23282433
20334,Lig55,-3.22834492
20335,Lig55,-3.14661193
20336,Lig55,-3.09100676
20337,Lig55,-3.06258535
20338,Lig55,-3.04859519
20339,Lig55,-2.99158645
20340,Lig55,-2.98488021
20341,Lig55,-2.97247291
20342,Lig55,-2.88144612
20343,Lig55,-2.88071299
20344,Lig55,-2.86810756
20345,Lig55,-2.85836768
20346,Lig55,-2.78387666
20347,Lig55,-2.78249764
20348,Lig55,-2.72275519
20349,Lig55,-2.72234917
20350,Lig55,-2.70897079
20351,Lig55,-2.66375136
20352,Lig55,-2.66365862
20353,Lig56,-5.36170673
20354,Lig56,-5.25874233
20355,Lig56,-5.18731833
20356,Lig56,-5.14009094
20357,Lig56,-5.1118288
20358,Lig56,-5.0165019
20359,Lig56,-4.86539459
20360,Lig56,-4.84485006
20361,Lig56,-4.72548962
20362,Lig56,-4.69350147
20363,Lig56,-4.58106518
20364,Lig56,-4.54109192
20365,Lig56,-4.53156567
20366,Lig56,-4.47914982
20367,Lig56,-4.43270731
20368,Lig56,-4.42761707
20369,Lig56,-4.41553926
20370,Lig56,-4.41497278
20371,Lig56,-4.38532686
20372,Lig56,-4.33484602
20373,Lig56,-4.21354389
20374,Lig56,-4.15484476
20375,Lig56,-4.09422255
20376,Lig56,-3.93069196
20377,Lig56,-3.92378211
20378,Lig56,-3.91230869
20379,Lig56,-3.90898705
20380,Lig56,-3.90078831
20381,Lig56,-3.85958672
20382,Lig56,-3.85319066
20383,Lig56,-3.81321979
20384,Lig56,-3.72591734
20385,Lig56,-3.72347546
20386,Lig56,-3.67207217
20387,Lig56,-3.54115176
20388,Lig56,-3.53711271
20389,Lig56,-3.52582693
20390,Lig56,-3.52163696
20391,Lig56,-3.50829101
20392,Lig56,-3.50274515
20393,Lig56,-3.49805045
20394,Lig56,-3.49421477
20395,Lig56,-3.40444112
20396,Lig56,-3.38788939
20397,Lig56,-3.37380505
20398,Lig56,-3.37124395
20399,Lig56,-3.27527475
20400,Lig56,-3.27009344
20401,Lig56,-3.22293758
20402,Lig57,-5.04429388
20403,Lig57,-4.89079762
20404,Lig57,-4.87800312
20405,Lig57,-4.75199318
20406,Lig57,-4.69757462
20407,Lig57,-4.56474257
20408,Lig57,-4.26844358
20409,Lig57,-4.20166826
20410,Lig57,-4.11645174
20411,Lig57,-4.07259941
20412,Lig57,-4.0303998
20413,Lig57,-4.0295558
20414,Lig57,-4.0051917999999995
20415,Lig57,-3.99956632
20416,Lig57,-3.99062848
20417,Lig57,-3.80030751
20418,Lig57,-3.71398783
20419,Lig57,-3.6045269999999996
20420,Lig57,-3.60009003
20421,Lig57,-3.55325031
20422,Lig57,-3.54353142
20423,Lig57,-3.51795101
20424,Lig57,-3.44209552
20425,Lig57,-3.40667796
20426,Lig57,-3.40024042
20427,Lig57,-3.38816261
20428,Lig57,-3.35036731
20429,Lig57,-3.32549047
20430,Lig57,-3.31259346
20431,Lig57,-3.2676517999999994
20432,Lig57,-3.26453543
20433,Lig57,-3.20874953
20434,Lig57,-3.18141055
20435,Lig57,-3.17077947
20436,Lig57,-3.16776514
20437,Lig57,-3.10763454
20438,Lig57,-3.07592082
20439,Lig57,-3.07159591
20440,Lig57,-3.06744361
20441,Lig57,-3.04547238
20442,Lig57,-3.04030204
20443,Lig57,-3.02794242
20444,Lig57,-3.02160454
20445,Lig57,-3.01089454
20446,Lig57,-2.92969751
20447,Lig57,-2.9017209999999998
20448,Lig57,-2.84847021
20449,Lig57,-2.77531505
20450,Lig57,-2.73670006
20451,Lig57,-2.69027162
20452,Lig58,-5.07366133
20453,Lig58,-4.9296279
20454,Lig58,-4.92556524
20455,Lig58,-4.90893364
20456,Lig58,-4.64541674
20457,Lig58,-4.58313704
20458,Lig58,-4.26426029
20459,Lig58,-4.18115377
20460,Lig58,-4.14528656
20461,Lig58,-4.08527613
20462,Lig58,-3.98162222
20463,Lig58,-3.97075653
20464,Lig58,-3.96695209
20465,Lig58,-3.94786191
20466,Lig58,-3.85656095
20467,Lig58,-3.85054326
20468,Lig58,-3.84765553
20469,Lig58,-3.66329098
20470,Lig58,-3.6285366999999997
20471,Lig58,-3.62022281
20472,Lig58,-3.57274795
20473,Lig58,-3.47594643
20474,Lig58,-3.46973205
20475,Lig58,-3.44942451
20476,Lig58,-3.43279028
20477,Lig58,-3.41421533
20478,Lig58,-3.28415132
20479,Lig58,-3.27940989
20480,Lig58,-3.23551178
20481,Lig58,-3.1303556
20482,Lig58,-3.10115385
20483,Lig58,-3.04176354
20484,Lig58,-3.04000831
20485,Lig58,-3.0213182
20486,Lig58,-3.01699448
20487,Lig58,-3.01488566
20488,Lig58,-3.01305366
20489,Lig58,-2.97563481
20490,Lig58,-2.9390676
20491,Lig58,-2.86520028
20492,Lig58,-2.8468430000000002
20493,Lig58,-2.815166
20494,Lig58,-2.79140067
20495,Lig58,-2.77735114
20496,Lig58,-2.72399187
20497,Lig58,-2.71930623
20498,Lig58,-2.66319728
20499,Lig58,-2.6583395
20500,Lig58,-2.62073445
20501,Lig58,-2.57880473
20502,Lig59,-5.0503974000000005
20503,Lig59,-5.00076866
20504,Lig59,-4.97139645
20505,Lig59,-4.961456299999999
20506,Lig59,-4.58678627
20507,Lig59,-4.34270763
20508,Lig59,-4.30631638
20509,Lig59,-4.27269506
20510,Lig59,-4.20817614
20511,Lig59,-4.16284704
20512,Lig59,-4.14074421
20513,Lig59,-4.08743095
20514,Lig59,-4.0678587
20515,Lig59,-4.01029158
20516,Lig59,-3.9961803
20517,Lig59,-3.99157095
20518,Lig59,-3.9054091
20519,Lig59,-3.88727903
20520,Lig59,-3.83721042
20521,Lig59,-3.67066097
20522,Lig59,-3.5340457
20523,Lig59,-3.4865345999999997
20524,Lig59,-3.45195675
20525,Lig59,-3.41379714
20526,Lig59,-3.37403321
20527,Lig59,-3.34009004
20528,Lig59,-3.27388024
20529,Lig59,-3.25787497
20530,Lig59,-3.24928737
20531,Lig59,-3.22028875
20532,Lig59,-3.20769429
20533,Lig59,-3.14793992
20534,Lig59,-3.14318109
20535,Lig59,-3.12195349
20536,Lig59,-3.04323626
20537,Lig59,-2.99348044
20538,Lig59,-2.97324991
20539,Lig59,-2.96977496
20540,Lig59,-2.93925667
20541,Lig59,-2.93922639
20542,Lig59,-2.9309689999999997
20543,Lig59,-2.91693878
20544,Lig59,-2.8702271
20545,Lig59,-2.86451221
20546,Lig59,-2.84542942
20547,Lig59,-2.7784853
20548,Lig59,-2.71556687
20549,Lig59,-2.71388292
20550,Lig59,-2.71225047
20551,Lig59,-2.6686368
20552,Lig5,-6.08815575
20553,Lig5,-5.93330002
20554,Lig5,-5.39840746
20555,Lig5,-5.23290396
20556,Lig5,-5.21950722
20557,Lig5,-5.149956700000001
20558,Lig5,-5.02400684
20559,Lig5,-4.98562717
20560,Lig5,-4.89322758
20561,Lig5,-4.733621599999999
20562,Lig5,-4.71409702
20563,Lig5,-4.62834167
20564,Lig5,-4.61720133
20565,Lig5,-4.58396626
20566,Lig5,-4.54589891
20567,Lig5,-4.54449892
20568,Lig5,-4.5427165
20569,Lig5,-4.4141407
20570,Lig5,-4.32921505
20571,Lig5,-4.29305601
20572,Lig5,-4.23796034
20573,Lig5,-4.23499584
20574,Lig5,-4.10391855
20575,Lig5,-4.10124731
20576,Lig5,-4.04313755
20577,Lig5,-4.04199839
20578,Lig5,-4.0353384
20579,Lig5,-4.03188324
20580,Lig5,-4.02521992
20581,Lig5,-3.98439741
20582,Lig5,-3.94625807
20583,Lig5,-3.94070983
20584,Lig5,-3.9091332000000003
20585,Lig5,-3.88540077
20586,Lig5,-3.88463783
20587,Lig5,-3.88361001
20588,Lig5,-3.87466145
20589,Lig5,-3.80041599
20590,Lig5,-3.76802731
20591,Lig5,-3.76180267
20592,Lig5,-3.76167202
20593,Lig5,-3.72360444
20594,Lig5,-3.69740868
20595,Lig5,-3.66666746
20596,Lig5,-3.66200686
20597,Lig5,-3.61091065
20598,Lig5,-3.57410431
20599,Lig5,-3.54395866
20600,Lig5,-3.52454424
20601,Lig5,-3.44826937
20602,Lig60,-4.85746145
20603,Lig60,-4.67981005
20604,Lig60,-4.67736912
20605,Lig60,-4.64108133
20606,Lig60,-4.63517332
20607,Lig60,-4.59711456
20608,Lig60,-4.48221874
20609,Lig60,-4.28251839
20610,Lig60,-4.22778845
20611,Lig60,-4.21721077
20612,Lig60,-4.20727968
20613,Lig60,-4.15546656
20614,Lig60,-4.06459999
20615,Lig60,-4.03672218
20616,Lig60,-3.96400499
20617,Lig60,-3.87920451
20618,Lig60,-3.81426311
20619,Lig60,-3.73556805
20620,Lig60,-3.67008352
20621,Lig60,-3.66661906
20622,Lig60,-3.62395
20623,Lig60,-3.54980659
20624,Lig60,-3.52600503
20625,Lig60,-3.52043414
20626,Lig60,-3.48393941
20627,Lig60,-3.48332477
20628,Lig60,-3.47995543
20629,Lig60,-3.42992306
20630,Lig60,-3.42103052
20631,Lig60,-3.38132715
20632,Lig60,-3.32070374
20633,Lig60,-3.28638268
20634,Lig60,-3.2545917
20635,Lig60,-3.24714518
20636,Lig60,-3.24294353
20637,Lig60,-3.23689818
20638,Lig60,-3.23001981
20639,Lig60,-3.15808463
20640,Lig60,-3.11587858
20641,Lig60,-3.10421395
20642,Lig60,-3.06733036
20643,Lig60,-3.02906084
20644,Lig60,-2.96372581
20645,Lig60,-2.93357468
20646,Lig60,-2.92213225
20647,Lig60,-2.90759468
20648,Lig60,-2.89388013
20649,Lig60,-2.89149094
20650,Lig60,-2.80470085
20651,Lig61,-6.01271868
20652,Lig61,-5.24928331
20653,Lig61,-5.16920424
20654,Lig61,-5.09017086
20655,Lig61,-4.97911167
20656,Lig61,-4.67104769
20657,Lig61,-4.62267065
20658,Lig61,-4.54672432
20659,Lig61,-4.54622889
20660,Lig61,-4.46598053
20661,Lig61,-4.43029213
20662,Lig61,-4.32120752
20663,Lig61,-4.29341364
20664,Lig61,-4.23073101
20665,Lig61,-4.21362114
20666,Lig61,-4.1943078
20667,Lig61,-4.08809233
20668,Lig61,-4.07252359
20669,Lig61,-4.04745436
20670,Lig61,-3.95775986
20671,Lig61,-3.92501903
20672,Lig61,-3.87635279
20673,Lig61,-3.86218572
20674,Lig61,-3.83344245
20675,Lig61,-3.74692845
20676,Lig61,-3.70222902
20677,Lig61,-3.70204091
20678,Lig61,-3.69129372
20679,Lig61,-3.58868051
20680,Lig61,-3.58857656
20681,Lig61,-3.56528759
20682,Lig61,-3.56109905
20683,Lig61,-3.5570786
20684,Lig61,-3.51093292
20685,Lig61,-3.48175502
20686,Lig61,-3.43204451
20687,Lig61,-3.43197274
20688,Lig61,-3.28574729
20689,Lig61,-3.23333406
20690,Lig61,-3.22268891
20691,Lig61,-3.21786332
20692,Lig61,-3.15821719
20693,Lig61,-3.0964191000000003
20694,Lig61,-3.03575969
20695,Lig62,-5.748688700000001
20696,Lig62,-5.69762373
20697,Lig62,-4.8406557999999995
20698,Lig62,-4.7784586
20699,Lig62,-4.67893267
20700,Lig62,-4.67239952
20701,Lig62,-4.5916872
20702,Lig62,-4.17560863
20703,Lig62,-4.15312004
20704,Lig62,-4.09508419
20705,Lig62,-3.97140384
20706,Lig62,-3.7782885999999998
20707,Lig62,-3.74525952
20708,Lig62,-3.64114714
20709,Lig62,-3.60459495
20710,Lig62,-3.59647083
20711,Lig62,-3.57140875
20712,Lig62,-3.52159286
20713,Lig62,-3.5093379000000002
20714,Lig62,-3.48865008
20715,Lig62,-3.48653579
20716,Lig62,-3.46096826
20717,Lig62,-3.46001887
20718,Lig62,-3.4414866
20719,Lig62,-3.41671658
20720,Lig62,-3.39252138
20721,Lig62,-3.39230251
20722,Lig62,-3.35240602
20723,Lig62,-3.29505968
20724,Lig62,-3.26665854
20725,Lig62,-3.24744463
20726,Lig62,-3.24731278
20727,Lig62,-3.22828245
20728,Lig62,-3.18994498
20729,Lig62,-3.16660094
20730,Lig62,-3.08643532
20731,Lig62,-3.07299709
20732,Lig62,-3.07074428
20733,Lig62,-3.05027556
20734,Lig62,-3.01533031
20735,Lig62,-3.01457071
20736,Lig62,-2.99645448
20737,Lig62,-2.99043584
20738,Lig62,-2.92087483
20739,Lig62,-2.90912771
20740,Lig62,-2.8952291
20741,Lig62,-2.88139606
20742,Lig62,-2.85251117
20743,Lig62,-2.81573796
20744,Lig62,-2.79805779
20745,Lig63,-5.49557638
20746,Lig63,-4.99574566
20747,Lig63,-4.98581886
20748,Lig63,-4.91934109
20749,Lig63,-4.78862047
20750,Lig63,-4.57391691
20751,Lig63,-4.50879145
20752,Lig63,-4.45982552
20753,Lig63,-4.36975384
20754,Lig63,-4.16708279
20755,Lig63,-4.15684986
20756,Lig63,-4.11874866
20757,Lig63,-4.09226274
20758,Lig63,-3.9911684999999997
20759,Lig63,-3.93115044
20760,Lig63,-3.92011929
20761,Lig63,-3.75594258
20762,Lig63,-3.74999619
20763,Lig63,-3.70232177
20764,Lig63,-3.69669986
20765,Lig63,-3.65723848
20766,Lig63,-3.61313295
20767,Lig63,-3.60381079
20768,Lig63,-3.57186842
20769,Lig63,-3.56966734
20770,Lig63,-3.54969692
20771,Lig63,-3.49266648
20772,Lig63,-3.3828752
20773,Lig63,-3.30028605
20774,Lig63,-3.27396297
20775,Lig63,-3.20400977
20776,Lig63,-3.19504094
20777,Lig63,-3.19341254
20778,Lig63,-3.15324974
20779,Lig63,-3.14852619
20780,Lig63,-3.12184358
20781,Lig63,-3.04391026
20782,Lig63,-2.99960113
20783,Lig63,-2.98731732
20784,Lig63,-2.95646119
20785,Lig63,-2.94959235
20786,Lig63,-2.92876244
20787,Lig63,-2.87272191
20788,Lig63,-2.82988739
20789,Lig63,-2.82775617
20790,Lig63,-2.82714796
20791,Lig63,-2.82390523
20792,Lig63,-2.81845093
20793,Lig63,-2.77516651
20794,Lig63,-2.75293636
20795,Lig64,-5.86279726
20796,Lig64,-5.31950188
20797,Lig64,-4.93024158
20798,Lig64,-4.92725372
20799,Lig64,-4.76039362
20800,Lig64,-4.72684526
20801,Lig64,-4.61981678
20802,Lig64,-4.55629683
20803,Lig64,-4.42979956
20804,Lig64,-4.41656399
20805,Lig64,-4.41090107
20806,Lig64,-4.34576464
20807,Lig64,-4.32007313
20808,Lig64,-4.31215525
20809,Lig64,-4.25848532
20810,Lig64,-4.21722794
20811,Lig64,-4.15328693
20812,Lig64,-4.15206432
20813,Lig64,-4.13521671
20814,Lig64,-4.11084604
20815,Lig64,-3.97752261
20816,Lig64,-3.90794206
20817,Lig64,-3.83540273
20818,Lig64,-3.79614377
20819,Lig64,-3.77132392
20820,Lig64,-3.75086665
20821,Lig64,-3.67296243
20822,Lig64,-3.64181685
20823,Lig64,-3.60699296
20824,Lig64,-3.59965014
20825,Lig64,-3.59702539
20826,Lig64,-3.57606268
20827,Lig64,-3.57034445
20828,Lig64,-3.56678343
20829,Lig64,-3.46640563
20830,Lig64,-3.4498867999999994
20831,Lig64,-3.44835114
20832,Lig64,-3.43963146
20833,Lig64,-3.42653871
20834,Lig64,-3.42525315
20835,Lig64,-3.38959336
20836,Lig64,-3.34234166
20837,Lig64,-3.28403735
20838,Lig64,-3.24563527
20839,Lig64,-3.18501425
20840,Lig64,-3.10929441
20841,Lig64,-3.09438682
20842,Lig64,-3.04410625
20843,Lig64,-2.97515869
20844,Lig64,-2.95711231
20845,Lig65,-5.23563433
20846,Lig65,-5.20878124
20847,Lig65,-5.10788918
20848,Lig65,-4.9774704000000005
20849,Lig65,-4.94098043
20850,Lig65,-4.81093454
20851,Lig65,-4.7859682999999995
20852,Lig65,-4.78577852
20853,Lig65,-4.72983837
20854,Lig65,-4.69056606
20855,Lig65,-4.56188107
20856,Lig65,-4.56000423
20857,Lig65,-4.53485966
20858,Lig65,-4.48121309
20859,Lig65,-4.42822933
20860,Lig65,-4.422535900000001
20861,Lig65,-4.42007208
20862,Lig65,-4.41045141
20863,Lig65,-4.37341022
20864,Lig65,-4.35386562
20865,Lig65,-4.25645542
20866,Lig65,-4.23967028
20867,Lig65,-4.22424173
20868,Lig65,-4.21201897
20869,Lig65,-4.18649292
20870,Lig65,-4.1771183
20871,Lig65,-4.16375494
20872,Lig65,-4.07586861
20873,Lig65,-4.0680871
20874,Lig65,-4.0450983
20875,Lig65,-4.04497576
20876,Lig65,-3.96392322
20877,Lig65,-3.90015769
20878,Lig65,-3.85902429
20879,Lig65,-3.85448956
20880,Lig65,-3.79632616
20881,Lig65,-3.79258513
20882,Lig65,-3.78428054
20883,Lig65,-3.77529693
20884,Lig65,-3.75354552
20885,Lig65,-3.73763824
20886,Lig65,-3.73613739
20887,Lig65,-3.7198627
20888,Lig65,-3.7125894999999995
