Number,Molecule,Affinity
11382,Lig30,-4.56296301
11383,Lig30,-4.51096582
11384,Lig30,-4.49772072
11385,Lig30,-4.47096872
11386,Lig30,-4.41754246
11387,Lig30,-4.36749125
11388,Lig30,-4.14118862
11389,Lig30,-4.07717037
11390,Lig30,-4.06747341
11391,Lig30,-4.06683636
11392,Lig30,-4.00667572
11393,Lig30,-4.00011253
11394,Lig30,-3.98520708
11395,Lig30,-3.97969031
11396,Lig30,-3.94107246
11397,Lig30,-3.86787486
11398,Lig30,-3.85583711
11399,Lig30,-3.77892733
11400,Lig30,-3.77311802
11401,Lig30,-3.77075171
11402,Lig30,-3.76890969
11403,Lig30,-3.68132186
11404,Lig30,-3.64097548
11405,Lig30,-3.62854767
11406,Lig30,-3.62332439
11407,Lig30,-3.60782838
11408,Lig30,-3.59456229
11409,Lig30,-3.56402397
11410,Lig30,-3.54465437
11411,Lig30,-3.51361609
11412,Lig30,-3.50703716
11413,Lig30,-3.45304894
11414,Lig30,-3.41177154
11415,Lig30,-3.40551448
11416,Lig30,-3.39361715
11417,Lig30,-3.39217067
11418,Lig30,-3.3793633
11419,Lig30,-3.36367345
11420,Lig30,-3.29888678
11421,Lig30,-3.22332168
11422,Lig30,-3.21013784
11423,Lig310,-4.90295315
11424,Lig310,-4.63283253
11425,Lig310,-4.33878899
11426,Lig310,-4.31147051
11427,Lig310,-4.27905464
11428,Lig310,-4.20909595
11429,Lig310,-4.19049168
11430,Lig310,-4.09087276
11431,Lig310,-4.05694437
11432,Lig310,-4.05594397
11433,Lig310,-3.99086523
11434,Lig310,-3.94095159
11435,Lig310,-3.88340783
11436,Lig310,-3.86962962
11437,Lig310,-3.86894798
11438,Lig310,-3.78504038
11439,Lig310,-3.78029633
11440,Lig310,-3.68915987
11441,Lig310,-3.64496279
11442,Lig310,-3.61916447
11443,Lig310,-3.54452491
11444,Lig310,-3.54242849
11445,Lig310,-3.54039693
11446,Lig310,-3.49584842
11447,Lig310,-3.4936470999999996
11448,Lig310,-3.44813371
11449,Lig310,-3.44271684
11450,Lig310,-3.42373538
11451,Lig310,-3.41963673
11452,Lig310,-3.4173131000000003
11453,Lig310,-3.4053576
11454,Lig310,-3.35066676
11455,Lig310,-3.31869316
11456,Lig310,-3.23641014
11457,Lig310,-3.20983291
11458,Lig310,-3.19276381
11459,Lig310,-3.18844271
11460,Lig310,-3.1640048
11461,Lig310,-3.10938001
11462,Lig310,-3.10880899
11463,Lig310,-3.06547523
11464,Lig310,-3.05316138
11465,Lig310,-3.04528952
11466,Lig310,-3.02609968
11467,Lig310,-2.99882269
11468,Lig310,-2.99654603
11469,Lig310,-2.95078254
11470,Lig310,-2.94435978
11471,Lig310,-2.92359042
11472,Lig310,-2.90427518
11473,Lig31,-5.17049074
11474,Lig31,-4.78468657
11475,Lig31,-4.7624054000000005
11476,Lig31,-4.67387486
11477,Lig31,-4.33999109
11478,Lig31,-4.27089262
11479,Lig31,-4.25391054
11480,Lig31,-4.24766302
11481,Lig31,-4.21981335
11482,Lig31,-4.19610691
11483,Lig31,-4.07036209
11484,Lig31,-3.97829938
11485,Lig31,-3.82536316
11486,Lig31,-3.82486629
11487,Lig31,-3.78356075
11488,Lig31,-3.78216696
11489,Lig31,-3.769279
11490,Lig31,-3.75522685
11491,Lig31,-3.66245794
11492,Lig31,-3.65518427
11493,Lig31,-3.64491034
11494,Lig31,-3.60825276
11495,Lig31,-3.5618546
11496,Lig31,-3.52949405
11497,Lig31,-3.52263522
11498,Lig31,-3.51909375
11499,Lig31,-3.51481938
11500,Lig31,-3.47064209
11501,Lig31,-3.44367647
11502,Lig31,-3.43091893
11503,Lig31,-3.42902613
11504,Lig31,-3.37468839
11505,Lig31,-3.35974932
11506,Lig31,-3.34828472
11507,Lig31,-3.30662322
11508,Lig31,-3.27610731
11509,Lig31,-3.25717592
11510,Lig31,-3.21189785
11511,Lig31,-3.16479468
11512,Lig31,-3.0098238
11513,Lig31,-2.90098166
11514,Lig31,-2.88070273
11515,Lig31,-2.85655427
11516,Lig31,-2.85388947
11517,Lig31,-2.83016443
11518,Lig31,-2.81218839
11519,Lig31,-2.75358677
11520,Lig31,-2.7287879
11521,Lig31,-2.67481875
11522,Lig31,-2.62737584
11523,Lig32,-5.12036991
11524,Lig32,-5.06081629
11525,Lig32,-5.03785372
11526,Lig32,-4.83801889
11527,Lig32,-4.80499029
11528,Lig32,-4.57260752
11529,Lig32,-4.53191948
11530,Lig32,-4.48286915
11531,Lig32,-4.36773109
11532,Lig32,-4.32159042
11533,Lig32,-4.31872272
11534,Lig32,-4.20424652
11535,Lig32,-4.07891798
11536,Lig32,-3.93518853
11537,Lig32,-3.93430495
11538,Lig32,-3.92561531
11539,Lig32,-3.78936291
11540,Lig32,-3.76640201
11541,Lig32,-3.75453424
11542,Lig32,-3.74853873
11543,Lig32,-3.74752998
11544,Lig32,-3.71011257
11545,Lig32,-3.63019562
11546,Lig32,-3.62371302
11547,Lig32,-3.59400129
11548,Lig32,-3.56239152
11549,Lig32,-3.41744375
11550,Lig32,-3.3316915000000003
11551,Lig32,-3.26889014
11552,Lig32,-3.24291039
11553,Lig32,-3.23739862
11554,Lig32,-3.23026228
11555,Lig32,-3.21536851
11556,Lig32,-3.17719603
11557,Lig32,-3.16848946
11558,Lig32,-3.16014504
11559,Lig32,-3.15514135
11560,Lig32,-3.10774016
11561,Lig32,-3.08055949
11562,Lig32,-3.0699966
11563,Lig32,-3.0574584
11564,Lig32,-3.05687833
11565,Lig32,-2.9828433999999997
11566,Lig32,-2.96994472
11567,Lig32,-2.88473558
11568,Lig32,-2.815624
11569,Lig32,-2.80790567
11570,Lig32,-2.78601623
11571,Lig32,-2.78218412
11572,Lig32,-2.73219967
11573,Lig33,-5.68028927
11574,Lig33,-5.32785702
11575,Lig33,-5.31239271
11576,Lig33,-5.15890741
11577,Lig33,-5.15090513
11578,Lig33,-5.04103994
11579,Lig33,-4.90657091
11580,Lig33,-4.83617353
11581,Lig33,-4.72258377
11582,Lig33,-4.64324856
11583,Lig33,-4.58101988
11584,Lig33,-4.47427988
11585,Lig33,-4.41448545
11586,Lig33,-4.26027489
11587,Lig33,-4.24543858
11588,Lig33,-4.15184116
11589,Lig33,-4.13213205
11590,Lig33,-4.0822506
11591,Lig33,-3.98835659
11592,Lig33,-3.95130754
11593,Lig33,-3.92705941
11594,Lig33,-3.86173272
11595,Lig33,-3.838027
11596,Lig33,-3.83441973
11597,Lig33,-3.83144355
11598,Lig33,-3.82781506
11599,Lig33,-3.80800867
11600,Lig33,-3.80785656
11601,Lig33,-3.76923275
11602,Lig33,-3.76247144
11603,Lig33,-3.74992442
11604,Lig33,-3.73600841
11605,Lig33,-3.62988186
11606,Lig33,-3.60476804
11607,Lig33,-3.51271439
11608,Lig33,-3.41509581
11609,Lig33,-3.40107322
11610,Lig33,-3.27276087
11611,Lig33,-3.24142027
11612,Lig33,-3.20938158
11613,Lig33,-3.19657779
11614,Lig33,-3.07949018
11615,Lig33,-3.05957651
11616,Lig33,-3.05675602
11617,Lig33,-2.99551177
11618,Lig33,-2.97815752
11619,Lig33,-2.97292995
11620,Lig33,-2.92273974
11621,Lig33,-2.90867066
11622,Lig33,-2.82534003
11623,Lig34,-4.84103632
11624,Lig34,-4.64204216
11625,Lig34,-4.53770304
11626,Lig34,-4.44198084
11627,Lig34,-4.38062048
11628,Lig34,-4.24182892
11629,Lig34,-4.21118498
11630,Lig34,-4.19916773
11631,Lig34,-4.19793463
11632,Lig34,-4.19345522
11633,Lig34,-4.16305256
11634,Lig34,-4.13125563
11635,Lig34,-4.05498266
11636,Lig34,-4.02397633
11637,Lig34,-3.8112998
11638,Lig34,-3.80084252
11639,Lig34,-3.79145479
11640,Lig34,-3.74493742
11641,Lig34,-3.71581173
11642,Lig34,-3.68782353
11643,Lig34,-3.6538136
11644,Lig34,-3.58088875
11645,Lig34,-3.53359723
11646,Lig34,-3.52403021
11647,Lig34,-3.50002718
11648,Lig34,-3.47108865
11649,Lig34,-3.46227741
11650,Lig34,-3.46058202
11651,Lig34,-3.44998956
11652,Lig34,-3.38667417
11653,Lig34,-3.38234377
11654,Lig34,-3.37964368
11655,Lig34,-3.28473043
11656,Lig34,-3.24560237
11657,Lig34,-3.23488188
11658,Lig34,-3.17725945
11659,Lig34,-3.16227603
11660,Lig34,-3.11763883
11661,Lig34,-3.11037803
11662,Lig34,-3.05990529
11663,Lig34,-3.03869557
11664,Lig34,-3.0332067000000005
11665,Lig34,-3.03297973
11666,Lig34,-3.00180769
11667,Lig34,-2.9875021
11668,Lig34,-2.97205257
11669,Lig34,-2.93422222
11670,Lig34,-2.90097952
11671,Lig34,-2.84371376
11672,Lig34,-2.83898711
11673,Lig35,-5.88102627
11674,Lig35,-4.95463991
11675,Lig35,-4.65147018
11676,Lig35,-4.57041788
11677,Lig35,-4.51107931
11678,Lig35,-4.35144806
11679,Lig35,-4.16962337
11680,Lig35,-4.16865873
11681,Lig35,-4.14836025
11682,Lig35,-3.95827603
11683,Lig35,-3.92251635
11684,Lig35,-3.91457963
11685,Lig35,-3.88568115
11686,Lig35,-3.86500192
11687,Lig35,-3.85044813
11688,Lig35,-3.84581327
11689,Lig35,-3.82657146
11690,Lig35,-3.8061974000000003
11691,Lig35,-3.76703072
11692,Lig35,-3.69938087
11693,Lig35,-3.66746521
11694,Lig35,-3.62450767
11695,Lig35,-3.52598381
11696,Lig35,-3.50966811
11697,Lig35,-3.46444368
11698,Lig35,-3.44946408
11699,Lig35,-3.43508935
11700,Lig35,-3.41685629
11701,Lig35,-3.40635753
11702,Lig35,-3.33673429
11703,Lig35,-3.31379175
11704,Lig35,-3.2218442000000005
11705,Lig35,-3.21131325
11706,Lig35,-3.20064497
11707,Lig35,-3.17512226
11708,Lig35,-3.16573739
11709,Lig35,-3.16544127
11710,Lig35,-3.15818095
11711,Lig35,-3.13870835
11712,Lig35,-3.10676408
11713,Lig35,-3.08759069
11714,Lig35,-3.08395791
11715,Lig35,-3.04518199
11716,Lig35,-3.02759051
11717,Lig35,-3.02309322
11718,Lig35,-3.02283311
11719,Lig35,-3.01537371
11720,Lig35,-3.00583053
11721,Lig35,-2.99191284
11722,Lig36,-5.65116405
11723,Lig36,-4.77722216
11724,Lig36,-4.75950384
11725,Lig36,-4.52649355
11726,Lig36,-4.29924631
11727,Lig36,-4.25662136
11728,Lig36,-4.22519255
11729,Lig36,-4.04456568
11730,Lig36,-4.02859879
11731,Lig36,-4.0243969
11732,Lig36,-3.98030019
11733,Lig36,-3.9702034
11734,Lig36,-3.96835184
11735,Lig36,-3.93360615
11736,Lig36,-3.90699744
11737,Lig36,-3.8828485
11738,Lig36,-3.8747077000000005
11739,Lig36,-3.80524731
11740,Lig36,-3.78804183
11741,Lig36,-3.7623992
11742,Lig36,-3.68818474
11743,Lig36,-3.601897
11744,Lig36,-3.5870297
11745,Lig36,-3.57115579
11746,Lig36,-3.55739093
11747,Lig36,-3.45794606
11748,Lig36,-3.43651605
11749,Lig36,-3.37227201
11750,Lig36,-3.36837459
11751,Lig36,-3.35063481
11752,Lig36,-3.3478446
11753,Lig36,-3.33977413
11754,Lig36,-3.30762577
11755,Lig36,-3.29095817
11756,Lig36,-3.27750182
11757,Lig36,-3.27124596
11758,Lig36,-3.22532439
11759,Lig36,-3.19552755
11760,Lig36,-3.1526432
11761,Lig36,-3.07652617
11762,Lig36,-3.0553546000000003
11763,Lig36,-3.00795197
11764,Lig36,-3.00352311
11765,Lig36,-2.95370436
11766,Lig36,-2.93396902
11767,Lig36,-2.91405988
11768,Lig36,-2.89743185
11769,Lig36,-2.88055086
11770,Lig36,-2.84435463
11771,Lig36,-2.74953318
11772,Lig37,-4.77426767
11773,Lig37,-4.71644115
11774,Lig37,-4.69236755
11775,Lig37,-4.50862503
11776,Lig37,-4.34689331
11777,Lig37,-4.29277611
11778,Lig37,-4.14510059
11779,Lig37,-4.13372087
11780,Lig37,-4.12727356
11781,Lig37,-4.07834196
11782,Lig37,-4.04148483
11783,Lig37,-3.90810728
11784,Lig37,-3.85778928
11785,Lig37,-3.82062316
11786,Lig37,-3.80127096
11787,Lig37,-3.62106133
11788,Lig37,-3.5423851
11789,Lig37,-3.39904642
11790,Lig37,-3.25920367
11791,Lig37,-3.25656915
11792,Lig37,-3.25570083
11793,Lig37,-3.24218345
11794,Lig37,-3.23169518
11795,Lig37,-3.19956279
11796,Lig37,-3.19305205
11797,Lig37,-3.18542743
11798,Lig37,-3.06626368
11799,Lig37,-3.06282759
11800,Lig37,-3.03796268
11801,Lig37,-3.01059604
11802,Lig37,-2.98253274
11803,Lig37,-2.97842813
11804,Lig37,-2.96676755
11805,Lig37,-2.94016838
11806,Lig37,-2.93911862
11807,Lig37,-2.92897415
11808,Lig37,-2.92350268
11809,Lig37,-2.89748573
11810,Lig37,-2.87450838
11811,Lig37,-2.83460331
11812,Lig37,-2.83029819
11813,Lig37,-2.82307458
11814,Lig37,-2.81008148
11815,Lig37,-2.71149993
11816,Lig37,-2.70174408
11817,Lig37,-2.6512444
11818,Lig37,-2.64099264
11819,Lig37,-2.60792947
11820,Lig37,-2.58689189
11821,Lig37,-2.52365232
11822,Lig38,-4.45190048
11823,Lig38,-4.23067808
11824,Lig38,-4.14509487
11825,Lig38,-4.05297804
11826,Lig38,-3.93907475
11827,Lig38,-3.83878613
11828,Lig38,-3.72456431
11829,Lig38,-3.68585992
11830,Lig38,-3.57887745
11831,Lig38,-3.52583861
11832,Lig38,-3.4849502999999995
11833,Lig38,-3.45706558
11834,Lig38,-3.45521927
11835,Lig38,-3.42847562
11836,Lig38,-3.30552149
11837,Lig38,-3.28404641
11838,Lig38,-3.22327304
11839,Lig38,-3.21411777
11840,Lig38,-3.17129087
11841,Lig38,-3.17066526
11842,Lig38,-3.17063189
11843,Lig38,-3.1578877
11844,Lig38,-3.12366557
11845,Lig38,-3.02918243
11846,Lig38,-3.02493453
11847,Lig38,-3.00625515
11848,Lig38,-2.99826264
11849,Lig38,-2.97912049
11850,Lig38,-2.93157768
11851,Lig38,-2.92805076
11852,Lig38,-2.87623763
11853,Lig38,-2.87174129
11854,Lig38,-2.805511
11855,Lig38,-2.77286887
11856,Lig38,-2.71830893
11857,Lig38,-2.71075225
11858,Lig38,-2.66488791
11859,Lig38,-2.65993214
11860,Lig38,-2.65375304
11861,Lig38,-2.63682199
11862,Lig38,-2.63473153
11863,Lig38,-2.63142872
11864,Lig38,-2.6240077
11865,Lig38,-2.5958004
11866,Lig38,-2.5652492000000002
11867,Lig38,-2.53332543
11868,Lig38,-2.48930049
11869,Lig38,-2.47638488
11870,Lig38,-2.4352181
11871,Lig38,-2.37722182
11872,Lig39,-5.01313448
11873,Lig39,-4.9967432
11874,Lig39,-4.91443968
11875,Lig39,-4.88342667
11876,Lig39,-4.30835867
11877,Lig39,-4.12611341
11878,Lig39,-4.10891342
11879,Lig39,-4.08484602
11880,Lig39,-4.02178574
11881,Lig39,-3.93486691
11882,Lig39,-3.90745068
11883,Lig39,-3.85429859
11884,Lig39,-3.80738854
11885,Lig39,-3.8071002999999997
11886,Lig39,-3.74619889
11887,Lig39,-3.72438931
11888,Lig39,-3.7158885
11889,Lig39,-3.64171505
11890,Lig39,-3.59962773
11891,Lig39,-3.54050541
11892,Lig39,-3.52660155
11893,Lig39,-3.44491076
11894,Lig39,-3.41756415
11895,Lig39,-3.26254845
11896,Lig39,-3.25803661
11897,Lig39,-3.24501681
11898,Lig39,-3.15726042
11899,Lig39,-3.04889131
11900,Lig39,-3.02481651
11901,Lig39,-3.01840901
11902,Lig39,-2.97913265
11903,Lig39,-2.95687318
11904,Lig39,-2.92473388
11905,Lig39,-2.89707708
11906,Lig39,-2.86457539
11907,Lig39,-2.84899831
11908,Lig39,-2.84875417
11909,Lig39,-2.84741497
11910,Lig39,-2.84682178
11911,Lig39,-2.84132957
11912,Lig39,-2.82180214
11913,Lig39,-2.81068015
11914,Lig39,-2.72849393
11915,Lig39,-2.68203115
11916,Lig39,-2.65710354
11917,Lig39,-2.6523397
11918,Lig39,-2.63127732
11919,Lig39,-2.6138835
11920,Lig39,-2.61334443
11921,Lig39,-2.49905539
11922,Lig3,-6.39153051
11923,Lig3,-5.38647556
11924,Lig3,-5.19444799
11925,Lig3,-5.06187248
11926,Lig3,-5.03364563
11927,Lig3,-4.99648094
11928,Lig3,-4.86701393
11929,Lig3,-4.81356049
11930,Lig3,-4.72050858
11931,Lig3,-4.67843676
11932,Lig3,-4.65983009
11933,Lig3,-4.363482
11934,Lig3,-4.330714700000001
11935,Lig3,-4.18565559
11936,Lig3,-4.16089392
11937,Lig3,-4.15095139
11938,Lig3,-4.14541578
11939,Lig3,-4.12985563
11940,Lig3,-3.92583656
11941,Lig3,-3.91829228
11942,Lig3,-3.90171289
11943,Lig3,-3.89038348
11944,Lig3,-3.76483989
11945,Lig3,-3.74562335
11946,Lig3,-3.73308063
11947,Lig3,-3.70773101
11948,Lig3,-3.66667295
11949,Lig3,-3.6443274
11950,Lig3,-3.63748384
11951,Lig3,-3.62575269
11952,Lig3,-3.62176442
11953,Lig3,-3.59900212
11954,Lig3,-3.55713129
11955,Lig3,-3.54935861
11956,Lig3,-3.5423428999999995
11957,Lig3,-3.54194999
11958,Lig3,-3.53563476
11959,Lig3,-3.51604891
11960,Lig3,-3.50557637
11961,Lig3,-3.47523737
11962,Lig3,-3.46115518
11963,Lig3,-3.43821049
11964,Lig3,-3.42955971
11965,Lig3,-3.40621161
11966,Lig40,-4.92916775
11967,Lig40,-4.85244417
11968,Lig40,-4.83803415
11969,Lig40,-4.61825228
11970,Lig40,-4.48754263
11971,Lig40,-4.43636513
11972,Lig40,-4.25178719
11973,Lig40,-4.24464512
11974,Lig40,-4.12239695
11975,Lig40,-4.09250402
11976,Lig40,-4.08199167
11977,Lig40,-4.05979252
11978,Lig40,-3.99041247
11979,Lig40,-3.69204974
11980,Lig40,-3.55026317
11981,Lig40,-3.50205922
11982,Lig40,-3.48678756
11983,Lig40,-3.48398447
11984,Lig40,-3.42561388
11985,Lig40,-3.39899969
11986,Lig40,-3.37587762
11987,Lig40,-3.36539197
11988,Lig40,-3.34104228
11989,Lig40,-3.30881381
11990,Lig40,-3.25412989
11991,Lig40,-3.23377347
11992,Lig40,-3.21512222
11993,Lig40,-3.1784699
11994,Lig40,-3.17773151
11995,Lig40,-3.17641878
11996,Lig40,-3.16054416
11997,Lig40,-3.12449193
11998,Lig40,-3.09600258
11999,Lig40,-3.07808542
12000,Lig40,-3.04456139
12001,Lig40,-3.04306316
12002,Lig40,-3.04047656
12003,Lig40,-3.039361
12004,Lig40,-3.02487326
12005,Lig40,-3.0124011000000004
12006,Lig40,-2.95367002
12007,Lig40,-2.95341396
12008,Lig40,-2.91280365
12009,Lig40,-2.90811944
12010,Lig40,-2.90284538
12011,Lig40,-2.87781763
12012,Lig40,-2.87360287
12013,Lig40,-2.86467934
12014,Lig40,-2.85638571
12015,Lig40,-2.79734874
12016,Lig41,-6.66824532
12017,Lig41,-5.5998764
12018,Lig41,-5.14552736
12019,Lig41,-5.01336288
12020,Lig41,-4.99801636
12021,Lig41,-4.96604443
12022,Lig41,-4.8996191
12023,Lig41,-4.89143133
12024,Lig41,-4.88128948
12025,Lig41,-4.83503866
12026,Lig41,-4.69540787
12027,Lig41,-4.6316371
12028,Lig41,-4.55289173
12029,Lig41,-4.53966093
12030,Lig41,-4.40497494
12031,Lig41,-4.3412509
12032,Lig41,-4.17546034
12033,Lig41,-4.11956787
12034,Lig41,-4.10346127
12035,Lig41,-4.0934968000000005
12036,Lig41,-4.07000923
12037,Lig41,-4.06202888
12038,Lig41,-4.04346085
12039,Lig41,-4.02350044
12040,Lig41,-3.93473411
12041,Lig41,-3.89361548
12042,Lig41,-3.86414862
12043,Lig41,-3.80152583
12044,Lig41,-3.76189041
12045,Lig41,-3.75631118
12046,Lig41,-3.74813986
12047,Lig41,-3.73413467
12048,Lig42,-5.95006323
12049,Lig42,-5.77669096
12050,Lig42,-5.73972511
12051,Lig42,-5.59019375
12052,Lig42,-5.24329185
12053,Lig42,-5.06505442
12054,Lig42,-5.02497101
12055,Lig42,-4.98485422
12056,Lig42,-4.88038921
12057,Lig42,-4.83381414
12058,Lig42,-4.81625462
12059,Lig42,-4.79077101
12060,Lig42,-4.76125336
12061,Lig42,-4.72371387
12062,Lig42,-4.67331982
12063,Lig42,-4.64777851
12064,Lig42,-4.54419899
12065,Lig42,-4.54241705
12066,Lig42,-4.53849554
12067,Lig42,-4.52941275
12068,Lig42,-4.48590517
12069,Lig42,-4.47160482
12070,Lig42,-4.44446945
12071,Lig42,-4.41210222
12072,Lig42,-4.333609099999999
12073,Lig42,-4.29907942
12074,Lig42,-4.29791498
12075,Lig42,-4.28387022
12076,Lig42,-4.27280998
12077,Lig42,-4.25294876
12078,Lig42,-4.24700689
12079,Lig42,-4.13433266
12080,Lig42,-4.13427687
12081,Lig42,-4.12687206
12082,Lig42,-4.11704159
12083,Lig42,-4.09065962
12084,Lig42,-4.01986027
12085,Lig42,-4.01314068
12086,Lig42,-3.9133203
12087,Lig42,-3.90266776
12088,Lig42,-3.87384248
12089,Lig42,-3.82559872
12090,Lig42,-3.82045627
12091,Lig42,-3.81102991
12092,Lig42,-3.79341865
12093,Lig42,-3.77723908
12094,Lig42,-3.77064538
12095,Lig42,-3.74306178
12096,Lig42,-3.72010159
12097,Lig42,-3.68185568
12098,Lig43,-5.99635792
12099,Lig43,-5.95698595
12100,Lig43,-5.87374163
12101,Lig43,-5.33623123
12102,Lig43,-5.23151398
12103,Lig43,-5.17995214
12104,Lig43,-5.03828192
12105,Lig43,-4.93316889
12106,Lig43,-4.92122221
12107,Lig43,-4.58853054
12108,Lig43,-4.52795839
12109,Lig43,-4.52773809
12110,Lig43,-4.49777651
12111,Lig43,-4.47521114
12112,Lig43,-4.22552729
12113,Lig43,-4.16117811
12114,Lig43,-4.09842825
12115,Lig43,-4.08630991
12116,Lig43,-4.05309248
12117,Lig43,-3.98918724
12118,Lig43,-3.93388247
12119,Lig43,-3.90146565
12120,Lig43,-3.85316396
12121,Lig43,-3.83824563
12122,Lig43,-3.82983351
12123,Lig43,-3.80399466
12124,Lig43,-3.79911709
12125,Lig43,-3.75073576
12126,Lig43,-3.69564152
12127,Lig43,-3.68507385
12128,Lig43,-3.66709542
12129,Lig43,-3.66285467
12130,Lig43,-3.62521338
12131,Lig43,-3.61416912
12132,Lig43,-3.60762882
12133,Lig43,-3.53463602
12134,Lig43,-3.53008246
12135,Lig43,-3.47757196
12136,Lig43,-3.46061349
12137,Lig43,-3.45155859
12138,Lig43,-3.44479299
12139,Lig43,-3.34684348
12140,Lig43,-3.22904348
12141,Lig43,-3.21090174
12142,Lig43,-3.17295957
12143,Lig43,-3.08271146
12144,Lig43,-3.06732106
12145,Lig43,-3.04550552
12146,Lig44,-6.05426502
12147,Lig44,-5.91387224
12148,Lig44,-5.67130327
12149,Lig44,-5.61792517
12150,Lig44,-5.28105831
12151,Lig44,-5.13672686
12152,Lig44,-5.02027035
12153,Lig44,-4.83839655
12154,Lig44,-4.81111526
12155,Lig44,-4.74370575
12156,Lig44,-4.68109941
12157,Lig44,-4.65326595
12158,Lig44,-4.63088465
12159,Lig44,-4.58814001
12160,Lig44,-4.505346299999999
12161,Lig44,-4.48999691
12162,Lig44,-4.47354603
12163,Lig44,-4.45280695
12164,Lig44,-4.41561508
12165,Lig44,-4.41506624
12166,Lig44,-4.39869595
12167,Lig44,-4.37470245
12168,Lig44,-4.32585621
12169,Lig44,-4.26967335
12170,Lig44,-4.24959421
12171,Lig44,-4.20638657
12172,Lig44,-4.19487286
12173,Lig44,-4.14716101
12174,Lig44,-4.14459562
12175,Lig44,-4.06471252
12176,Lig44,-4.05168343
12177,Lig44,-4.0284543
12178,Lig44,-4.00855446
12179,Lig44,-3.99654317
12180,Lig44,-3.96620035
12181,Lig44,-3.96450448
12182,Lig44,-3.95482564
12183,Lig44,-3.92592931
12184,Lig44,-3.88173747
12185,Lig44,-3.8639276
12186,Lig44,-3.81906939
12187,Lig44,-3.73938322
12188,Lig44,-3.71643543
12189,Lig44,-3.70612407
12190,Lig44,-3.67922235
12191,Lig44,-3.66962028
12192,Lig44,-3.62839293
12193,Lig44,-3.57563472
12194,Lig44,-3.55436802
12195,Lig44,-3.52911162
12196,Lig45,-5.85408497
12197,Lig45,-5.7817235
12198,Lig45,-5.00094986
12199,Lig45,-4.61446714
12200,Lig45,-4.57550669
12201,Lig45,-4.55910921
12202,Lig45,-4.47690678
12203,Lig45,-4.47507572
12204,Lig45,-4.45398951
12205,Lig45,-4.44874954
12206,Lig45,-4.27838755
12207,Lig45,-4.27769279
12208,Lig45,-4.25477457
12209,Lig45,-4.14781761
12210,Lig45,-4.07639456
12211,Lig45,-4.055900100000001
12212,Lig45,-4.04679203
12213,Lig45,-4.0250473
12214,Lig45,-4.0220232000000005
12215,Lig45,-3.99793148
12216,Lig45,-3.98197222
12217,Lig45,-3.93380475
12218,Lig45,-3.87071443
12219,Lig45,-3.86331534
12220,Lig45,-3.84126782
12221,Lig45,-3.83196282
12222,Lig45,-3.79195046
12223,Lig45,-3.75877237
12224,Lig45,-3.6707983
12225,Lig45,-3.60834885
12226,Lig45,-3.5721282999999997
12227,Lig45,-3.56579137
12228,Lig45,-3.53976893
12229,Lig45,-3.50236368
12230,Lig45,-3.50099969
12231,Lig45,-3.47973847
12232,Lig45,-3.47582173
12233,Lig45,-3.44232607
12234,Lig45,-3.39692092
12235,Lig45,-3.34228277
12236,Lig45,-3.3313849
12237,Lig45,-3.31732368
12238,Lig45,-3.25326347
12239,Lig45,-3.22158456
12240,Lig45,-3.21662498
12241,Lig45,-3.20359898
12242,Lig45,-3.17562294
12243,Lig45,-2.98427749
12244,Lig45,-2.92228556
12245,Lig46,-5.13541079
12246,Lig46,-4.76816511
12247,Lig46,-4.63735151
12248,Lig46,-4.41630697
12249,Lig46,-4.36097622
12250,Lig46,-4.26393938
12251,Lig46,-4.23456192
12252,Lig46,-4.0959239
12253,Lig46,-4.07429075
12254,Lig46,-4.07427835
12255,Lig46,-4.00662994
12256,Lig46,-3.99621534
12257,Lig46,-3.97783685
12258,Lig46,-3.86328411
12259,Lig46,-3.72843766
12260,Lig46,-3.67376971
12261,Lig46,-3.60188508
12262,Lig46,-3.5928297
12263,Lig46,-3.5602355
12264,Lig46,-3.45400929
12265,Lig46,-3.33534813
12266,Lig46,-3.32931232
12267,Lig46,-3.27799964
12268,Lig46,-3.27251863
12269,Lig46,-3.19815636
12270,Lig46,-3.15716553
12271,Lig46,-3.15093064
12272,Lig46,-3.09032702
12273,Lig46,-3.05550647
12274,Lig46,-3.05427074
12275,Lig46,-2.99146438
12276,Lig46,-2.97356606
12277,Lig46,-2.94214487
12278,Lig46,-2.93392181
12279,Lig46,-2.90961075
12280,Lig46,-2.86945367
12281,Lig46,-2.83812356
12282,Lig46,-2.79954386
12283,Lig46,-2.76641703
12284,Lig46,-2.75915241
12285,Lig46,-2.7436049
12286,Lig46,-2.74069715
12287,Lig46,-2.72821665
12288,Lig46,-2.72382689
12289,Lig46,-2.65158176
12290,Lig46,-2.57037091
12291,Lig46,-2.54447865
12292,Lig46,-2.53989935
12293,Lig46,-2.51041818
12294,Lig46,-2.4841453999999996
12295,Lig47,-6.12773848
12296,Lig47,-5.2532382
12297,Lig47,-5.23095989
12298,Lig47,-4.89234686
12299,Lig47,-4.86747026
12300,Lig47,-4.82496834
12301,Lig47,-4.72610998
12302,Lig47,-4.6250390999999995
12303,Lig47,-4.48078156
12304,Lig47,-4.42192316
12305,Lig47,-4.31665611
12306,Lig47,-4.31133127
12307,Lig47,-4.24946213
12308,Lig47,-4.19522333
12309,Lig47,-4.14905071
