LIGAND_ENTRY,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,EVAL,TIME
ZINC000106381125_entry_00382_conf_01,-68.4848,-52.4848,-3.42424,-25.23,-0.235068,-10.3306,-19.3356,-2.85353,1760293,5.62473
ZINC000106381125_entry_00383_conf_01,-66.0635,-48.0635,-3.30317,-24.338,-0.226757,-9.9654,-17.7067,-2.87233,2043489,6.73751
ZINC000106381125_entry_00384_conf_01,-66.4432,-48.4432,-3.32216,-24.4779,-0.228061,-10.0227,-17.8466,-2.76847,2066396,6.90384
ZINC000106382931_entry_00385_conf_01,-69.2971,-55.2971,-3.14987,-24.7309,-0.219786,-10.1815,-19.7346,-2.66527,1535383,5.19951
ZINC000106382931_entry_00386_conf_01,-70.8975,-54.8975,-3.22261,-25.3021,-0.224862,-10.4166,-19.592,-2.72683,1807953,6.21858
ZINC000106382931_entry_00387_conf_01,-68.6087,-52.6087,-3.11858,-24.4853,-0.217602,-10.0803,-18.7751,-2.74435,1747986,6.05808
ZINC000106382957_entry_00388_conf_01,-65.5112,-49.5112,-2.84831,-23.0359,-0.20138,-9.52537,-17.4098,-2.42634,1818060,6.42959
ZINC000106382957_entry_00389_conf_01,-71.8188,-55.8188,-3.12256,-25.2539,-0.220769,-10.4425,-19.6278,-2.65996,1916285,6.89104
ZINC000106382957_entry_00390_conf_01,-70.0546,-52.0546,-3.04585,-24.6336,-0.215346,-10.186,-18.3042,-2.59461,2138313,7.80504
ZINC000106382965_entry_00391_conf_01,-70.8598,-52.8598,-3.08086,-24.9167,-0.217821,-10.3031,-18.5873,-2.72538,2169116,7.88775
ZINC000106382965_entry_00392_conf_01,-69.2401,-53.2401,-3.01044,-24.3472,-0.212842,-10.0676,-18.721,-2.66308,1965619,6.93937
ZINC000106382965_entry_00393_conf_01,-70.5126,-52.5126,-3.06576,-24.7946,-0.216754,-10.2526,-18.4652,-2.71202,2226068,8.18124
ZINC000106384102_entry_00394_conf_01,-70.648,-54.648,-3.21127,-25.2131,-0.226925,-10.4238,-19.503,-2.71723,1647638,5.8498
ZINC000106384102_entry_00395_conf_01,-68.1934,-52.1934,-3.0997,-24.3371,-0.21904,-10.0617,-18.6269,-2.72774,1768297,6.13854
ZINC000106384102_entry_00396_conf_01,-69.0401,-55.0401,-3.13818,-24.6392,-0.22176,-10.1866,-19.6429,-2.65539,1476645,4.96531
ZINC000164373873_entry_00397_conf_01,-62.4225,-50.4225,-4.80173,-26.5477,-0.323098,-10.7979,-21.4442,-3.67191,898304,2.35661
ZINC000164373873_entry_00398_conf_01,-65.3123,-53.3123,-5.02402,-27.7767,-0.336301,-11.2782,-22.6732,-3.8419,906817,2.45743
ZINC000164373873_entry_00399_conf_01,-67.7762,-55.7762,-5.21355,-28.8245,-0.350808,-11.724,-23.7211,-3.76534,913443,2.43529
ZINC000196304985_entry_00400_conf_01,-62.3696,-48.3696,-3.8981,-24.7514,-0.265136,-10.1035,-19.1955,-3.11848,1178645,3.41236
ZINC000196304985_entry_00401_conf_01,-64.3038,-50.3038,-4.01899,-25.519,-0.273359,-10.4168,-19.9631,-3.21519,1309805,3.75381
ZINC000196304985_entry_00402_conf_01,-60.5674,-48.5674,-3.78546,-24.0362,-0.257475,-9.81154,-19.274,-3.02837,1148810,3.23715
ZINC000252694384_entry_00403_conf_01,-73.0125,-47.0125,-3.17446,-25.6737,-0.218982,-10.5293,-16.5312,-2.80817,4387018,17.0425
ZINC000252694384_entry_00404_conf_01,-71.0634,-45.0634,-3.08971,-24.9883,-0.213136,-10.2483,-15.8458,-2.63198,4265552,16.5666
ZINC000252694384_entry_00405_conf_01,-75.1656,-47.1656,-3.26807,-26.4308,-0.22544,-10.8398,-16.585,-2.78391,4456763,17.7974
ZINC000257346145_entry_00406_conf_01,-62.6373,-52.6373,-2.84715,-22.3542,-0.202505,-9.26192,-18.7854,-2.60989,1115096,3.27633
ZINC000257346145_entry_00407_conf_01,-59.2676,-51.2676,-2.69398,-21.1516,-0.191611,-8.76365,-18.2965,-2.57685,977488,2.79273
ZINC000257346145_entry_00408_conf_01,-63.2512,-53.2512,-2.87505,-22.5733,-0.20449,-9.35269,-19.0044,-2.63547,1068197,3.17365
ZINC000257346492_entry_00409_conf_01,-62.8227,-52.8227,-2.73142,-22.0906,-0.195507,-9.17203,-18.5743,-2.61761,1111158,3.31438
ZINC000257346492_entry_00410_conf_01,-60.3478,-50.3478,-2.62382,-21.2203,-0.187805,-8.8107,-17.704,-2.51449,1157594,3.39721
ZINC000257346492_entry_00411_conf_01,-63.3666,-53.3666,-2.75507,-22.2819,-0.1972,-9.25144,-18.7655,-2.64028,1136063,3.39231
ZINC000257346903_entry_00412_conf_01,-67.2209,-49.2209,-2.58542,-22.6906,-0.188107,-9.47266,-16.6147,-2.31796,2365968,9.1305
ZINC000257346903_entry_00413_conf_01,-66.2978,-48.2978,-2.54991,-22.379,-0.185524,-9.34256,-16.3031,-2.28613,2316162,8.94291
ZINC000257346903_entry_00414_conf_01,-69.5469,-49.5469,-2.67488,-23.4758,-0.194616,-9.80042,-16.7247,-2.39817,2605475,10.4306
ZINC000257347638_entry_00415_conf_01,-57.8006,-43.8006,-1.80627,-18.206,-0.133974,-7.64943,-13.7963,-1.75153,1716670,7.31926
ZINC000257347638_entry_00416_conf_01,-55.9715,-41.9715,-1.74911,-17.6299,-0.129735,-7.40736,-13.2202,-1.69611,1514809,6.11213
ZINC000257347638_entry_00417_conf_01,-50.2743,-38.2743,-1.57107,-15.8354,-0.116529,-6.65338,-12.0556,-1.57107,1537484,5.99797
ZINC000257347639_entry_00418_conf_01,-65.7856,-53.7856,-2.0558,-20.7212,-0.152483,-8.70617,-16.9414,-1.9935,1474133,5.90859
ZINC000257347639_entry_00419_conf_01,-56.1742,-42.1742,-1.75544,-17.6938,-0.130205,-7.43418,-13.284,-1.70225,1515623,6.32106
ZINC000257347639_entry_00420_conf_01,-52.1888,-38.1888,-1.6309,-16.4384,-0.120967,-6.90675,-12.0287,-1.58148,1854953,7.58713
ZINC000307008534_entry_00421_conf_01,-60.9885,-48.9885,-4.35632,-25.3049,-0.294309,-10.3062,-20.326,-3.38825,984086,2.58068
ZINC000307008534_entry_00422_conf_01,-62.4148,-50.4148,-4.4582,-25.8967,-0.299734,-10.5302,-20.9178,-3.46749,999562,2.6778
ZINC000307008534_entry_00423_conf_01,-69.8898,-57.8898,-4.99213,-28.9982,-0.335631,-11.7913,-24.0192,-3.67841,1041371,2.78816
ZINC000307565252_entry_00424_conf_01,-67.7647,-55.7647,-2.94629,-23.8284,-0.209606,-9.87347,-19.6087,-2.60633,1305552,4.20824
ZINC000307565252_entry_00425_conf_01,-67.2861,-55.2861,-2.92548,-23.6601,-0.207479,-9.79358,-19.4405,-2.58793,1315156,4.35407
ZINC000307565252_entry_00426_conf_01,-68.85,-54.85,-2.99348,-24.21,-0.212301,-10.0212,-19.2871,-2.55,1490750,5.09271
ZINC000383920275_entry_00427_conf_01,-56.2165,-48.2165,-3.74776,-22.7947,-0.256469,-9.32368,-19.5508,-3.12314,670853,1.60951
ZINC000383920275_entry_00428_conf_01,-58.2869,-48.2869,-3.88579,-23.6342,-0.265915,-9.66706,-19.5794,-3.23816,821148,2.10137
ZINC000383920275_entry_00429_conf_01,-56.4256,-48.4256,-3.76171,-22.8795,-0.257423,-9.35837,-19.6356,-3.13476,727764,1.73728
ZINC000394934764_entry_00430_conf_01,-56.7078,-44.7078,-3.78052,-22.9939,-0.258699,-9.40503,-18.1281,-3.15044,1023996,2.81908
ZINC000394934764_entry_00431_conf_01,-57.0358,-45.0358,-3.80239,-23.1269,-0.260195,-9.45943,-18.2611,-3.16866,1013608,2.73737
ZINC000394934764_entry_00432_conf_01,-57.6271,-45.6271,-3.8418,-23.3666,-0.262892,-9.55748,-18.5009,-3.2015,1058331,2.83748
ZINC000396869768_entry_00433_conf_01,-50.8796,-38.8796,-3.39197,-20.6306,-0.229962,-8.41229,-15.7649,-2.82664,1224903,3.14821
ZINC000396869768_entry_00434_conf_01,-53.8194,-41.8194,-3.58796,-21.8227,-0.242146,-8.88489,-16.9569,-3.16585,1167114,3.00604
ZINC000396869768_entry_00435_conf_01,-57.9758,-45.9758,-3.86506,-23.5081,-0.262035,-9.58557,-18.6423,-3.41034,1155542,3.01241
ZINC000575124622_entry_00436_conf_01,-65.6406,-55.6406,-2.85394,-23.0815,-0.203009,-9.56358,-19.5651,-2.62562,1170573,3.64248
ZINC000575124622_entry_00437_conf_01,-62.3985,-54.3985,-2.71298,-21.9414,-0.192982,-9.09122,-19.1284,-2.59994,907681,2.69424
ZINC000575124622_entry_00438_conf_01,-66.5307,-56.5307,-2.89264,-23.3944,-0.205762,-9.69326,-19.8781,-2.66123,1127795,3.52517
ZINC000575124647_entry_00439_conf_01,-68.675,-52.675,-3.81528,-26.2044,-0.260836,-10.7149,-20.0993,-3.27024,1693435,5.21269
ZINC000575124647_entry_00440_conf_01,-72.4694,-54.4694,-4.02608,-27.6523,-0.275248,-11.3069,-20.784,-3.29406,1927125,6.20713
ZINC000575124647_entry_00441_conf_01,-70.7045,-52.7045,-3.92803,-26.9788,-0.268545,-11.0316,-20.1105,-3.21384,1919803,6.06725
ZINC000616582453_entry_00442_conf_01,-70.1861,-48.1861,-3.3422,-25.4397,-0.229843,-10.4226,-17.4655,-2.80744,3009507,10.7416
ZINC000616582453_entry_00443_conf_01,-71.6851,-47.6851,-3.41358,-25.983,-0.234751,-10.6452,-17.2839,-2.8674,3162282,11.8188
ZINC000616582453_entry_00444_conf_01,-70.164,-46.164,-3.34114,-25.4317,-0.22977,-10.4194,-16.7326,-2.9235,3251869,12.0369
ZINC000616582683_entry_00445_conf_01,-70.3075,-52.3075,-3.90597,-26.8273,-0.269097,-10.9978,-19.959,-3.19579,2006233,6.46256
ZINC000616582683_entry_00446_conf_01,-66.5387,-50.5387,-3.69659,-25.3893,-0.254672,-10.4082,-19.2841,-3.16851,1775640,5.55076
ZINC000616582683_entry_00447_conf_01,-65.2845,-47.2845,-3.62692,-24.9107,-0.249872,-10.212,-18.0424,-3.10878,1902455,6.08883
ZINC000616582813_entry_00448_conf_01,-68.5612,-52.5612,-4.03301,-26.6642,-0.275057,-10.8941,-20.4416,-3.26482,1536257,4.7262
ZINC000616582813_entry_00449_conf_01,-65.0567,-51.0567,-3.82686,-25.3013,-0.260997,-10.3373,-19.8565,-3.09794,1408762,4.18887
ZINC000616582813_entry_00450_conf_01,-63.679,-47.679,-3.74582,-24.7655,-0.25547,-10.1184,-18.5429,-3.18395,1534726,4.70449
ZINC000616582904_entry_00451_conf_01,-71.4857,-53.4857,-3.97143,-27.2769,-0.275734,-11.211,-20.4086,-3.24935,1879747,6.06127
ZINC000616582904_entry_00452_conf_01,-69.7208,-53.7208,-3.87338,-26.6035,-0.268927,-10.9342,-20.4983,-3.32004,1616554,5.0361
ZINC000616582904_entry_00453_conf_01,-65.4387,-47.4387,-3.63548,-24.9695,-0.252409,-10.2626,-18.1012,-3.11613,1761823,5.77482
ZINC000616583702_entry_00454_conf_01,-72.041,-52.041,-3.60205,-26.5401,-0.247275,-10.8671,-19.1721,-3.00171,2640855,9.09361
ZINC000616583702_entry_00455_conf_01,-69.5151,-47.5151,-3.47575,-25.6096,-0.238605,-10.4861,-17.5047,-2.89646,2808568,10.0352
ZINC000616583702_entry_00456_conf_01,-72.6522,-50.6522,-3.63261,-26.7653,-0.249373,-10.9593,-18.6604,-3.02718,2846204,10.1444
ZINC000616583781_entry_00457_conf_01,-70.7719,-52.7719,-3.72484,-26.5222,-0.255205,-10.8527,-19.7766,-3.07704,2127057,6.92019
ZINC000616583781_entry_00458_conf_01,-66.1562,-46.1562,-3.4819,-24.7924,-0.238561,-10.1449,-17.2973,-2.87636,2263568,7.62284
ZINC000616583781_entry_00459_conf_01,-65.9342,-45.9342,-3.47022,-24.7092,-0.23776,-10.1108,-17.2141,-2.99701,2323908,7.84054
ZINC000616589990_entry_00460_conf_01,-61.1071,-49.1071,-4.0738,-24.7777,-0.27624,-10.1039,-19.9119,-3.39484,1048705,2.95961
ZINC000616589990_entry_00461_conf_01,-56.8371,-44.8371,-3.78914,-23.0463,-0.258113,-9.4122,-18.1805,-2.99142,987464,2.75743
ZINC000616589990_entry_00462_conf_01,-58.9418,-46.9418,-3.92945,-23.8997,-0.267672,-9.76075,-19.034,-3.27454,979466,2.71916
ZINC000616591357_entry_00463_conf_01,-63.7821,-53.7821,-2.77313,-22.4279,-0.197261,-9.2928,-18.9116,-2.55128,1083954,3.38508
ZINC000616591357_entry_00464_conf_01,-62.4309,-54.4309,-2.71439,-21.9528,-0.193082,-9.09593,-19.1397,-2.49724,960552,2.85741
ZINC000616591357_entry_00465_conf_01,-59.4922,-49.4922,-2.58662,-20.9195,-0.183994,-8.66778,-17.4031,-2.47884,1106168,3.40262
