REC _TITLE1 TOTAL INTER INTRA RESTR VDW
19478 ZINC000106382957 -10.892 -9.042 -5.107 0.000 -14.622
19479 ZINC000106382957 -10.098 -8.123 -3.715 0.000 -18.580
19480 ZINC000106382957 -13.193 -10.822 -4.117 0.000 -18.733
19481 ZINC000106382957 -3.152 -6.714 -6.036 0.000 -15.746
19482 ZINC000106382957 -9.376 -7.587 -3.527 0.000 -15.896
19483 ZINC000106382957 -13.277 -8.787 -6.226 0.000 -14.442
19484 ZINC000106382957 -7.371 -10.630 -4.269 0.000 -13.757
19485 ZINC000106382957 -6.320 -12.200 -3.716 0.000 -20.250
19486 ZINC000106382957 -16.682 -14.322 -4.765 0.000 -14.735
19487 ZINC000106382957 -11.319 -8.549 -4.547 0.000 -10.412
19488 ZINC000106382957 -10.221 -9.974 -3.511 0.000 -15.531
19489 ZINC000106382957 -9.477 -7.227 -3.996 0.000 -14.887
19490 ZINC000106382957 -7.471 -5.572 -4.298 0.000 -15.940
19491 ZINC000106382957 -9.072 -8.123 -3.337 0.000 -13.833
19492 ZINC000106382957 -8.214 -8.445 -3.762 0.000 -15.239
19493 ZINC000106382957 -9.874 -6.488 -5.133 0.000 -13.914
19494 ZINC000106382957 -6.951 -6.419 -2.271 0.000 -12.382
19495 ZINC000106382957 -9.531 -8.781 -2.501 0.000 -13.925
19496 ZINC000106382957 -9.932 -7.851 -3.846 0.000 -18.293
19497 ZINC000106382957 -10.370 -10.630 -1.478 0.000 -19.053
19498 ZINC000106382957 -5.681 -5.378 -3.446 0.000 -9.903
19499 ZINC000106382957 -5.463 -13.091 -1.969 0.000 -14.804
19500 ZINC000106382957 -9.900 -5.736 -7.424 0.008 -14.259
19501 ZINC000106382965 -11.917 -9.570 -4.106 0.000 -14.835
19502 ZINC000106382965 -11.942 -13.918 -0.452 0.000 -13.329
19503 ZINC000106382965 -9.294 -6.185 -4.850 0.000 -12.453
19504 ZINC000106382965 -4.265 -12.942 -2.211 0.000 -13.801
19505 ZINC000106382965 -8.861 -10.459 -1.757 0.136 -18.784
19506 ZINC000106382965 -13.364 -10.979 -4.123 0.000 -14.960
19507 ZINC000106382965 -5.719 -9.384 -4.558 0.000 -15.758
19508 ZINC000106382965 -8.196 -9.448 -3.847 0.000 -16.570
19509 ZINC000106382965 -6.822 -12.692 -3.581 0.203 -12.571
19510 ZINC000106382965 0.775 -5.694 -2.716 0.000 -13.009
19511 ZINC000106382965 -6.061 -10.572 1.315 0.000 -14.728
19512 ZINC000106382965 -14.015 -13.953 -3.993 0.000 -16.046
19513 ZINC000106382965 -12.799 -13.052 -3.712 0.016 -16.952
19514 ZINC000106382965 -17.530 -16.387 -2.935 0.000 -18.907
19515 ZINC000106382965 -15.374 -16.225 -1.561 0.000 -16.804
19516 ZINC000106382965 -7.550 -7.687 -3.674 0.000 -13.601
19517 ZINC000106382965 -15.072 -15.024 -3.354 0.006 -14.348
19518 ZINC000106382965 -12.713 -10.218 -4.954 0.000 -15.112
19519 ZINC000106382965 -9.997 -4.621 -7.762 0.000 -14.296
19520 ZINC000106382965 -8.003 -4.302 -5.446 0.000 -8.402
19521 ZINC000106382965 -8.796 -6.450 -4.090 0.000 -15.123
19522 ZINC000106382965 -9.630 -9.314 -2.764 0.000 -15.031
19523 ZINC000106382965 -17.917 -12.469 -7.251 0.041 -17.514
19524 ZINC000106382965 -7.172 -5.455 -4.232 0.006 -12.872
19525 ZINC000106382965 -5.684 -7.037 -6.179 0.001 -17.437
19526 ZINC000106382965 -15.819 -11.507 -6.057 0.000 -16.368
19527 ZINC000106382965 -2.570 -3.232 -2.582 0.000 -13.165
19528 ZINC000106382965 -12.589 -10.840 -4.987 0.000 -14.201
19529 ZINC000106382965 -10.520 -10.952 -2.807 0.000 -15.316
19530 ZINC000106382965 -7.540 -7.704 -3.429 0.000 -14.923
19531 ZINC000106382965 -10.207 -11.446 -2.507 0.101 -17.531
19532 ZINC000106382965 -12.278 -11.369 -4.144 0.003 -15.894
19533 ZINC000106382965 -13.810 -11.044 -4.628 0.000 -15.240
19534 ZINC000106382965 -3.408 -6.696 -4.911 0.000 -11.931
19535 ZINC000106382965 -10.208 -8.709 -4.756 0.000 -13.712
19536 ZINC000106382965 -14.262 -12.351 -3.653 0.000 -16.565
19537 ZINC000106382965 -7.266 -9.132 -3.165 0.000 -17.675
19538 ZINC000106382965 -11.412 -13.159 -1.404 0.000 -18.926
19539 ZINC000106382965 -16.317 -13.357 -5.392 0.000 -18.156
19540 ZINC000106382965 -5.638 -9.574 -5.091 0.000 -14.194
19541 ZINC000106382965 -11.436 -10.577 -4.138 0.006 -15.832
19542 ZINC000106382965 -8.798 -8.905 -3.128 0.000 -15.950
19543 ZINC000106382965 -1.672 -4.899 -4.313 0.000 -15.082
19544 ZINC000106382965 -10.932 -12.077 -2.767 0.000 -15.429
19545 ZINC000106382965 -12.183 -10.508 -4.838 0.002 -12.650
19546 ZINC000106382965 -12.651 -13.113 -1.925 0.000 -19.634
19547 ZINC000106382965 -4.377 -4.081 -3.550 0.000 -10.338
19548 ZINC000106382965 -7.911 -12.334 -3.125 0.000 -17.790
19549 ZINC000106382965 -7.105 -5.388 -4.884 0.031 -14.298
19550 ZINC000106382965 -13.049 -8.080 -6.707 0.000 -16.767
19551 ZINC000106382965 -3.812 -15.550 1.892 0.000 -18.149
19552 ZINC000106382965 -5.023 -12.969 3.964 0.000 -13.607
19553 ZINC000106382965 -6.510 -18.944 7.176 0.000 -17.168
19554 ZINC000106382965 -4.049 -7.630 1.179 0.000 -14.891
19555 ZINC000106382965 -6.922 -10.260 -0.474 0.022 -13.528
19556 ZINC000106382965 -9.860 -15.204 2.781 0.177 -22.488
19557 ZINC000106382965 -9.669 -11.338 -0.066 0.000 -16.397
19558 ZINC000106382965 -4.629 -8.128 -0.403 0.000 -18.838
19559 ZINC000106382965 -6.183 -13.261 3.808 0.013 -14.865
19560 ZINC000106382965 -0.894 -9.467 0.358 0.000 -17.147
19561 ZINC000106382965 -11.697 -15.032 1.270 0.008 -18.336
19562 ZINC000106382965 -3.151 -12.579 0.487 0.000 -15.152
19563 ZINC000106382965 -2.804 -7.429 0.720 0.000 -15.285
19564 ZINC000106382965 -3.628 -7.646 0.174 0.000 -15.012
19565 ZINC000106382965 -8.562 -12.945 1.120 0.000 -14.688
19566 ZINC000106382965 -5.792 -7.909 -0.283 0.000 -15.778
19567 ZINC000106382965 -4.089 -5.341 -0.488 0.000 -8.856
19568 ZINC000106382965 -8.277 -8.852 -1.909 0.007 -19.332
19569 ZINC000106382965 -11.578 -16.125 2.154 0.000 -16.392
19570 ZINC000106382965 -9.338 -11.798 0.724 0.004 -17.186
19571 ZINC000106382965 -7.144 -12.495 0.177 0.000 -13.079
19572 ZINC000106382965 -4.307 -10.241 2.139 0.000 -11.845
19573 ZINC000106382965 -10.658 -15.022 0.748 0.255 -20.400
19574 ZINC000106382965 -7.064 -10.668 1.802 0.000 -14.743
19575 ZINC000106382965 -2.699 -7.650 1.769 0.000 -12.805
19576 ZINC000106382965 -14.444 -19.943 1.608 0.000 -16.567
19577 ZINC000106382965 -5.538 -16.654 2.056 0.000 -15.358
19578 ZINC000106382965 -8.011 -8.685 -1.070 0.000 -16.200
19579 ZINC000106382965 -4.600 -9.608 1.735 0.000 -12.004
19580 ZINC000106382965 -7.970 -10.462 0.747 0.000 -11.246
19581 ZINC000106382965 -1.801 -5.070 0.871 0.000 -12.798
19582 ZINC000106382965 -8.905 -11.044 -1.090 0.000 -16.832
19583 ZINC000106382965 -2.762 -11.968 0.622 0.000 -19.685
19584 ZINC000106382965 7.008 -5.434 3.482 0.000 -14.520
19585 ZINC000106382965 -9.857 -12.126 0.476 0.017 -16.536
19586 ZINC000106382965 -9.688 -13.982 0.500 0.000 -16.634
19587 ZINC000106382965 -9.095 -10.643 -0.192 0.000 -13.718
19588 ZINC000106382965 -7.115 -10.018 0.461 0.000 -13.570
19589 ZINC000106382965 -5.790 -9.237 0.286 0.000 -12.935
19590 ZINC000106382965 -2.683 -9.283 2.889 0.000 -14.758
19591 ZINC000106382965 0.253 -7.982 -0.814 0.000 -15.838
19592 ZINC000106382965 3.022 -9.823 3.894 0.000 -12.914
19593 ZINC000106382965 -4.718 -9.170 2.045 0.008 -14.300
19594 ZINC000106382965 -2.874 -6.273 0.567 0.000 -14.114
19595 ZINC000106382965 1.859 -2.898 1.566 0.000 -13.076
19596 ZINC000106382965 0.036 -8.419 0.923 0.000 -15.900
19597 ZINC000106382965 -4.950 -15.908 1.237 0.009 -18.143
19598 ZINC000106382965 -6.036 -8.140 0.363 0.000 -15.995
19599 ZINC000106382965 5.541 -3.886 -0.174 0.000 -14.289
19600 ZINC000106382965 -8.845 -11.380 0.104 0.000 -18.895
19601 ZINC000106382965 -14.773 -20.635 0.485 0.208 -21.301
19602 ZINC000106382965 -10.720 -7.455 -5.702 0.000 -13.938
19603 ZINC000106382965 -8.691 -5.947 -6.369 0.000 -14.451
19604 ZINC000106382965 -6.984 -11.963 -4.706 0.000 -17.346
19605 ZINC000106382965 -13.082 -11.786 -4.907 0.000 -15.069
19606 ZINC000106382965 -8.721 -6.590 -4.392 0.000 -13.937
19607 ZINC000106382965 -6.596 -11.598 -3.237 0.000 -14.680
19608 ZINC000106382965 -9.936 -8.789 -4.531 0.000 -14.100
19609 ZINC000106382965 -12.009 -9.012 -5.385 0.000 -13.175
19610 ZINC000106382965 -11.288 -9.986 -3.758 0.000 -17.773
19611 ZINC000106382965 -9.178 -8.371 -4.400 0.000 -15.886
19612 ZINC000106382965 -7.253 -3.476 -6.207 0.000 -9.308
19613 ZINC000106382965 -17.338 -15.933 -5.022 0.000 -18.696
19614 ZINC000106382965 -4.913 -3.881 -6.055 0.000 -14.299
19615 ZINC000106382965 -15.329 -16.443 -2.839 0.000 -14.910
19616 ZINC000106382965 -11.425 -8.966 -4.208 0.000 -12.813
19617 ZINC000106382965 -9.934 -7.158 -5.444 0.270 -15.177
19618 ZINC000106382965 -13.256 -11.108 -3.902 0.000 -14.465
19619 ZINC000106382965 -11.294 -9.108 -4.579 0.000 -15.926
19620 ZINC000106382965 -13.843 -14.271 -3.427 0.000 -18.745
19621 ZINC000106382965 -11.888 -9.059 -5.975 0.000 -16.572
19622 ZINC000106382965 0.066 -4.955 -2.522 0.000 -13.646
19623 ZINC000106382965 -7.638 -12.103 -4.942 0.000 -16.078
19624 ZINC000106382965 -9.956 -9.354 -4.617 0.000 -17.895
19625 ZINC000106382965 -5.042 -6.282 -2.608 0.000 -16.075
19626 ZINC000106382965 -10.875 -8.463 -4.836 0.000 -11.953
19627 ZINC000106382965 -12.940 -12.970 -3.619 0.000 -15.537
19628 ZINC000106382965 -6.607 -13.434 -4.147 0.000 -19.574
19629 ZINC000106382965 -9.414 -4.176 -7.701 0.000 -11.798
19630 ZINC000106382965 -16.040 -13.623 -5.793 0.004 -18.338
19631 ZINC000106382965 -13.043 -10.339 -5.112 0.000 -14.296
19632 ZINC000106382965 -10.310 -8.708 -4.856 0.000 -16.036
19633 ZINC000106382965 -5.458 -4.629 -3.237 0.000 -13.668
19634 ZINC000106382965 -5.469 -4.231 -5.100 0.000 -12.091
19635 ZINC000106382965 -12.909 -12.487 -3.821 0.000 -18.975
19636 ZINC000106382965 -8.346 -8.253 -1.832 0.000 -15.732
19637 ZINC000106382965 -7.432 -6.541 -2.653 0.000 -17.066
19638 ZINC000106382965 -14.501 -16.896 -1.492 0.000 -18.223
19639 ZINC000106382965 -9.926 -8.436 -4.728 0.000 -15.483
19640 ZINC000106382965 -13.053 -10.964 -4.027 0.000 -17.476
19641 ZINC000106382965 -8.501 -6.378 -4.519 0.000 -16.786
19642 ZINC000106382965 -10.932 -9.764 -3.601 0.000 -11.031
19643 ZINC000106382965 -16.849 -11.557 -7.043 0.000 -15.045
19644 ZINC000106382965 -2.560 -6.110 -1.734 0.000 -10.488
19645 ZINC000106382965 -5.783 -3.102 -4.425 0.000 -13.523
19646 ZINC000106382965 -7.760 -9.052 -2.491 0.008 -14.498
19647 ZINC000106382965 -8.765 -14.425 -3.437 0.000 -20.435
19648 ZINC000106382965 -7.751 -7.103 -3.801 0.000 -12.063
19649 ZINC000106382965 -4.887 -3.582 -6.452 0.000 -13.982
19650 ZINC000106382965 -11.598 -9.504 -4.494 0.000 -14.021
19651 ZINC000106384102 -6.671 -8.223 -1.596 0.000 -12.819
19652 ZINC000106384102 -7.585 -9.369 0.052 0.000 -16.088
19653 ZINC000106384102 -2.994 -10.025 -2.019 0.000 -14.555
19654 ZINC000106384102 -9.953 -10.133 -3.071 0.000 -12.012
19655 ZINC000106384102 -6.274 -12.867 2.995 0.000 -15.401
19656 ZINC000106384102 -9.047 -9.955 -0.877 0.000 -16.818
19657 ZINC000106384102 -11.559 -12.401 -0.985 0.092 -17.510
19658 ZINC000106384102 -9.189 -13.296 0.504 0.000 -10.721
19659 ZINC000106384102 -10.980 -14.031 -0.578 0.000 -17.545
19660 ZINC000106384102 -7.836 -8.010 -2.226 0.000 -14.822
19661 ZINC000106384102 -4.514 -8.623 0.275 0.000 -13.847
19662 ZINC000106384102 -6.853 -9.449 -0.665 0.000 -13.392
19663 ZINC000106384102 -11.265 -13.978 0.311 0.000 -16.446
19664 ZINC000106384102 -4.946 -7.570 0.883 0.000 -12.694
19665 ZINC000106384102 -7.903 -13.511 2.475 0.000 -21.276
19666 ZINC000106384102 -4.853 -9.777 1.557 0.001 -15.380
19667 ZINC000106384102 -4.576 -9.558 -2.665 0.000 -14.198
19668 ZINC000106384102 -6.147 -11.746 2.651 0.000 -16.499
19669 ZINC000106384102 -1.664 -8.911 -0.299 0.000 -18.509
19670 ZINC000106384102 -7.423 -7.968 -2.597 0.000 -17.381
19671 ZINC000106384102 -6.735 -9.070 -1.575 0.000 -15.360
19672 ZINC000106384102 -6.328 -9.422 0.668 0.000 -16.096
19673 ZINC000106384102 -3.514 -5.542 0.295 0.000 -12.641
19674 ZINC000106384102 -9.257 -10.445 -0.557 0.000 -14.690
19675 ZINC000106384102 -3.360 -12.557 0.249 0.000 -14.899
19676 ZINC000106384102 -3.416 -10.185 -1.423 0.000 -14.652
19677 ZINC000106384102 -4.335 -5.841 -0.885 0.000 -14.234
19678 ZINC000106384102 -4.178 -13.103 0.743 0.000 -14.016
19679 ZINC000106384102 -9.895 -12.690 -1.013 0.000 -14.565
19680 ZINC000106384102 -4.244 -6.117 -1.305 0.000 -11.885
19681 ZINC000106384102 -6.183 -9.416 -0.417 0.000 -13.835
19682 ZINC000106384102 -8.879 -11.238 -1.448 0.000 -18.297
19683 ZINC000106384102 -6.696 -8.881 -1.715 0.000 -13.438
19684 ZINC000106384102 -3.618 -6.954 0.093 0.000 -11.970
19685 ZINC000106384102 -4.976 -10.413 3.004 0.000 -12.976
19686 ZINC000106384102 -4.840 -12.250 3.501 0.000 -19.287
19687 ZINC000106384102 -11.152 -10.659 -2.244 0.000 -17.574
19688 ZINC000106384102 -2.096 -5.003 1.155 0.000 -6.447
19689 ZINC000106384102 -2.646 -7.726 -2.453 0.000 -12.739
19690 ZINC000106384102 -7.995 -9.689 -2.151 0.252 -17.135
19691 ZINC000106384102 -7.085 -6.713 -2.133 0.000 -10.976
19692 ZINC000106384102 -0.413 -9.693 4.127 0.000 -14.911
19693 ZINC000106384102 -5.397 -7.855 0.714 0.000 -12.082
19694 ZINC000106384102 -1.016 -8.182 -0.370 0.000 -13.942
19695 ZINC000106384102 -11.062 -11.447 -3.521 0.000 -17.962
19696 ZINC000106384102 -6.643 -8.631 -1.149 0.000 -12.816
19697 ZINC000106384102 -6.326 -9.417 0.676 0.000 -12.759
19698 ZINC000106384102 -0.108 -7.037 -0.614 0.000 -14.134
19699 ZINC000106384102 -8.387 -13.933 1.728 0.000 -16.034
19700 ZINC000106384102 -6.733 -7.038 -2.088 0.000 -8.752
19701 ZINC000106384102 -13.862 -11.979 -4.291 0.000 -13.978
19702 ZINC000106384102 -6.728 -10.834 -4.929 0.000 -15.627
19703 ZINC000106384102 -12.216 -12.526 -3.476 0.000 -12.758
19704 ZINC000106384102 -12.758 -13.842 -2.822 0.002 -19.286
19705 ZINC000106384102 -11.036 -7.793 -5.657 0.000 -14.025
19706 ZINC000106384102 -13.765 -13.012 -2.503 0.000 -17.175
19707 ZINC000106384102 -13.213 -9.513 -5.435 0.000 -13.283
19708 ZINC000106384102 -13.695 -12.312 -3.133 0.008 -19.837
19709 ZINC000106384102 -1.971 -0.449 -5.315 0.000 -8.469
19710 ZINC000106384102 -14.656 -10.700 -7.095 0.000 -17.694
19711 ZINC000106384102 -8.246 -10.825 -7.194 0.000 -17.212
19712 ZINC000106384102 -16.827 -19.818 -0.905 0.299 -21.048
19713 ZINC000106384102 -15.517 -15.227 -3.611 0.000 -15.327
19714 ZINC000106384102 -11.529 -8.361 -5.567 0.000 -16.910
19715 ZINC000106384102 -14.217 -14.836 -3.297 0.000 -17.764
19716 ZINC000106384102 -12.201 -9.403 -5.218 0.000 -12.349
19717 ZINC000106384102 -16.850 -13.496 -5.108 0.000 -17.476
19718 ZINC000106384102 -11.285 -9.524 -3.499 0.000 -13.620
19719 ZINC000106384102 -6.922 -6.196 -2.600 0.008 -17.099
19720 ZINC000106384102 -9.291 -7.998 -5.229 0.000 -10.411
19721 ZINC000106384102 -11.162 -10.926 -3.492 0.000 -12.369
19722 ZINC000106384102 -13.422 -12.293 -2.881 0.006 -17.979
19723 ZINC000106384102 -12.492 -14.220 -2.169 0.000 -17.747
19724 ZINC000106384102 -7.985 -5.715 -4.656 0.000 -14.382
19725 ZINC000106384102 -18.473 -18.071 -2.205 0.000 -16.899
19726 ZINC000106384102 -11.361 -7.772 -5.332 0.000 -14.579
19727 ZINC000106384102 -20.463 -17.684 -5.305 0.139 -18.055
19728 ZINC000106384102 -13.842 -12.382 -4.734 0.000 -12.805
19729 ZINC000106384102 -12.601 -12.744 -7.397 0.000 -18.245
19730 ZINC000106384102 -16.791 -17.407 -2.667 0.000 -16.149
19731 ZINC000106384102 -15.050 -12.504 -4.304 0.000 -15.448
19732 ZINC000106384102 -6.627 -3.821 -4.547 0.000 -13.162
19733 ZINC000106384102 -13.091 -11.207 -5.019 0.000 -15.123
19734 ZINC000106384102 -16.942 -13.895 -5.433 0.000 -19.042
19735 ZINC000106384102 -13.553 -10.194 -5.098 0.000 -16.171
19736 ZINC000106384102 -12.327 -7.156 -6.920 0.011 -15.274
19737 ZINC000106384102 -10.399 -9.630 -4.397 0.000 -13.077
19738 ZINC000106384102 -10.260 -4.556 -7.460 0.000 -12.502
19739 ZINC000106384102 -11.428 -12.105 -1.071 0.000 -16.273
19740 ZINC000106384102 -9.424 -15.469 -4.896 0.000 -18.983
19741 ZINC000106384102 -16.521 -14.851 -4.073 0.000 -18.201
19742 ZINC000106384102 -7.218 -6.806 -3.669 0.000 -15.040
19743 ZINC000106384102 -12.704 -13.915 -1.924 0.000 -15.478
19744 ZINC000106384102 -8.072 -10.458 -1.398 0.000 -12.647
19745 ZINC000106384102 -12.428 -8.741 -5.426 0.000 -12.595
19746 ZINC000106384102 -15.800 -12.580 -5.010 0.000 -17.406
19747 ZINC000106384102 -14.633 -10.051 -6.372 0.000 -17.073
19748 ZINC000106384102 -12.334 -10.627 -3.448 0.000 -13.838
19749 ZINC000106384102 -9.298 -10.623 -2.302 0.000 -11.886
19750 ZINC000106384102 -12.024 -12.421 -1.354 0.000 -16.209
19751 ZINC000106384102 -3.182 -7.674 -4.519 0.000 -12.042
19752 ZINC000106384102 -1.347 -4.078 -6.298 0.000 -12.740
19753 ZINC000106384102 -13.491 -12.595 -4.028 0.000 -15.785
19754 ZINC000106384102 -13.975 -13.781 -5.510 0.000 -17.345
19755 ZINC000106384102 -15.623 -13.353 -4.668 0.000 -17.134
19756 ZINC000106384102 -15.822 -13.306 -5.649 0.000 -17.034
19757 ZINC000106384102 -12.918 -11.334 -4.821 0.000 -17.618
19758 ZINC000106384102 -13.961 -10.091 -6.272 0.000 -14.227
19759 ZINC000106384102 -10.552 -7.721 -5.240 0.000 -11.240
19760 ZINC000106384102 -5.610 -4.543 -4.216 0.000 -16.025
19761 ZINC000106384102 -10.625 -6.184 -6.178 0.000 -11.639
19762 ZINC000106384102 -14.601 -12.128 -5.642 0.000 -15.578
19763 ZINC000106384102 -13.167 -11.165 -5.885 0.000 -14.032
19764 ZINC000106384102 -16.653 -14.346 -4.122 0.000 -18.723
19765 ZINC000106384102 -9.233 -6.419 -5.975 0.000 -15.046
19766 ZINC000106384102 -10.845 -9.168 -4.930 0.000 -15.848
19767 ZINC000106384102 -9.772 -6.428 -5.740 0.000 -14.122
19768 ZINC000106384102 -5.259 -9.751 -4.562 0.000 -13.559
19769 ZINC000106384102 -10.282 -8.731 -3.294 0.000 -11.668
19770 ZINC000106384102 -14.172 -11.842 -4.736 0.000 -18.014
19771 ZINC000106384102 -19.225 -17.822 -3.808 0.000 -15.754
19772 ZINC000106384102 -7.258 -9.045 -2.103 0.000 -13.369
19773 ZINC000106384102 -16.217 -11.369 -6.583 0.000 -17.412
19774 ZINC000106384102 -8.568 -6.932 -5.847 0.000 -13.381
19775 ZINC000106384102 -9.373 -8.757 -2.360 0.000 -10.571
19776 ZINC000106384102 -12.039 -8.350 -5.443 0.000 -13.847
19777 ZINC000106384102 -17.466 -14.000 -5.871 0.000 -14.689
19778 ZINC000106384102 -14.892 -14.637 -3.970 0.000 -19.113
19779 ZINC000106384102 -11.039 -8.292 -6.355 0.000 -14.405
19780 ZINC000106384102 -8.185 -11.563 -4.811 0.006 -18.507
19781 ZINC000106384102 -11.407 -10.276 -3.529 0.000 -17.412
19782 ZINC000106384102 -11.989 -8.173 -5.552 0.000 -12.560
19783 ZINC000106384102 -6.733 -10.265 -4.651 0.000 -16.979
19784 ZINC000106384102 -9.670 -6.290 -5.116 0.000 -13.688
19785 ZINC000106384102 -9.361 -7.250 -4.763 0.000 -14.546
19786 ZINC000106384102 -11.136 -8.251 -5.272 0.000 -10.538
19787 ZINC000106384102 -11.186 -16.042 -4.204 0.000 -15.882
19788 ZINC000106384102 -4.857 -9.002 -3.690 0.295 -16.205
19789 ZINC000106384102 -13.970 -10.813 -4.905 0.000 -17.547
19790 ZINC000106384102 -12.737 -15.193 -7.135 0.000 -19.780
19791 ZINC000106384102 -14.303 -13.155 -4.336 0.000 -18.869
19792 ZINC000106384102 -15.904 -12.967 -5.331 0.003 -19.306
19793 ZINC000106384102 -10.866 -8.380 -4.218 0.000 -10.660
19794 ZINC000106384102 -13.911 -12.561 -3.090 0.000 -14.993
19795 ZINC000106384102 -14.961 -13.485 -3.222 0.000 -13.661
19796 ZINC000106384102 -14.681 -13.333 -3.103 0.000 -15.222
19797 ZINC000106384102 -10.645 -8.055 -4.339 0.000 -12.544
19798 ZINC000106384102 -5.345 -6.438 -6.767 0.312 -12.171
19799 ZINC000106384102 -6.008 -11.102 -3.092 0.000 -13.858
19800 ZINC000106384102 -17.510 -17.697 -3.832 0.076 -19.094
19801 ZINC000164373873 -16.840 -23.543 3.073 0.000 -13.589
19802 ZINC000164373873 -7.972 -8.918 -2.286 0.000 -10.966
19803 ZINC000164373873 -10.410 -10.037 -2.120 0.000 -7.538
19804 ZINC000164373873 -9.570 -9.792 -3.681 0.000 -9.790
19805 ZINC000164373873 -8.531 -10.550 0.265 0.000 -7.701
19806 ZINC000164373873 -17.956 -18.793 -1.254 0.231 -13.670
19807 ZINC000164373873 -10.464 -8.881 -3.329 0.010 -11.882
19808 ZINC000164373873 -14.161 -15.291 -1.308 0.050 -12.079
19809 ZINC000164373873 -8.769 -9.875 -1.299 0.000 -9.050
19810 ZINC000164373873 -2.623 -6.320 -0.190 0.000 -8.884
19811 ZINC000164373873 -6.364 -5.553 -3.215 0.000 -11.458
19812 ZINC000164373873 -0.602 -7.716 -1.943 0.000 -10.214
19813 ZINC000164373873 -8.817 -7.289 -3.288 0.000 -8.364
19814 ZINC000164373873 -12.683 -11.096 -3.327 0.000 -10.288
19815 ZINC000164373873 -7.024 -8.209 -2.600 0.000 -8.795
19816 ZINC000164373873 -1.752 -3.994 -1.547 0.000 -9.969
19817 ZINC000164373873 -15.253 -21.544 2.481 0.007 -14.055
19818 ZINC000164373873 -5.848 -6.513 -1.727 0.000 -8.664
19819 ZINC000164373873 -12.190 -13.877 -0.055 0.007 -13.109
19820 ZINC000164373873 -15.405 -21.769 2.690 0.000 -14.314
19821 ZINC000164373873 -7.081 -8.068 -1.412 0.000 -8.468
19822 ZINC000164373873 -10.983 -11.376 -2.940 0.030 -11.909
19823 ZINC000164373873 -12.891 -13.448 -1.828 0.000 -12.118
19824 ZINC000164373873 -8.240 -10.216 0.236 0.000 -12.171
19825 ZINC000164373873 -0.963 -8.360 -1.731 0.195 -11.593
19826 ZINC000164373873 -7.452 -9.505 -1.181 0.000 -8.627
19827 ZINC000164373873 -4.601 -7.300 -0.536 0.000 -8.401
19828 ZINC000164373873 -1.326 -6.769 -2.095 0.000 -8.064
19829 ZINC000164373873 -9.470 -9.795 -2.914 0.000 -11.597
19830 ZINC000164373873 -8.839 -9.776 -1.456 0.000 -9.153
19831 ZINC000164373873 -7.128 -9.481 -1.004 0.003 -10.578
19832 ZINC000164373873 -10.877 -11.364 -2.746 0.000 -10.773
19833 ZINC000164373873 -10.150 -8.636 -3.923 0.000 -10.254
19834 ZINC000164373873 -5.775 -8.106 -0.904 0.000 -11.375
19835 ZINC000164373873 -9.840 -14.039 1.694 0.118 -11.789
19836 ZINC000164373873 -8.316 -8.763 -1.297 0.000 -9.702
19837 ZINC000164373873 -5.704 -7.337 -2.255 0.000 -8.358
19838 ZINC000164373873 -5.962 -7.288 -1.828 0.000 -11.701
19839 ZINC000164373873 -9.661 -8.035 -3.359 0.000 -8.644
19840 ZINC000164373873 -9.623 -10.212 -1.147 0.000 -8.778
19841 ZINC000164373873 -7.663 -8.427 -0.972 0.000 -11.562
19842 ZINC000164373873 -7.565 -8.998 -0.300 0.000 -11.297
19843 ZINC000164373873 -12.132 -13.089 -0.790 0.000 -9.044
19844 ZINC000164373873 -8.961 -10.178 -0.537 0.000 -7.898
19845 ZINC000164373873 -8.199 -11.127 -0.206 0.000 -8.791
19846 ZINC000164373873 -1.302 -3.738 0.044 0.000 -8.457
19847 ZINC000164373873 -4.221 -9.721 0.136 0.022 -13.726
19848 ZINC000164373873 -8.884 -11.484 -1.286 0.000 -10.195
19849 ZINC000164373873 -2.010 -5.866 -1.149 0.000 -9.557
19850 ZINC000164373873 -6.348 -8.737 -1.401 0.000 -9.745
19851 ZINC000164373873 -19.716 -22.517 0.233 0.158 -13.560
19852 ZINC000164373873 -12.041 -11.845 -2.621 0.000 -12.172
19853 ZINC000164373873 -10.902 -10.187 -2.478 0.000 -7.815
19854 ZINC000164373873 -15.488 -15.375 -1.973 0.047 -12.160
19855 ZINC000164373873 -9.044 -10.330 -0.447 0.000 -10.873
19856 ZINC000164373873 -10.692 -9.665 -2.832 0.061 -11.311
19857 ZINC000164373873 -11.995 -12.703 -3.088 0.000 -9.556
19858 ZINC000164373873 -12.727 -13.937 -2.383 0.000 -12.643
19859 ZINC000164373873 -12.296 -13.804 -1.732 0.000 -9.568
19860 ZINC000164373873 -9.001 -9.646 -2.490 0.000 -10.341
19861 ZINC000164373873 -13.681 -13.818 -1.608 0.000 -8.665
19862 ZINC000164373873 -7.287 -7.324 -2.397 0.000 -10.298
19863 ZINC000164373873 -11.991 -12.695 -1.748 0.000 -9.319
19864 ZINC000164373873 -7.830 -8.737 -2.685 0.000 -10.288
19865 ZINC000164373873 -6.184 -10.259 0.192 0.000 -9.483
19866 ZINC000164373873 -15.919 -17.629 -2.092 0.000 -11.949
19867 ZINC000164373873 -12.607 -13.302 -2.449 0.000 -10.924
